TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
26,29,20,-0.329707605476253,97.3559423769508,52.7779111644658,44.4402918116552,6.3423403840785,0,0,0,,
26,30,21,-0.309354534237776,93.9794520547945,77.6221461187215,39.7203030668045,3.90451467994612,0,0,0,,
26,31,22,-0.230513163857002,103.805739514349,92.1865342163355,53.9326451179291,5.91720627151786,0,0,0,,
26,32,23,-0.209506688834097,110.846219931271,58.0103092783505,43.3625112722549,4.70229460854581,0,0,0,,
26,33,24,-0.13956829574973,117.751315789474,64.7052631578947,30.5517760749178,4.1995046369394,0,19,0,,
26,34,25,-0.314138297151126,142.121666666667,83.4891666666667,46.4084152812788,4.94129603977237,0,0,0,,
26,35,26,-0.332037916575982,159.382523148148,86.5341435185185,49.411357579041,5.86479797426111,0,0,0,,
26,36,27,0.0591144608094625,172.080681818182,73.2215909090909,32.4241599305139,5.00389063045592,0,0,0,,
26,37,28,0.107900424781903,209.387458006719,75.0884658454647,65.0489156956927,5.31474501925028,0,0,0,,
26,38,29,0.198531784230954,215.699459093982,62.3634212305612,40.6958456089039,14.2000665848881,0,0,22,,
