stepNum,id,divideFlag,cellAge,growthRate,LifeHistory,startVol,targetVol,lineage,pos,time,radius,length,orientation,cellType
6,15,False,6,-0.007,11,7.064206812,6.288331408,,"[27.27272727, 109.0909091]",9.0,,6.43722845,-50.94432902,2
6,96,False,4,0.043,9,12.86032935,22.94977089,15,"[31.77777778, 56.63888889]",9.0,,20.04866115,45.19039911,3
6,11,False,6,0.011,11,6.596939677,7.921745557,,"[29.36842105, 23.52631579]",9.0,,6.622348419,66.98128203,2
6,98,False,4,0.067,9,9.112157794,22.58123183,20,"[33.03508772, 112.4912281]",9.0,,21.71398823,-43.86181581,2
6,95,False,4,0.023,9,12.41175122,17.04208359,3,"[34.16216216, 87.67567568]",9.0,,14.12654846,-76.26569773,1
6,21,False,6,0.001,11,13.73490821,13.91059652,,"[35.36363636, 93.45454545]",9.0,,13.83822741,-75.54031463,1
6,105,False,1,-0.013,6,5.839939839,5.182387756,18,"[31.86666667, 48.53333333]",9.0,,5.839939839,58.20653667,3
6,85,False,5,-0.005,10,9.275195311,8.648069257,,"[34.25, 66.8]",9.0,,8.487664863,40.10818152,2
6,20,False,6,0.01,11,5.258554521,6.152778894,,"[34.71428571, 42.78571429]",9.0,,5.954895064,58.68316925,2
6,22,False,6,-0.066,11,17.176837,5.768121028,,"[36.42857143, 118.0714286]",9.0,,10.25919312,-33.91595879,2
6,23,False,6,0.007,11,19.51376585,21.84364894,,"[38.13207547, 25.18867925]",9.0,,20.54802569,-25.31578288,1
6,106,False,1,-0.001,6,5.982648738,5.915389564,18,"[36.88235294, 53.0]",9.0,,5.982648738,49.45746348,3
6,26,False,6,0.017,11,5.181899763,6.844455372,,"[39.16666667, 37.72222222]",9.0,,6.291017829,88.34906716,2
6,25,False,6,0.006,11,12.35367926,13.62207697,,"[41.53125, 97.90625]",9.0,,12.05449792,-66.9208985,1
6,86,False,5,0.004,10,8.627305685,9.165129294,,"[40.0, 77.57692308]",9.0,,8.467809233,12.38587318,1
6,100,False,4,-0.002,9,18.02852094,17.63914078,15,"[44.38095238, 70.92857143]",9.0,,19.11762091,34.69257733,1
6,27,False,6,0.021,11,12.9319568,18.33184031,,"[44.68421053, 25.73684211]",9.0,,15.72128121,-27.46489667,1
6,87,False,5,0.002,10,10.87389089,11.2880224,,"[42.71428571, 47.92857143]",9.0,,10.35221652,8.584086218,2
6,29,False,6,0.012,11,6.32455532,7.77230363,,"[43.6, 60.3]",9.0,,7.849375467,42.54269082,3
6,30,False,6,0.006,11,7.274516944,8.04661039,,"[47.52380952, 83.14285714]",9.0,,7.942636766,-55.66901541,3
6,31,False,6,0.005,11,9.567894762,10.4755742,,"[49.5862069, 38.51724138]",9.0,,9.817647662,-59.82971452,2
6,33,False,6,-0.002,11,21.43947048,20.86074816,,"[53.80701754, 86.77192982]",9.0,,20.88779749,-62.11147243,1
6,32,False,6,0.003,11,11.60435415,12.18586758,,"[51.87179487, 29.48717949]",9.0,,12.3524806,-56.17373172,2
6,36,False,6,-0.004,11,7.350017559,6.92820323,,"[50.85, 45.1]",9.0,,7.765712412,-58.71359709,2
6,34,False,6,0.009,11,6.442661334,7.420822794,,"[49.0, 54.5]",9.0,,6.831300511,0.0,2
6,39,True,6,0.006,6,18.82645146,19.90651947,,"[55.14084507, 117.6619718]",9.0,,19.90651947,63.00544844,2
6,38,False,6,-0.007,11,12.80268562,11.35119862,,"[51.7027027, 97.7027027]",9.0,,11.52679184,-32.12722074,0
6,37,False,6,0.007,11,10.65514034,11.97341926,,"[51.5, 64.85714286]",9.0,,12.40745555,-17.95169127,1
6,89,False,5,0.001,5,7.933053216,7.973515304,,"[54.3125, 108.0]",9.0,,7.973515304,62.17481755,2
6,40,False,6,0.005,11,5.845028238,6.331370506,,"[53.3, 20.0]",9.0,,6.32455532,0.0,2
6,35,False,6,0.013,8,26.03879671,30.33638773,,"[57.34065934, 68.02197802]",9.0,,28.86618306,-16.64064225,1
6,42,False,6,0.003,11,6.741475125,7.093783913,,"[55.43478261, 51.86956522]",9.0,,7.391796664,10.63206233,2
6,43,False,6,-0.003,11,8.501559325,8.119415292,,"[61.75862069, 38.31034483]",9.0,,8.069706815,-52.79302472,3
6,45,False,6,0.005,11,12.10347982,13.09883918,,"[61.8974359, 92.28205128]",9.0,,13.05995858,-26.23158064,2
6,46,False,6,0.004,11,20.09761862,21.39329999,,"[67.58181818, 101.4545455]",9.0,,21.64175611,-84.08792416,2
6,101,False,3,-0.019,4,4.596473335,4.098780306,,"[61.63636364, 18.90909091]",9.0,,4.346129984,74.92930722,2
6,44,False,6,-0.002,11,9.457835891,9.146006608,,"[63.26666667, 24.7]",9.0,,9.07555515,-63.18178434,2
6,47,False,6,0.006,11,22.3023839,24.62766963,,"[70.06666667, 42.96666667]",9.0,,23.35964393,-71.54347926,1
6,48,False,6,0.013,11,9.990729992,12.40530712,,"[66.33333333, 50.46666667]",9.0,,11.02359805,-70.2774026,1
6,50,False,6,0.012,11,19.12894971,23.35516824,,"[71.29824561, 70.36842105]",9.0,,21.04603629,-59.29650724,1
6,49,False,6,-0.002,11,10.60964974,10.24567349,,"[66.93548387, 107.8064516]",9.0,,10.3168347,-77.40895445,2
6,51,False,6,-0.001,11,9.387181248,9.294330638,,"[68.36, 29.56]",9.0,,8.285819692,-48.25682583,2
6,65,True,6,0.079,6,15.80156068,32.21538535,,"[78.91, 73.38]",9.0,,32.21538535,-41.20536392,1
6,53,False,6,0.006,11,11.65419604,12.9614814,,"[69.87096774, 92.0]",9.0,,12.18800248,-44.07619487,2
6,52,False,6,0.02,11,14.82391286,20.7288955,,"[73.4, 61.91111111]",9.0,,18.1832065,-56.42232098,1
6,56,False,6,0.005,11,8.551453074,9.303869465,,"[70.84210526, 84.73684211]",9.0,,8.861620644,-84.67478918,2
6,54,False,6,0.021,11,7.04934198,9.897292343,,"[70.0, 115.8214286]",9.0,,8.215099189,43.60038873,2
6,102,False,3,0.007,3,9.306962618,9.589271641,,"[71.75, 20.625]",9.0,,9.589271641,46.72665813,1
6,55,False,6,-0.001,11,6.613044616,6.510703179,,"[71.5, 35.5]",9.0,,7.031557921,-52.62755935,3
6,90,False,5,0.006,10,15.53984953,16.8817532,,"[75.0, 51.90909091]",9.0,,15.94906013,-35.33311563,1
6,59,False,6,0.01,11,8.478399855,9.937518495,,"[78.29032258, 95.38709677]",9.0,,9.635809988,81.14573736,2
6,58,False,6,0.011,11,6.318284642,7.530109098,,"[76.35, 109.1]",9.0,,7.093783913,-19.14134085,2
6,103,False,2,0.005,7,13.10484736,13.75149976,62,"[81.28571429, 28.77142857]",9.0,,11.90300257,-84.26089416,1
6,60,False,6,-0.002,11,15.47181422,14.93200098,,"[79.80851064, 115.9148936]",9.0,,16.91693352,-31.2174883,1
6,62,False,6,0.001,11,8.191040098,8.390289549,,"[80.5862069, 20.0]",9.0,,8.546017795,37.15521786,3
6,64,False,6,0.007,11,32.79791844,36.97462014,,"[94.26966292, 34.94382022]",9.0,,35.80200238,-89.573508,1
6,67,False,6,0.006,11,10.24264287,11.25414591,,"[84.51515152, 102.0606061]",9.0,,11.53226499,-38.42284523,2
6,66,False,6,0.004,11,11.79418159,12.64814989,,"[83.95121951, 86.09756098]",9.0,,12.22406379,-9.629741484,2
6,68,False,6,0.004,11,30.49216519,32.7210726,,"[96.48101266, 41.5443038]",9.0,,31.28038386,-85.64997415,1
6,69,False,6,0.018,8,24.44745649,30.35888911,,"[96.02739726, 47.69863014]",9.0,,28.51394391,-86.50765002,1
6,63,False,6,0.013,11,14.07267894,17.47652725,,"[89.7804878, 53.80487805]",9.0,,16.6800489,86.96022955,1
6,107,False,1,0.022,3,4.098780306,4.533315962,,"[84.2, 121.5]",9.0,,4.098780306,0.0,1
6,70,False,6,0.017,11,14.73330345,19.50078678,,"[90.95454545, 110.7045455]",9.0,,16.0300233,-43.40219396,1
6,71,False,6,-0.008,11,7.137775702,6.298747559,,"[89.11538462, 19.69230769]",9.0,,7.223980442,-23.0423221,3
6,72,False,6,0.013,8,29.83184136,34.7100704,,"[90.84705882, 73.97647059]",9.0,,32.39841471,4.910213868,1
6,73,False,6,0.006,11,13.01216878,14.29846169,,"[94.13157895, 92.44736842]",9.0,,14.0349056,-72.07466056,3
6,104,False,2,0.012,7,12.67866061,14.36845392,62,"[94.87804878, 25.70731707]",9.0,,13.1865797,-63.30433414,1
6,74,False,6,0.012,11,16.92447444,20.61079246,,"[97.24, 98.52]",9.0,,19.47596488,-56.70745335,1
6,75,False,6,-0.002,11,6.199798384,5.982593621,,"[92.05, 120.15]",9.0,,7.731010828,-2.919746156,1
6,78,False,6,0.013,11,16.19859555,20.22077774,,"[97.1627907, 67.65116279]",9.0,,17.94276802,8.3138482,3
6,83,False,6,0.01,11,18.06627836,21.46879705,,"[102.6923077, 85.05769231]",9.0,,20.59794338,45.21948348,3
6,79,False,6,0.021,11,7.095077571,9.961535282,,"[97.91666667, 116.6666667]",9.0,,10.82850101,7.151792155,1
6,81,False,6,0.02,11,12.56989672,17.35584103,,"[105.625, 27.675]",9.0,,13.1320706,-72.42438354,1
6,80,False,6,0.015,11,12.31082252,15.77673715,,"[103.4411765, 103.2647059]",9.0,,13.16714829,-32.96501186,1
6,77,False,6,0.019,11,12.4086978,17.00267359,,"[102.025641, 59.33333333]",9.0,,15.08597421,-0.684933724,1
6,84,False,6,0.006,11,13.87350175,15.41028073,,"[105.1842105, 113.2894737]",9.0,,13.27042583,-18.90966734,1
6,82,False,6,0.013,11,30.77758954,38.23218083,,"[107.4777778, 65.45555556]",9.0,,34.28040574,-5.493321677,1
7,108,False,1,0.012,5,24.31274668,26.61787326,5,"[18.88709677, 55.88709677]",10.5,,24.31274668,-3.081048277,3
7,1,False,7,0.032,11,5.080843675,8.633847936,,"[16.94117647, 82.23529412]",10.5,,5.415619344,-82.86774385,3
7,93,False,5,0.018,9,13.19031158,16.81342605,3,"[20.0, 95.425]",10.5,,15.33511539,-51.45454131,3
7,3,False,7,0.026,11,6.476244946,9.919115103,,"[17.23809524, 109.3809524]",10.5,,6.322557438,-71.41910249,2
7,7,False,7,-0.013,8,5.114139637,4.38178046,,"[20.14285714, 21.92857143]",10.5,,5.449353666,82.83864001,0
7,94,False,5,0.097,6,8.184311949,19.67112826,6,"[26.01587302, 74.65079365]",10.5,,20.3070797,80.17253043,2
7,6,False,7,-0.009,11,10.18386855,8.725329243,,"[21.41935484, 87.22580645]",10.5,,10.0997448,-51.62726013,2
7,109,False,1,0.008,5,20.1612055,21.41876225,5,"[21.83333333, 34.91666667]",10.5,,20.1612055,-9.703595582,1
7,8,False,7,0.003,11,5.042040092,5.326818938,,"[21.75, 103.4375]",10.5,,4.999309772,62.00967499,2
7,9,False,7,0.006,11,6.741475125,7.457861174,,"[25.05263158, 67.42105263]",10.5,,6.63476972,72.54408489,2
7,10,False,7,0.001,11,6.985699679,7.064206812,,"[26.25, 60.4]",10.5,,6.756449154,36.89306266,2
7,15,False,7,-0.007,11,7.064206812,6.288331408,,"[26.7, 109.25]",10.5,,7.20404351,-54.64502311,2
7,12,False,7,0.02,11,15.93600645,22.30855081,,"[27.8490566, 37.26415094]",10.5,,18.5270925,-11.94371593,1
7,96,False,5,0.043,9,12.86032935,22.94977089,15,"[31.17948718, 56.48717949]",10.5,,19.09053909,44.80269896,3
7,13,False,7,0.017,11,9.890084084,13.0965639,,"[29.53846154, 101.3076923]",10.5,,12.55856756,54.49325785,3
7,98,False,5,0.067,9,9.112157794,22.58123183,20,"[31.1, 114.45]",10.5,,22.04853693,-45.60327624,2
7,11,False,7,0.011,11,6.596939677,7.921745557,,"[29.47619048, 23.14285714]",10.5,,6.459906278,64.4445524,2
7,95,False,5,0.023,9,12.41175122,17.04208359,3,"[34.82352941, 88.0]",10.5,,13.10484736,90.0,1
7,21,False,7,0.001,11,13.73490821,13.91059652,,"[35.38461538, 94.1025641]",10.5,,13.87480546,-82.20563398,1
7,105,False,2,-0.013,6,5.839939839,5.182387756,18,"[31.5, 48.5]",10.5,,4.780914437,-45.0,3
7,85,False,6,-0.005,10,9.275195311,8.648069257,,"[34.25, 67.6]",10.5,,8.689922169,38.30294425,2
7,20,False,7,0.01,11,5.258554521,6.152778894,,"[34.78571429, 43.21428571]",10.5,,5.656854249,-45.0,2
7,22,False,7,-0.066,11,17.176837,5.768121028,,"[35.5, 118.5909091]",10.5,,7.534269891,-42.1840429,2
7,23,False,7,0.007,11,19.51376585,21.84364894,,"[38.21052632, 25.40350877]",10.5,,21.09124217,-26.53551553,1
7,106,False,2,-0.001,6,5.982648738,5.915389564,18,"[36.92307692, 53.61538462]",10.5,,4.671532636,52.16135999,3
7,26,False,7,0.017,11,5.181899763,6.844455372,,"[39.13333333, 38.2]",10.5,,5.2816337,-80.10056182,2
7,25,False,7,0.006,11,12.35367926,13.62207697,,"[41.96969697, 99.21212121]",10.5,,12.17665535,-72.70788783,1
7,86,False,6,0.004,10,8.627305685,9.165129294,,"[39.55172414, 78.89655172]",10.5,,9.062157622,-2.079223188,1
7,100,False,5,-0.002,9,18.02852094,17.63914078,15,"[43.90196078, 71.03921569]",10.5,,19.01998798,36.42057679,1
7,27,False,7,0.021,11,12.9319568,18.33184031,,"[44.95348837, 25.69767442]",10.5,,17.22409977,-31.09633162,1
7,87,False,6,0.002,10,10.87389089,11.2880224,,"[42.74193548, 47.83870968]",10.5,,11.25047085,6.747540381,2
7,29,False,7,0.012,11,6.32455532,7.77230363,,"[43.33333333, 60.66666667]",10.5,,6.32455532,45.0,3
7,30,False,7,0.006,11,7.274516944,8.04661039,,"[47.0, 83.5]",10.5,,7.708562864,-68.48746701,3
7,31,False,7,0.005,11,9.567894762,10.4755742,,"[49.5483871, 38.64516129]",10.5,,9.346611236,-65.17173868,2
7,33,False,7,-0.002,11,21.43947048,20.86074816,,"[53.71186441, 87.10169492]",10.5,,21.65151078,-60.61036995,1
7,110,False,1,0.105,5,8.558912606,18.86829165,40,"[49.82857143, 116.1142857]",10.5,,8.558912606,74.18858667,2
7,32,False,7,0.003,11,11.60435415,12.18586758,,"[51.64102564, 29.74358974]",10.5,,12.38118539,-58.43342796,2
7,36,False,7,-0.004,11,7.350017559,6.92820323,,"[50.61904762, 45.38095238]",10.5,,7.485425219,-51.05737664,2
7,34,False,7,0.009,11,6.442661334,7.420822794,,"[48.94444444, 55.16666667]",10.5,,7.097764473,-3.545307402,2
7,37,False,7,0.007,11,10.65514034,11.97341926,,"[51.57142857, 64.21428571]",10.5,,11.54853135,-18.05842495,1
7,38,False,7,-0.007,11,12.80268562,11.35119862,,"[52.23529412, 98.47058824]",10.5,,12.42751456,-21.90375202,0
7,40,False,7,0.005,11,5.845028238,6.331370506,,"[53.33333333, 20.0]",10.5,,5.333333333,0.0,2
7,35,False,7,0.013,8,26.03879671,30.33638773,,"[57.19791667, 68.1875]",10.5,,28.39949083,-17.45879133,1
7,42,False,7,0.003,11,6.741475125,7.093783913,,"[55.25, 52.2]",10.5,,6.788312935,5.731732628,2
7,111,False,1,NaN,1,8.517134547,8.517134547,40,"[58.78571429, 119.7142857]",10.5,,8.517134547,66.20923519,2
7,43,False,7,-0.003,11,8.501559325,8.119415292,,"[61.42857143, 38.35714286]",10.5,,7.600498307,-47.93298557,3
7,47,False,7,0.006,11,22.3023839,24.62766963,,"[68.90322581, 43.19354839]",10.5,,23.49275866,-72.25512334,1
7,45,False,7,0.005,11,12.10347982,13.09883918,,"[61.55555556, 93.0]",10.5,,11.98886783,-24.38018261,2
7,46,False,7,0.004,11,20.09761862,21.39329999,,"[67.32, 101.76]",10.5,,21.26957041,-84.03524707,2
7,101,False,4,-0.019,4,4.596473335,4.098780306,,"[61.5, 18.8]",10.5,,4.098780306,90.0,2
7,44,False,7,-0.002,11,9.457835891,9.146006608,,"[63.36363636, 24.63636364]",10.5,,9.749084228,-57.85165103,2
7,48,False,7,0.013,11,9.990729992,12.40530712,,"[65.55555556, 50.38888889]",10.5,,11.64729765,-69.06531823,1
7,49,False,7,-0.002,11,10.60964974,10.24567349,,"[66.57575758, 108.1212121]",10.5,,10.63591685,-78.99401429,2
7,50,False,7,0.012,11,19.12894971,23.35516824,,"[71.17460317, 70.6984127]",10.5,,22.11922179,-58.83399517,1
7,51,False,7,-0.001,11,9.387181248,9.294330638,,"[68.5, 29.46153846]",10.5,,8.80934437,-49.46800582,2
7,112,False,1,0.003,5,19.21327114,19.65685033,66,"[74.91489362, 78.91489362]",10.5,,19.21327114,-86.16276024,1
7,53,False,7,0.006,11,11.65419604,12.9614814,,"[69.2, 92.76]",10.5,,11.09390624,-42.95440909,2
7,52,False,7,0.02,11,14.82391286,20.7288955,,"[73.38636364, 62.06818182]",10.5,,17.71999312,-58.54305537,1
7,56,False,7,0.005,11,8.551453074,9.303869465,,"[70.27777778, 85.33333333]",10.5,,9.040645866,86.3648886,2
7,54,False,7,0.021,11,7.04934198,9.897292343,,"[69.96666667, 116.0333333]",10.5,,8.299288784,51.54105055,2
7,55,False,7,-0.001,11,6.613044616,6.510703179,,"[71.7, 35.6]",10.5,,6.484815998,-69.04382564,3
7,90,False,6,0.006,10,15.53984953,16.8817532,,"[75.56521739, 51.43478261]",10.5,,16.55014455,-34.94462792,1
7,59,False,7,0.01,11,8.478399855,9.937518495,,"[77.76666667, 95.4]",10.5,,9.354909529,85.78232594,2
7,58,False,7,0.011,11,6.318284642,7.530109098,,"[76.04761905, 109.2380952]",10.5,,7.359570156,-24.63287152,2
7,103,False,3,0.005,7,13.10484736,13.75149976,62,"[81.28571429, 28.77142857]",10.5,,11.90300257,-84.26089416,1
7,60,False,7,-0.002,11,15.47181422,14.93200098,,"[79.54347826, 116.6086957]",10.5,,15.84571473,-27.66797317,1
7,62,False,7,0.001,11,8.191040098,8.390289549,,"[80.95833333, 20.04166667]",10.5,,7.534566504,42.05113639,3
7,64,False,7,0.007,11,32.79791844,36.97462014,,"[94.23809524, 34.9047619]",10.5,,33.08749587,-88.83079959,1
7,67,False,7,0.006,11,10.24264287,11.25414591,,"[84.28125, 102.15625]",10.5,,10.95503157,-35.07792586,2
7,113,False,1,0.02,5,17.86344891,20.79513128,66,"[84.0212766, 67.12765957]",10.5,,17.86344891,-10.52796833,1
7,66,False,7,0.004,11,11.79418159,12.64814989,,"[84.02631579, 86.55263158]",10.5,,11.470851,-7.956386318,2
7,68,False,7,0.004,11,30.49216519,32.7210726,,"[95.91666667, 41.40277778]",10.5,,31.01895006,-84.86525129,1
7,63,False,7,0.013,11,14.07267894,17.47652725,,"[89.35555556, 53.57777778]",10.5,,16.91327761,85.73790569,1
7,69,False,7,0.018,8,24.44745649,30.35888911,,"[96.29411765, 47.33823529]",10.5,,28.07279523,-84.98933215,1
7,107,False,2,0.022,3,4.098780306,4.533315962,,"[85.58333333, 121.25]",10.5,,4.418071998,-57.9331784,1
7,70,False,7,0.017,11,14.73330345,19.50078678,,"[91.15555556, 109.7333333]",10.5,,17.22521668,-44.89632511,1
7,71,False,7,-0.008,11,7.137775702,6.298747559,,"[89.12, 19.44]",10.5,,6.465267693,-26.52955195,3
7,73,False,7,0.006,11,13.01216878,14.29846169,,"[94.44444444, 92.97222222]",10.5,,13.59905737,-70.04920128,3
7,104,False,3,0.012,7,12.67866061,14.36845392,62,"[95.93617021, 24.31914894]",10.5,,15.6771941,-55.72643646,1
7,72,False,7,0.013,8,29.83184136,34.7100704,,"[91.22988506, 74.43678161]",10.5,,32.99657297,2.462434061,1
7,74,False,7,0.012,11,16.92447444,20.61079246,,"[98.17647059, 98.09803922]",10.5,,20.50471589,-61.82783486,1
7,75,False,7,-0.002,11,6.199798384,5.982593621,,"[92.0625, 120.125]",10.5,,6.624140171,-3.480186879,1
7,78,False,7,0.013,11,16.19859555,20.22077774,,"[97.17647059, 67.07843137]",10.5,,18.15547958,9.771110716,3
7,79,False,7,0.021,11,7.095077571,9.961535282,,"[97.26923077, 116.5]",10.5,,11.04838692,17.11541481,1
7,83,False,7,0.01,11,18.06627836,21.46879705,,"[102.16, 84.64]",10.5,,19.85514141,42.14889939,3
7,81,False,7,0.02,11,12.56989672,17.35584103,,"[105.2, 27.91428571]",10.5,,12.63742276,-73.58173723,1
7,80,False,7,0.015,11,12.31082252,15.77673715,,"[103.0645161, 104.483871]",10.5,,12.44776837,-32.36510669,1
7,77,False,7,0.019,11,12.4086978,17.00267359,,"[102.1052632, 58.86842105]",10.5,,14.48821921,-1.152403919,1
7,84,False,7,0.006,11,13.87350175,15.41028073,,"[105.0810811, 113.1621622]",10.5,,12.91692006,-25.75278636,1
7,82,False,7,0.013,11,30.77758954,38.23218083,,"[107.3977273, 66.11363636]",10.5,,35.16217815,-5.003959088,1
8,108,False,2,0.012,5,24.31274668,26.61787326,5,"[18.68493151, 55.94520548]",12.0,,27.13897456,-2.964368293,3
8,1,False,8,0.032,11,5.080843675,8.633847936,,"[17.0, 81.33333333]",12.0,,5.333333333,90.0,3
8,93,False,6,0.018,9,13.19031158,16.81342605,3,"[19.84210526, 95.31578947]",12.0,,15.27385299,-53.43185519,3
8,3,False,8,0.026,11,6.476244946,9.919115103,,"[17.52, 108.76]",12.0,,6.637775234,-73.65750924,2
8,6,False,8,-0.009,11,10.18386855,8.725329243,,"[20.55172414, 87.4137931]",12.0,,9.396038532,-47.76780329,2
8,7,False,8,-0.013,8,5.114139637,4.38178046,,"[19.5, 21.0]",12.0,,4.38178046,63.43494882,0
8,94,True,6,0.097,6,8.184311949,19.67112826,6,"[26.38181818, 74.09090909]",12.0,,19.67112826,80.96797658,2
8,109,False,2,0.008,5,20.1612055,21.41876225,5,"[22.4516129, 32.29032258]",12.0,,21.06076139,-12.35004276,1
8,8,False,8,0.003,11,5.042040092,5.326818938,,"[21.66666667, 102.5333333]",12.0,,5.148879227,58.14739504,2
8,9,False,8,0.006,11,6.741475125,7.457861174,,"[25.76190476, 67.04761905]",12.0,,7.359570156,65.36712848,2
8,10,False,8,0.001,11,6.985699679,7.064206812,,"[26.5, 59.5]",12.0,,7.13506068,-45.0,2
8,12,False,8,0.02,11,15.93600645,22.30855081,,"[28.08928571, 36.05357143]",12.0,,19.66711441,-14.60708188,1
8,96,False,6,0.043,9,12.86032935,22.94977089,15,"[30.94444444, 55.61111111]",12.0,,20.72683846,44.25823493,3
8,15,False,8,-0.007,11,7.064206812,6.288331408,,"[27.11764706, 108.7647059]",12.0,,5.915389564,-50.76731033,2
8,98,False,6,0.067,9,9.112157794,22.58123183,20,"[31.29090909, 113.9818182]",12.0,,22.84731935,-47.19845992,2
8,13,False,8,0.017,11,9.890084084,13.0965639,,"[30.0, 101.0]",12.0,,11.81185918,53.15085417,3
8,11,False,8,0.011,11,6.596939677,7.921745557,,"[30.60869565, 21.73913043]",12.0,,7.139454605,51.84968289,2
8,95,False,6,0.023,9,12.41175122,17.04208359,3,"[34.82051282, 87.30769231]",12.0,,17.03873091,80.68325247,1
8,105,False,3,-0.013,6,5.839939839,5.182387756,18,"[31.86666667, 47.86666667]",12.0,,5.412742168,45.0,2
8,21,False,8,0.001,11,13.73490821,13.91059652,,"[35.60526316, 94.18421053]",12.0,,12.99896425,-88.56060941,1
8,85,False,7,-0.005,10,9.275195311,8.648069257,,"[34.77272727, 67.72727273]",12.0,,9.13712042,36.83495432,2
8,22,False,8,-0.066,11,17.176837,5.768121028,,"[34.86363636, 118.2727273]",12.0,,8.204722201,-35.9068693,2
8,20,False,8,0.01,11,5.258554521,6.152778894,,"[34.85714286, 42.64285714]",12.0,,6.0,60.64224646,2
8,23,False,8,0.007,11,19.51376585,21.84364894,,"[38.23636364, 25.12727273]",12.0,,21.12957691,-25.50907898,1
8,106,False,3,-0.001,6,5.982648738,5.915389564,18,"[36.76470588, 52.88235294]",12.0,,5.915389564,39.23268967,3
8,26,False,8,0.017,11,5.181899763,6.844455372,,"[38.95, 37.6]",12.0,,6.664902468,82.86080533,2
8,86,False,7,0.004,10,8.627305685,9.165129294,,"[39.32, 78.56]",12.0,,8.715087426,-9.23230251,1
8,25,False,8,0.006,11,12.35367926,13.62207697,,"[42.73529412, 99.29411765]",12.0,,12.25096155,-59.26541491,1
8,100,False,6,-0.002,9,18.02852094,17.63914078,15,"[43.95454545, 70.84090909]",12.0,,19.03938543,34.99256081,1
8,27,False,8,0.021,11,12.9319568,18.33184031,,"[45.07317073, 25.43902439]",12.0,,16.88156295,-29.45749786,1
8,87,False,7,0.002,10,10.87389089,11.2880224,,"[42.77777778, 47.85185185]",12.0,,10.58211584,5.533483054,2
8,29,False,8,0.012,11,6.32455532,7.77230363,,"[43.2, 60.25]",12.0,,7.334874775,37.9549219,3
8,30,False,8,0.006,11,7.274516944,8.04661039,,"[47.11111111, 83.05555556]",12.0,,7.485727835,-81.15039068,2
8,110,False,2,0.105,5,8.558912606,18.86829165,40,"[53.7027027, 117.472973]",12.0,,19.91492395,72.73350044,2
8,31,False,8,0.005,11,9.567894762,10.4755742,,"[49.55172414, 38.27586207]",12.0,,9.802265281,-61.76321475,2
8,33,False,8,-0.002,11,21.43947048,20.86074816,,"[53.58490566, 86.94339623]",12.0,,20.39926323,-60.55788408,1
8,32,False,8,0.003,11,11.60435415,12.18586758,,"[51.72972973, 29.16216216]",12.0,,11.80623286,-56.27449337,2
8,36,False,8,-0.004,11,7.350017559,6.92820323,,"[50.55, 44.85]",12.0,,6.964124392,-58.89756981,2
8,34,False,8,0.009,11,6.442661334,7.420822794,,"[48.95, 54.85]",12.0,,7.731010828,-2.919746156,2
8,37,False,8,0.007,11,10.65514034,11.97341926,,"[51.48275862, 65.31034483]",12.0,,13.69144136,-16.30900535,1
8,38,False,8,-0.007,11,12.80268562,11.35119862,,"[52.42424242, 97.96969697]",12.0,,11.52094079,-25.3418058,0
8,40,False,8,0.005,11,5.845028238,6.331370506,,"[53.47368421, 19.63157895]",12.0,,5.695310541,4.232022832,2
8,35,True,8,0.013,8,26.03879671,30.33638773,,"[57.56043956, 67.53846154]",12.0,,30.33638773,-18.16532768,1
8,42,False,8,0.003,11,6.741475125,7.093783913,,"[55.31578947, 51.73684211]",12.0,,6.65287679,21.18575019,2
8,43,False,8,-0.003,11,8.501559325,8.119415292,,"[61.89285714, 37.5]",12.0,,8.177819952,-53.14756082,3
8,47,False,8,0.006,11,22.3023839,24.62766963,,"[68.35, 42.73333333]",12.0,,23.42796206,-72.07894103,1
8,45,False,8,0.005,11,12.10347982,13.09883918,,"[61.66666667, 92.27777778]",12.0,,12.87729509,-23.80634672,2
8,46,False,8,0.004,11,20.09761862,21.39329999,,"[67.52941176, 101.372549]",12.0,,20.96950494,-84.41995114,3
8,44,False,8,-0.002,11,9.457835891,9.146006608,,"[63.3030303, 24.15151515]",12.0,,9.090461342,-63.24427889,2
8,48,False,8,0.013,11,9.990729992,12.40530712,,"[66.33333333, 49.6]",12.0,,11.49501856,-77.25029224,1
8,49,False,8,-0.002,11,10.60964974,10.24567349,,"[66.26470588, 107.7352941]",12.0,,10.24567349,-77.65507752,2
8,50,False,8,0.012,11,19.12894971,23.35516824,,"[71.43103448, 70.05172414]",12.0,,22.19877313,-59.49754691,1
8,112,False,2,0.003,5,19.21327114,19.65685033,66,"[73.78723404, 78.21276596]",12.0,,19.36927851,-86.41775168,1
8,51,False,8,-0.001,11,9.387181248,9.294330638,,"[68.80769231, 28.92307692]",12.0,,8.539768844,-47.52330531,2
8,53,False,8,0.006,11,11.65419604,12.9614814,,"[69.7, 91.73333333]",12.0,,12.86119174,-42.25485283,2
8,54,False,8,0.021,11,7.04934198,9.897292343,,"[69.42857143, 115.3928571]",12.0,,8.023810523,53.28160193,2
8,52,False,8,0.02,11,14.82391286,20.7288955,,"[74.04444444, 61.35555556]",12.0,,19.42044223,-55.89635712,1
