ImageNumber,ObjectNumber,Children_IdentifySecondaryObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
37,11,1,153.3011583011583,299.65250965250965,0,11,11
37,12,1,130.95925925925926,301.3,0,12,12
38,1,1,165.67957746478874,57.066901408450704,0,1,1
38,2,1,181.455938697318,62.475095785440615,0,2,2
38,3,1,207.1834862385321,63.27064220183486,0,3,3
38,4,1,244.35087719298247,99.08421052631579,0,4,4
38,5,1,236.84818481848185,127.57095709570957,0,5,5
38,6,1,57.61349693251534,160.03680981595093,0,6,6
38,7,1,238.6156351791531,196.7785016286645,0,7,7
38,8,1,269.3496932515337,223.38036809815952,0,8,8
38,9,1,289.5774647887324,226.66197183098592,0,9,9
38,10,1,259.50847457627117,256.52881355932203,0,10,10
38,11,1,153.6455223880597,299.89925373134326,0,11,11
38,12,1,130.8880866425993,301.3718411552347,0,12,12
39,1,1,171.3186813186813,54.73626373626374,0,1,1
39,2,1,157.954128440367,60.403669724770644,0,2,2
39,3,1,180.9407114624506,62.533596837944664,0,3,3
39,4,1,206.71818181818182,63.263636363636365,0,4,4
39,5,1,247.4715909090909,94.33522727272727,0,5,5
39,6,1,239.3063063063063,106.42342342342343,0,6,6
39,7,1,236.87375415282392,127.421926910299,0,7,7
39,8,1,42.00390625,134.63671875,0,8,8
39,9,1,51.69892473118279,150.06451612903226,0,9,9
39,10,1,58.08536585365854,160.640243902439,0,10,10
39,11,1,238.88235294117646,196.69281045751634,0,11,11
39,12,1,269.7183908045977,223.36206896551724,0,12,12
39,13,1,290.3267326732673,226.8861386138614,0,13,13
39,14,1,259.5536912751678,256.5738255033557,0,14,14
39,15,1,153.93703703703704,300.0074074074074,0,15,15
39,16,1,130.82437275985663,301.336917562724,0,16,16
40,1,1,171.34825870646767,54.82587064676617,0,1,1
40,2,1,157.95876288659792,60.75257731958763,0,2,2
40,3,1,180.484126984127,62.61507936507937,0,3,3
40,4,1,206.62389380530973,63.35398230088496,0,4,4
40,5,1,247.6742857142857,94.21714285714286,0,5,5
40,6,1,238.98,105.33,0,6,6
40,7,1,39.853932584269664,131.08426966292134,0,7,7
40,8,1,46.30769230769231,143.1098901098901,0,8,8
40,9,1,52.06382978723404,150.68085106382978,0,9,9
40,10,1,58.47337278106509,161.49704142011834,0,10,10
40,11,1,269.6898395721925,223.6577540106952,0,11,11
40,12,1,290.70531400966183,227.04830917874395,0,12,12
40,13,1,259.3299319727891,256.6020408163265,0,13,13
40,14,1,154.29151291512915,300.3690036900369,0,14,14
40,15,1,130.60211267605635,301.40845070422534,0,15,15
41,1,1,171.60093896713616,54.95774647887324,0,1,1
41,2,1,157.91666666666666,60.864583333333336,0,2,2
41,3,1,180.44621513944224,62.72509960159363,0,3,3
41,4,1,206.79741379310346,63.46120689655172,0,4,4
41,5,1,244.43097643097644,98.85521885521885,0,5,5
41,6,1,237.05750798722045,127.59105431309904,0,6,6
41,7,1,39.895604395604394,131.1043956043956,0,7,7
41,8,1,46.47674418604651,142.8953488372093,0,8,8
41,9,1,52.11702127659574,150.72340425531914,0,9,9
41,10,1,58.4869109947644,162.29842931937173,0,10,10
41,11,1,270.34123222748815,223.4739336492891,0,11,11
41,12,1,291.96315789473687,227.3684210526316,0,12,12
41,13,1,259.14444444444445,256.0111111111111,0,13,13
41,14,1,154.66425992779784,300.52707581227435,0,14,14
41,15,1,130.66326530612244,301.3775510204082,0,15,15
42,1,1,172.08444444444444,54.568888888888885,0,1,1
42,2,1,157.9795918367347,60.90816326530612,0,2,2
42,3,1,180.19767441860466,62.5968992248062,0,3,3
42,4,1,206.82203389830508,63.45338983050848,0,4,4
42,5,1,248.0225988700565,93.87005649717514,0,5,5
42,6,1,239.23636363636365,105.75454545454545,0,6,6
42,7,1,39.92817679558011,131.02209944751382,0,7,7
42,8,1,46.82022471910113,142.91011235955057,0,8,8
42,9,1,52.54639175257732,151.05154639175257,0,9,9
42,10,1,58.84574468085106,163.09574468085106,0,10,10
42,11,1,229.03174603174602,194.6984126984127,0,11,11
42,12,1,247.2462311557789,198.19095477386935,0,12,12
42,13,1,269.39086294416245,223.18274111675126,0,13,13
42,14,1,291.3152709359606,227.45320197044336,0,14,14
42,15,1,267.55238095238093,251.78095238095239,0,15,15
42,16,1,254.81372549019608,258.9362745098039,0,16,16
42,17,1,154.96363636363637,300.7818181818182,0,17,17
42,18,1,120.09677419354838,301.3440860215054,0,18,18
42,19,1,135.82843137254903,301.5,0,19,19
43,1,1,172.50224215246638,54.52017937219731,0,1,1
43,2,1,158.53684210526316,60.77894736842105,0,2,2
43,3,1,179.9189189189189,62.544401544401545,0,3,3
43,4,1,206.65,63.34166666666667,0,4,4
43,5,1,247.94350282485877,93.90395480225989,0,5,5
43,6,1,239.00934579439252,105.78504672897196,0,6,6
43,7,1,40.397905759162306,131.49214659685865,0,7,7
43,8,1,47.24050632911393,143.48101265822785,0,8,8
43,9,1,52.79207920792079,151.6138613861386,0,9,9
43,10,1,59.1139896373057,163.720207253886,0,10,10
43,11,1,229.125,194.35,0,11,11
43,12,1,247.4234693877551,198.25510204081633,0,12,12
43,13,1,266.4920634920635,221.37301587301587,0,13,13
43,14,1,286.01824817518246,226.65328467153284,0,14,14
43,15,1,267.9313725490196,251.8235294117647,0,15,15
43,16,1,254.93396226415095,258.8160377358491,0,16,16
43,17,1,268.34285714285716,263.57142857142856,0,17,17
43,18,1,284.0888888888889,266.9288888888889,0,18,18
43,19,1,155.46453900709218,300.8156028368794,0,19,19
43,20,1,119.6951219512195,301.4024390243902,0,20,20
43,21,1,135.6139534883721,301.48372093023255,0,21,21
44,1,1,172.92796610169492,54.271186440677965,0,1,1
44,2,1,158.56989247311827,60.956989247311824,0,2,2
44,3,1,179.45038167938932,62.62977099236641,0,3,3
44,4,1,206.65587044534414,63.311740890688256,0,4,4
44,5,1,244.58333333333334,98.37152777777777,0,5,5
44,6,1,39.898477157360404,130.9543147208122,0,6,6
44,7,1,47.116279069767444,143.25581395348837,0,7,7
44,8,1,39.71875,149.23958333333334,0,8,8
44,9,1,52.92079207920792,151.79207920792078,0,9,9
44,10,1,59.27,164.315,0,10,10
44,11,1,229.49242424242425,194.42424242424244,0,11,11
44,12,1,247.7948717948718,198.46153846153845,0,12,12
44,13,1,289.9835164835165,225.3901098901099,0,13,13
44,14,1,271.1380753138075,224.06694560669456,0,14,14
44,15,1,267.80392156862746,264.02941176470586,0,15,15
44,16,1,283.93589743589746,266.7564102564103,0,16,16
44,17,1,155.85813148788927,301.11764705882354,0,17,17
44,18,1,119.37974683544304,301.49367088607596,0,18,18
44,19,1,135.45495495495496,301.5900900900901,0,19,19
45,1,1,173.78540772532187,53.81115879828326,0,1,1
45,2,1,159.3684210526316,60.32631578947368,0,2,2
45,3,1,179.2159090909091,62.48106060606061,0,3,3
45,4,1,206.6204081632653,63.265306122448976,0,4,4
45,5,1,247.76878612716763,93.90751445086705,0,5,5
45,6,1,239.06306306306305,106.30630630630631,0,6,6
45,7,1,39.77157360406091,130.76142131979697,0,7,7
45,8,1,47.06818181818182,143.01136363636363,0,8,8
45,9,1,39.92783505154639,148.84536082474227,0,9,9
45,10,1,53.26470588235294,151.72549019607843,0,10,10
45,11,1,59.44174757281554,164.5631067961165,0,11,11
45,12,1,45.42857142857143,160.92857142857142,0,12,12
45,13,1,56.31597222222222,180.78125,0,13,13
45,14,1,229.1951219512195,194.45528455284554,0,14,14
45,15,1,247.5228426395939,198.61928934010152,0,15,15
45,16,1,286.23444976076553,223.19617224880383,0,16,16
45,17,1,272.0747663551402,224.81308411214954,0,17,17
45,18,1,267.61344537815125,252.5546218487395,0,18,18
45,19,1,253.99,258.95,0,19,19
45,20,1,156.42105263157896,301.18947368421055,0,20,20
45,21,1,131.39344262295083,301.6032786885246,0,21,21
46,1,1,175.17857142857142,53.13392857142857,0,1,1
46,2,1,160.86915887850466,60.08411214953271,0,2,2
46,3,1,179.10227272727272,62.390151515151516,0,3,3
46,4,1,206.3821138211382,63.3130081300813,0,4,4
46,5,1,247.53370786516854,94.43820224719101,0,5,5
46,6,1,239.08474576271186,107.52542372881356,0,6,6
46,7,1,39.853658536585364,131.0390243902439,0,7,7
46,8,1,47.80246913580247,143.1358024691358,0,8,8
46,9,1,39.50515463917526,147.62886597938143,0,9,9
46,10,1,53.25,152.10185185185185,0,10,10
46,11,1,59.72248803827751,165.0622009569378,0,11,11
46,12,1,44.81990521327014,159.72985781990522,0,12,12
46,13,1,51.68627450980392,172.40196078431373,0,13,13
46,14,1,57.94897959183673,184.17857142857142,0,14,14
46,15,1,229.29365079365078,194.36507936507937,0,15,15
46,16,1,247.7357512953368,198.4663212435233,0,16,16
46,17,1,286.05853658536586,222.99512195121952,0,17,17
46,18,1,272.36199095022624,225.03619909502262,0,18,18
46,19,1,267.6271186440678,264.56779661016947,0,19,19
46,20,1,284.07272727272726,266.90909090909093,0,20,20
46,21,1,157.1010101010101,301.37373737373736,0,21,21
46,22,1,131.7395498392283,301.6848874598071,0,22,22
47,1,1,175.73873873873873,52.63963963963964,0,1,1
47,2,1,161.41964285714286,60.36607142857143,0,2,2
47,3,1,179.0,62.41198501872659,0,3,3
47,4,1,206.5487804878049,63.479674796747965,0,4,4
47,5,1,244.06375838926175,99.39261744966443,0,5,5
47,6,1,39.915841584158414,130.87128712871288,0,6,6
47,7,1,48.670731707317074,143.21951219512195,0,7,7
47,8,1,39.22641509433962,146.22641509433961,0,8,8
47,9,1,53.3394495412844,152.67889908256882,0,9,9
47,10,1,44.443396226415096,158.87264150943398,0,10,10
47,11,1,59.91705069124424,165.92165898617512,0,11,11
47,12,1,121.21782178217822,159.53960396039605,0,12,12
47,13,1,50.659574468085104,171.81914893617022,0,13,13
47,14,1,114.6590909090909,178.97727272727272,0,14,14
47,15,1,57.67164179104478,183.52238805970148,0,15,15
47,16,1,229.7608695652174,194.8695652173913,0,16,16
47,17,1,248.125,198.375,0,17,17
47,18,1,285.82296650717706,222.82775119617224,0,18,18
47,19,1,272.55,225.11818181818182,0,19,19
47,20,1,268.2583333333333,252.84166666666667,0,20,20
47,21,1,253.97607655502392,259.14354066985646,0,21,21
47,22,1,157.4983164983165,301.4646464646465,0,22,22
47,23,1,131.89354838709679,301.6225806451613,0,23,23
48,1,1,175.9094827586207,52.37068965517241,0,1,1
48,2,1,127.23412698412699,54.357142857142854,0,2,2
48,3,1,161.4056603773585,60.509433962264154,0,3,3
48,4,1,145.89743589743588,61.764102564102565,0,4,4
48,5,1,174.85051546391753,64.14948453608247,0,5,5
48,6,1,206.52226720647772,63.5668016194332,0,6,6
48,7,1,333.9492385786802,83.1725888324873,0,7,7
48,8,1,316.1255605381166,93.95964125560538,0,8,8
48,9,1,248.08805031446542,93.19496855345912,0,9,9
48,10,1,239.4469696969697,106.37121212121212,0,10,10
48,11,1,40.24285714285714,130.88095238095238,0,11,11
48,12,1,49.1625,143.3,0,12,12
48,13,1,39.1015625,146.265625,0,13,13
48,14,1,53.54,152.79,0,14,14
48,15,1,44.44444444444444,158.54040404040404,0,15,15
48,16,1,60.12888888888889,166.1911111111111,0,16,16
48,17,1,121.25980392156863,159.09313725490196,0,17,17
48,18,1,49.95876288659794,171.1443298969072,0,18,18
48,19,1,114.66666666666667,178.98870056497177,0,19,19
48,20,1,57.62149532710281,182.88785046728972,0,20,20
48,21,1,229.73880597014926,194.84328358208955,0,21,21
48,22,1,248.15873015873015,198.42857142857142,0,22,22
48,23,1,285.79425837320576,222.69856459330143,0,23,23
48,24,1,272.75892857142856,225.23660714285714,0,24,24
48,25,1,268.1842105263158,253.1315789473684,0,25,25
48,26,1,253.88095238095238,258.9428571428571,0,26,26
48,27,1,157.9639344262295,301.49508196721314,0,27,27
49,1,1,176.8679245283019,51.825471698113205,0,1,1
49,2,1,162.17460317460316,60.0,0,2,2
49,3,1,174.55555555555554,64.11111111111111,0,3,3
49,4,1,206.576,63.7,0,4,4
49,5,1,334.95,82.66111111111111,0,5,5
49,6,1,316.675,93.4875,0,6,6
49,7,1,248.11320754716982,93.22012578616352,0,7,7
49,8,1,239.50381679389312,106.74809160305344,0,8,8
49,9,1,40.59907834101382,131.08294930875576,0,9,9
49,10,1,38.343434343434346,143.92929292929293,0,10,10
49,11,1,53.77142857142857,153.2,0,11,11
49,12,1,43.37759336099585,156.91286307053943,0,12,12
49,13,1,121.22167487684729,158.56650246305418,0,13,13
49,14,1,60.400862068965516,166.8793103448276,0,14,14
49,15,1,49.93478260869565,170.8913043478261,0,15,15
49,16,1,114.61271676300578,178.64161849710982,0,16,16
49,17,1,57.34403669724771,182.8577981651376,0,17,17
49,18,1,229.83333333333334,194.8560606060606,0,18,18
49,19,1,248.44623655913978,198.49462365591398,0,19,19
49,20,1,285.78365384615387,222.72115384615384,0,20,20
49,21,1,272.92139737991266,225.41484716157206,0,21,21
49,22,1,267.8321167883212,253.75182481751824,0,22,22
49,23,1,252.8112244897959,259.0459183673469,0,23,23
49,24,1,265.7751937984496,265.38759689922483,0,24,24
49,25,1,283.28767123287673,266.92237442922374,0,25,25
49,26,1,158.71844660194174,301.80258899676375,0,26,26
50,1,1,183.1150442477876,48.663716814159294,0,1,1
50,2,1,167.11155378486055,56.8804780876494,0,2,2
50,3,1,126.33582089552239,54.21641791044776,0,3,3
50,4,1,187.56626506024097,58.144578313253014,0,4,4
50,5,1,146.04040404040404,61.984848484848484,0,5,5
50,6,1,174.4039408866995,64.20689655172414,0,6,6
50,7,1,206.5597014925373,63.67910447761194,0,7,7
50,8,1,248.37790697674419,92.79069767441861,0,8,8
50,9,1,239.40845070422534,106.40845070422536,0,9,9
50,10,1,40.43362831858407,130.80973451327435,0,10,10
50,11,1,38.14,143.56,0,11,11
50,12,1,49.01234567901235,144.2469135802469,0,12,12
50,13,1,52.956896551724135,154.13793103448276,0,13,13
50,14,1,42.730593607305934,156.7351598173516,0,14,14
50,15,1,121.05140186915888,157.68691588785046,0,15,15
50,16,1,60.54468085106383,167.5063829787234,0,16,16
50,17,1,49.604395604395606,170.69230769230768,0,17,17
50,18,1,114.62903225806451,178.61827956989248,0,18,18
50,19,1,57.375,183.03571428571428,0,19,19
50,20,1,229.86805555555554,194.93055555555554,0,20,20
50,21,1,248.9108910891089,198.33663366336634,0,21,21
50,22,1,285.7621145374449,222.8502202643172,0,22,22
50,23,1,272.9102564102564,225.65811965811966,0,23,23
50,24,1,268.47014925373134,253.86567164179104,0,24,24
50,25,1,252.87081339712918,258.7751196172249,0,25,25
50,26,1,265.21259842519686,265.40157480314963,0,26,26
50,27,1,283.2307692307692,267.0213675213675,0,27,27
50,28,1,145.23890784982936,284.29692832764505,0,28,28
50,29,1,166.39669421487602,291.5289256198347,0,29,29
50,30,1,158.94888178913737,302.0990415335463,0,30,30
50,31,1,120.79824561403508,300.640350877193,0,31,31
50,32,1,138.01382488479263,302.2857142857143,0,32,32
51,1,1,187.2906976744186,57.97674418604651,0,1,1
51,2,1,174.205,64.275,0,2,2
51,3,1,206.75457875457874,63.75824175824176,0,3,3
51,4,1,248.1590909090909,92.75,0,4,4
51,5,1,239.29285714285714,106.87142857142857,0,5,5
51,6,1,40.35909090909091,130.87272727272727,0,6,6
51,7,1,37.09708737864078,142.8640776699029,0,7,7
51,8,1,49.04545454545455,144.45454545454547,0,8,8
51,9,1,53.44776119402985,155.6865671641791,0,9,9
51,10,1,120.98584905660377,157.25,0,10,10
51,11,1,42.388392857142854,155.99107142857142,0,11,11
51,12,1,61.54260089686099,169.13004484304932,0,12,12
51,13,1,49.45263157894737,170.50526315789475,0,13,13
51,14,1,114.74594594594595,178.47027027027028,0,14,14
51,15,1,57.321266968325794,182.85067873303169,0,15,15
51,16,1,229.89655172413794,195.04137931034484,0,16,16
51,17,1,249.22705314009661,198.35265700483092,0,17,17
51,18,1,285.71491228070175,222.8201754385965,0,18,18
51,19,1,272.9574468085106,225.67659574468084,0,19,19
51,20,1,268.8412698412698,254.0079365079365,0,20,20
51,21,1,252.89449541284404,258.6743119266055,0,21,21
51,22,1,264.968992248062,265.4031007751938,0,22,22
51,23,1,283.2145922746781,266.9957081545064,0,23,23
51,24,1,145.35374149659864,284.36394557823127,0,24,24
51,25,1,166.78333333333333,291.55833333333334,0,25,25
51,26,1,118.8395061728395,300.98765432098764,0,26,26
51,27,1,136.45019920318725,302.0239043824701,0,27,27
52,1,1,177.41132075471697,51.24528301886792,0,1,1
52,2,1,161.26724137931035,59.38793103448276,0,2,2
52,3,1,187.27777777777777,58.06666666666667,0,3,3
52,4,1,173.5820895522388,64.32338308457712,0,4,4
52,5,1,206.75179856115108,63.92086330935252,0,5,5
52,6,1,247.75531914893617,93.31914893617021,0,6,6
52,7,1,238.96923076923076,107.57692307692308,0,7,7
52,8,1,40.339366515837106,130.98642533936652,0,8,8
52,9,1,35.9468085106383,141.95744680851064,0,9,9
52,10,1,49.08510638297872,144.62765957446808,0,10,10
52,11,1,39.83464566929134,150.7795275590551,0,11,11
52,12,1,53.53284671532847,155.98540145985402,0,12,12
52,13,1,44.43396226415094,160.02830188679246,0,13,13
52,14,1,121.08837209302325,156.9860465116279,0,14,14
52,15,1,61.974137931034484,169.7801724137931,0,15,15
52,16,1,49.21782178217822,170.20792079207922,0,16,16
52,17,1,114.79381443298969,178.51546391752578,0,17,17
52,18,1,57.31531531531532,182.77927927927928,0,18,18
52,19,1,230.18543046357615,195.2185430463576,0,19,19
52,20,1,249.82587064676616,198.22885572139305,0,20,20
52,21,1,285.65502183406113,222.65065502183407,0,21,21
52,22,1,273.24583333333334,225.75,0,22,22
52,23,1,269.0546875,254.25,0,23,23
52,24,1,252.85585585585585,258.5900900900901,0,24,24
52,25,1,263.63157894736844,265.57894736842104,0,25,25
52,26,1,282.2936507936508,266.9166666666667,0,26,26
52,27,1,145.49163879598663,284.2876254180602,0,27,27
52,28,1,167.256,291.68,0,28,28
52,29,1,119.30337078651685,300.87640449438203,0,29,29
52,30,1,137.16532258064515,302.14112903225805,0,30,30
53,1,1,204.54779411764707,62.25735294117647,0,1,1
53,2,1,152.52694610778443,62.62874251497006,0,2,2
53,3,1,172.74770642201835,62.73853211009175,0,3,3
53,4,1,187.6875,65.2,0,4,4
53,5,1,335.40425531914894,82.56382978723404,0,5,5
53,6,1,315.5381679389313,94.08015267175573,0,6,6
53,7,1,248.1849710982659,92.95953757225433,0,7,7
53,8,1,239.08219178082192,107.25342465753425,0,8,8
53,9,1,40.64732142857143,131.43303571428572,0,9,9
53,10,1,35.32258064516129,141.13978494623655,0,10,10
53,11,1,49.53191489361702,145.31914893617022,0,11,11
53,12,1,55.21705426356589,156.72093023255815,0,12,12
53,13,1,121.12093023255814,156.28372093023256,0,13,13
53,14,1,42.36923076923077,154.29615384615386,0,14,14
53,15,1,62.58771929824562,171.15350877192984,0,15,15
53,16,1,48.029411764705884,169.7843137254902,0,16,16
53,17,1,114.9381443298969,178.13917525773195,0,17,17
53,18,1,56.80769230769231,181.94871794871796,0,18,18
53,19,1,230.72435897435898,195.39102564102564,0,19,19
53,20,1,250.2931937172775,198.2565445026178,0,20,20
53,21,1,285.7413793103448,222.75862068965517,0,21,21
53,22,1,273.31404958677683,225.82644628099175,0,22,22
53,23,1,269.18897637795277,254.13385826771653,0,23,23
53,24,1,253.14732142857142,258.4955357142857,0,24,24
53,25,1,264.54545454545456,265.6060606060606,0,25,25
53,26,1,283.12987012987014,266.87445887445887,0,26,26
53,27,1,145.55,284.35333333333335,0,27,27
53,28,1,167.5511811023622,291.8267716535433,0,28,28
53,29,1,118.98780487804878,300.7439024390244,0,29,29
53,30,1,131.91139240506328,302.1835443037975,0,30,30
53,31,1,145.10204081632654,301.9591836734694,0,31,31
54,1,1,153.75438596491227,51.833333333333336,0,1,1
54,2,1,172.71167883211677,53.24817518248175,0,2,2
54,3,1,202.52857142857144,61.67857142857143,0,3,3
54,4,1,153.57647058823528,62.64705882352941,0,4,4
54,5,1,173.86036036036037,62.851351351351354,0,5,5
54,6,1,188.3181818181818,65.54545454545455,0,6,6
54,7,1,335.2173913043478,82.58152173913044,0,7,7
54,8,1,315.30384615384617,94.33846153846154,0,8,8
54,9,1,247.70165745856355,93.27624309392266,0,9,9
54,10,1,238.96969696969697,107.89393939393939,0,10,10
54,11,1,41.23605150214592,132.137339055794,0,11,11
54,12,1,49.93258426966292,146.38202247191012,0,12,12
54,13,1,55.594202898550726,157.7536231884058,0,13,13
54,14,1,120.65277777777777,155.69907407407408,0,14,14
54,15,1,63.37339055793991,172.1931330472103,0,15,15
54,16,1,47.923809523809524,169.41904761904763,0,16,16
54,17,1,115.18367346938776,177.71938775510205,0,17,17
54,18,1,56.72384937238494,181.9121338912134,0,18,18
54,19,1,230.77215189873417,195.41772151898735,0,19,19
54,20,1,250.5133689839572,198.27807486631016,0,20,20
54,21,1,285.63157894736844,222.58333333333334,0,21,21
54,22,1,273.55510204081634,225.95102040816326,0,22,22
54,23,1,269.9741379310345,254.17241379310346,0,23,23
54,24,1,253.614406779661,258.10169491525426,0,24,24
54,25,1,114.7611111111111,291.34444444444443,0,25,25
54,26,1,135.32,292.87,0,26,26
54,27,1,119.69662921348315,300.53932584269666,0,27,27
54,28,1,137.61264822134387,302.1818181818182,0,28,28
55,1,1,153.75396825396825,51.72222222222222,0,1,1
55,2,1,166.52142857142857,52.4,0,2,2
55,3,1,180.0390625,53.640625,0,3,3
55,4,1,202.67719298245615,61.72631578947368,0,4,4
55,5,1,153.52197802197801,62.510989010989015,0,5,5
55,6,1,174.25,62.69827586206897,0,6,6
55,7,1,189.10344827586206,65.60919540229885,0,7,7
55,8,1,335.4148936170213,82.51063829787235,0,8,8
55,9,1,315.3076923076923,94.3576923076923,0,9,9
55,10,1,248.10795454545453,92.625,0,10,10
55,11,1,239.15384615384616,107.45454545454545,0,11,11
55,12,1,41.69874476987448,132.9163179916318,0,12,12
55,13,1,50.81111111111111,147.1,0,13,13
55,14,1,56.093525179856115,159.07194244604315,0,14,14
55,15,1,121.03603603603604,155.4099099099099,0,15,15
55,16,1,64.26890756302521,173.76050420168067,0,16,16
55,17,1,47.640776699029125,169.59223300970874,0,17,17
55,18,1,115.07179487179488,177.6871794871795,0,18,18
55,19,1,54.648148148148145,178.78395061728395,0,19,19
55,20,1,61.23456790123457,188.35802469135803,0,20,20
55,21,1,230.95625,195.55625,0,21,21
55,22,1,251.01612903225808,198.13978494623655,0,22,22
55,23,1,285.482905982906,222.52136752136752,0,23,23
55,24,1,273.572,226.052,0,24,24
55,25,1,141.85589519650654,283.3711790393013,0,25,25
55,26,1,114.37912087912088,291.6373626373626,0,26,26
55,27,1,135.22488038277513,292.7368421052632,0,27,27
55,28,1,168.37007874015748,292.59842519685037,0,28,28
55,29,1,119.48101265822785,300.73417721518985,0,29,29
55,30,1,137.5300751879699,302.11654135338347,0,30,30
56,1,1,152.5090909090909,51.38181818181818,0,1,1
56,2,1,165.1,52.413333333333334,0,2,2
56,3,1,179.77142857142857,52.93571428571428,0,3,3
56,4,1,123.48876404494382,53.443820224719104,0,4,4
56,5,1,202.96621621621622,61.95945945945946,0,5,5
56,6,1,333.4462365591398,82.2258064516129,0,6,6
56,7,1,317.12927756653994,95.12927756653993,0,7,7
56,8,1,247.86666666666667,92.82222222222222,0,8,8
56,9,1,238.86428571428573,107.85,0,9,9
56,10,1,41.65725806451613,132.83467741935485,0,10,10
56,11,1,51.082352941176474,147.41176470588235,0,11,11
56,12,1,36.64912280701754,144.96929824561403,0,12,12
56,13,1,45.51798561151079,157.14388489208633,0,13,13
56,14,1,56.26027397260274,159.42465753424656,0,14,14
56,15,1,121.03539823008849,155.13274336283186,0,15,15
56,16,1,64.775,174.3625,0,16,16
56,17,1,47.78512396694215,169.8595041322314,0,17,17
56,18,1,115.0721649484536,177.63917525773195,0,18,18
56,19,1,54.58646616541353,178.50375939849624,0,19,19
56,20,1,60.857142857142854,187.53061224489795,0,20,20
56,21,1,230.87116564417178,195.55828220858896,0,21,21
56,22,1,251.2192513368984,197.88770053475935,0,22,22
56,23,1,285.35714285714283,222.50840336134453,0,23,23
56,24,1,273.68,226.152,0,24,24
56,25,1,142.17241379310346,283.3663793103448,0,25,25
56,26,1,164.74757281553397,290.621359223301,0,26,26
56,27,1,114.23595505617978,291.75280898876406,0,27,27
56,28,1,135.39912280701753,292.4956140350877,0,28,28
56,29,1,121.59649122807018,300.5175438596491,0,29,29
56,30,1,139.55696202531647,302.2742616033755,0,30,30
57,1,1,152.56666666666666,51.18333333333333,0,1,1
57,2,1,164.92700729927006,52.07299270072993,0,2,2
57,3,1,179.62585034013605,52.87755102040816,0,3,3
57,4,1,123.86458333333333,53.6875,0,4,4
57,5,1,140.28402366863907,58.71597633136095,0,5,5
57,6,1,203.24915824915826,62.02020202020202,0,6,6
57,7,1,154.6978021978022,63.434065934065934,0,7,7
57,8,1,330.7257142857143,82.48,0,8,8
57,9,1,320.06859205776175,94.00361010830325,0,9,9
57,10,1,248.03428571428572,92.64571428571429,0,10,10
57,11,1,239.08666666666667,107.97333333333333,0,11,11
57,12,1,41.62692307692308,132.87692307692308,0,12,12
57,13,1,51.25609756097561,147.6219512195122,0,13,13
57,14,1,56.52564102564103,159.87820512820514,0,14,14
57,15,1,121.16591928251121,154.73991031390133,0,15,15
57,16,1,47.74782608695652,169.41739130434783,0,16,16
57,17,1,65.21610169491525,175.02966101694915,0,17,17
57,18,1,115.19796954314721,177.40609137055839,0,18,18
57,19,1,57.18930041152263,182.2716049382716,0,19,19
57,20,1,230.98773006134968,195.58282208588957,0,20,20
57,21,1,251.29946524064172,197.88235294117646,0,21,21
57,22,1,285.32489451476795,222.42194092827003,0,22,22
57,23,1,273.8532818532818,226.20849420849422,0,23,23
57,24,1,142.4747899159664,283.37394957983196,0,24,24
57,25,1,165.30143540669857,290.8133971291866,0,25,25
57,26,1,114.29120879120879,291.88461538461536,0,26,26
57,27,1,135.69327731092437,292.4159663865546,0,27,27
57,28,1,135.2468619246862,302.0962343096234,0,28,28
58,1,1,158.39097744360902,51.830827067669176,0,1,1
58,2,1,179.13924050632912,52.24683544303797,0,2,2
58,3,1,123.76020408163265,53.642857142857146,0,3,3
58,4,1,139.88679245283018,58.9496855345912,0,4,4
58,5,1,202.96,61.92666666666667,0,5,5
58,6,1,154.60824742268042,63.98453608247423,0,6,6
58,7,1,330.8,82.41142857142857,0,7,7
58,8,1,320.4330985915493,93.89788732394366,0,8,8
58,9,1,244.08212560386474,118.06280193236715,0,9,9
58,10,1,232.24074074074073,135.46913580246914,0,10,10
58,11,1,41.62043795620438,132.96350364963504,0,11,11
58,12,1,56.43312101910828,159.828025477707,0,12,12
58,13,1,121.12663755458516,154.56331877729258,0,13,13
58,14,1,65.39183673469388,175.23265306122448,0,14,14
58,15,1,47.29,169.15,0,15,15
58,16,1,115.23,177.475,0,16,16
58,17,1,54.26875,178.15625,0,17,17
58,18,1,61.53846153846154,188.14423076923077,0,18,18
58,19,1,231.0245398773006,195.64417177914112,0,19,19
58,20,1,251.9842105263158,197.70526315789473,0,20,20
58,21,1,285.1363636363636,222.25619834710744,0,21,21
58,22,1,273.83141762452107,226.1417624521073,0,22,22
58,23,1,271.963503649635,255.55474452554745,0,23,23
58,24,1,254.00836820083683,258.34728033472805,0,24,24
58,25,1,142.31380753138075,283.1589958158996,0,25,25
58,26,1,165.38317757009347,290.89719626168227,0,26,26
58,27,1,114.18435754189944,291.8212290502793,0,27,27
58,28,1,135.8897338403042,292.20532319391634,0,28,28
58,29,1,148.85263157894738,301.88421052631577,0,29,29
58,30,1,133.15816326530611,302.1887755102041,0,30,30
59,1,1,151.20454545454547,51.63636363636363,0,1,1
59,2,1,165.0718954248366,51.90196078431372,0,2,2
59,3,1,179.89928057553956,52.143884892086334,0,3,3
