CellId,lable,birth Length,Last Length,AverageLength,AverageOrientation,AverageVelocity,LifeHistory,growth rate
2926.0,460.0,45.0548675,71.30540876,58.18013813,-13.9352832945,-1.739,2.0,0.153
2927.0,434.0,11.53940194,27.28020818,19.868479986666664,-18.03463879572222,-0.312,18.0,0.032
2928.0,372.0,43.17010028,51.00971194,47.189505684000004,47.471668688,-0.516,5.0,0.022
2929.0,372.0,37.57271974,43.70013656,40.791899865,0.2737992016666766,1.139,6.0,0.017
2930.0,434.0,5.529681747,6.554980876,5.806818152750001,-5.04942545975,0.259,4.0,0.028
2931.0,21.0,40.17614907,46.78945122,43.528329258,-16.820017879999998,0.219,5.0,0.02
2932,21,41.65434464,41.65434464,41.65434464,-18.6079058,0.0,1,NaN
2933.0,146.0,25.34281266,25.62316831,25.1217833475,54.8980186725,-0.091,4.0,0.002
2934.0,146.0,21.92117611,23.88513754,22.592371082,48.381933344,0.304,5.0,0.011
2935.0,14.0,19.12888251,21.89084153,19.888020484000002,59.925230539999994,1.577,5.0,0.018
2936.0,14.0,19.84908248,21.92649094,20.5693034225,28.243577607499997,0.665,4.0,0.017
2937.0,20.0,19.75663556,41.6660152,28.993527932105263,-52.76317446210526,-0.486,19.0,0.026
2938.0,345.0,47.34165975,48.95349626,48.147578005,43.43648133,0.287,2.0,0.011
2939.0,345.0,21.47916522,22.42941412,22.27861674,46.90297200999999,0.129,3.0,0.01
2940.0,345.0,13.18026006,40.31874905,23.873380704000002,43.015650384,-1.358,10.0,0.075
2941.0,20.0,20.42957131,36.33976907,26.79432307473684,-41.738483806842105,-0.256,19.0,0.02
2942.0,18.0,22.25502443,24.61943964,23.138473749999996,-70.061261484,0.283,5.0,0.013
2943,345,4.418071998,4.418071998,4.418071998,57.9331784,0.0,1,NaN
2944.0,19.0,21.13364697,36.64655223,26.671986085789474,-46.92635295157895,0.823,19.0,0.019
2945.0,18.0,23.84965122,40.54912577,31.280019852631582,-57.93103298473684,-0.328,19.0,0.019
2946.0,19.0,21.3653491,25.72880164,22.901926658571426,-72.51466546571429,-0.596,7.0,0.018
2947.0,28.0,35.42782165,46.1048916,39.73075983,-54.827015615,0.081,6.0,0.029
2948.0,28.0,31.41100909,44.93933734,37.626474488888896,-57.884246222222224,0.276,9.0,0.027
2949.0,23.0,40.75533149,47.63314187,43.685620776,30.148959895999997,1.05,5.0,0.021
2950.0,152.0,30.84329125,45.68997416,31.42866887210527,54.60804844315789,-0.231,19.0,0.014
2951.0,23.0,41.5001417,46.6592957,43.610700384,23.652594521999998,0.757,5.0,0.016
2952.0,152.0,35.98695169,20.14106754,35.725456539999996,78.36745641142856,0.666,7.0,-0.055
2953.0,23.0,36.84571172,40.26452784,38.252050186666665,35.48482129666667,0.817,3.0,0.02
2954.0,462.0,26.99906732,39.74968206,32.89321866785714,-3.153670181571428,-0.028,14.0,0.018
2955,23,43.3898203,43.3898203,43.3898203,33.89847339,0.0,1,NaN
2956.0,23.0,39.73931984,77.56447996,58.651899900000004,0.25861690349999966,-4.643,2.0,0.223
2957.0,23.0,44.34260356,47.52392174,45.554248066666666,76.1496143,1.054,3.0,0.015
2958.0,28.0,19.57589386,39.39820108,27.25803796,-35.52463802999999,0.05,19.0,0.025
2959.0,28.0,19.2419309,37.24411828,26.176780075294115,-63.60742645705882,0.346,17.0,0.026
2960.0,324.0,22.45100977,26.55595874,24.688037006000002,45.584739174000006,-0.032,5.0,0.022
2961.0,463.0,19.11759815,23.81554371,21.304544136,-78.280812806,0.527,5.0,0.029
2962.0,324.0,23.91958074,44.39969019,32.20720945111111,63.28028871000001,0.333,18.0,0.023
2963,161,17.13849828,17.13849828,17.13849828,57.93962135,0.0,1,NaN
2964.0,161.0,14.84786449,17.31462598,16.024785836,53.04247904199999,0.033,5.0,0.02
2965,46,5.734138427,5.734138427,5.734138427,76.40093603,0.0,1,NaN
2966.0,46.0,15.52665258,25.20075403,22.421958084,23.5388518374,-0.834,10.0,0.032
2967.0,166.0,22.70148057,42.72044033,29.614065519411763,18.84710183117647,-0.317,17.0,0.025
2968.0,49.0,18.22860771,36.27812285,25.206347544210526,17.744510653157896,-0.248,19.0,0.024
2969.0,166.0,20.78138708,48.27518914,29.895381284285715,-81.31062122571427,0.858,7.0,0.08
2970.0,131.0,21.66588,30.56601154,25.871555247000003,15.464799335999999,0.534,10.0,0.023
2971.0,131.0,23.28568669,37.69072736,30.370094931875002,17.08606007375,0.178,16.0,0.02
2972.0,45.0,5.033222957,5.326818938,4.786680631666666,32.710034119999996,-0.264,3.0,0.013
2973.0,45.0,12.07678455,21.96794484,14.7722419025,69.6578047325,0.202,4.0,0.1
2974.0,49.0,11.33023162,18.38364994,14.85694078,23.39246691,1.875,2.0,0.161
2975.0,52.0,20.8276242,22.29270064,21.2504735025,-86.7496631025,0.513,4.0,0.011
2976.0,52.0,19.01200773,22.58432134,20.58151167,-87.46337840599999,0.308,5.0,0.023
2977,49,3.919183588,3.919183588,3.919183588,0.0,0.0,1,NaN
2978.0,407.0,22.65137895,44.366998,29.38636019947368,76.25178116473683,0.539,19.0,0.024
2979.0,407.0,38.22890157,39.10562898,38.667265275,30.025307035,0.32,2.0,0.008
2980.0,60.0,26.00858003,22.99652803,24.9412266525,51.30921417125,0.57,8.0,-0.01
2981,60,19.75213306,19.75213306,19.75213306,82.30095889,0.0,1,NaN
2982,74,18.01302461,18.01302461,18.01302461,-77.72698039,0.0,1,NaN
2983.0,74.0,21.78306063,44.19947033,32.991265479999996,1.5753711899999985,-1.214,2.0,0.236
2984.0,75.0,21.66519396,26.28191603,23.249688296666662,-75.93046499,-0.038,6.0,0.021
2985.0,75.0,20.39213045,21.96343914,21.364871125999997,-83.09177127199999,0.211,5.0,0.01
2986.0,83.0,18.63045068,23.24612492,20.519741219999997,83.68506485500001,-0.104,6.0,0.025
2987,83,26.13774136,26.13774136,26.13774136,-86.1149542,0.0,1,NaN
2988,75,9.800034287,9.800034287,9.800034287,-87.06244457,0.0,1,NaN
2989.0,75.0,20.87526044,39.38675709,34.147069486,-86.42711510799998,0.476,5.0,0.085
2990,87,6.838971839,6.838971839,6.838971839,-76.22359421,0.0,1,NaN
2991.0,87.0,24.22127852,41.13011763,34.893524665,-84.37522220000001,0.613,4.0,0.088
2992.0,180.0,25.66108591,67.92771716,35.56727818071429,-45.191338908571424,-0.456,14.0,0.046
2993.0,90.0,50.0575228,89.88050037,69.969011585,-70.513282075,-0.495,2.0,0.195
2994.0,180.0,24.43500664,25.31824886,25.0876923525,-71.42137248750001,0.366,4.0,0.006
2995,90,36.35275375,36.35275375,36.35275375,-71.56152213,0.0,1,NaN
2996.0,88.0,27.04755058,29.04390897,27.7894991575,-41.71718226,0.419,4.0,0.012
2997.0,88.0,22.20057741,44.61415967,32.64553422263158,-40.885098545263155,0.166,19.0,0.024
2998.0,88.0,21.3810703,42.04378636,29.61439107,-38.091420955000004,0.407,16.0,0.028
2999.0,88.0,24.95269978,22.32637712,29.58153967842105,-50.043075151052626,1.173,19.0,-0.004
3000.0,96.0,19.32353523,12.35831324,20.988231239473684,-2.9062492592631575,0.215,19.0,-0.016
3001.0,96.0,19.3581089,33.4874975,26.5478088025,-8.466516220125001,0.644,16.0,0.023
3002.0,96.0,22.5559023,49.08322177,35.819562035000004,-34.899126135,3.904,2.0,0.259
3003,96,20.53133071,20.53133071,20.53133071,-29.6225822,0.0,1,NaN
3004.0,465.0,4.38178046,7.571877794,5.616217561999999,-78.00602412,0.259,3.0,0.122
3005.0,395.0,20.69019317,21.60142192,21.348538590000004,-63.81938575666666,-0.176,3.0,0.01
3006.0,264.0,27.00801918,27.76541305,27.386716115,72.32937418,0.752,2.0,0.009
3007.0,395.0,18.11606515,31.5045018,23.201988328333336,-45.500467159444455,-1.191,18.0,0.02
3008.0,264.0,33.09820072,49.63746944,39.11042886333333,78.00455865,-1.184,3.0,0.09
3009,466,70.50116302,70.50116302,70.50116302,50.56386643,0.0,1,NaN
3010.0,467.0,43.62306239,43.55150135,43.353868909999996,-28.38336956666667,-2.414,3.0,-0.0
3011.0,468.0,20.03371113,22.27006032,21.2459878125,31.7885291625,0.06,4.0,0.018
3012.0,469.0,33.22818659,24.90832079,31.645273566666663,-79.41505058833333,0.242,6.0,-0.032
3013.0,470.0,18.98972047,20.35326289,19.644412929999998,-10.33787849925,0.582,4.0,0.012
3014.0,7.0,11.09706999,32.38428144,25.181385335384615,41.16035851923077,0.641,13.0,0.055
3015.0,146.0,25.97363929,35.72694082,32.12604062076923,24.835971277692302,0.639,13.0,0.016
3016,7,4.418071998,4.418071998,4.418071998,32.0668216,0.0,1,NaN
3017.0,146.0,26.24861972,29.19727688,27.635210058000002,53.007413174,-1.488,5.0,0.014
3018,4,14.81163402,14.81163402,14.81163402,-32.18630295,0.0,1,NaN
3019.0,21.0,23.75116659,23.33426062,23.542713605,-1.3552319245000002,-0.13,2.0,-0.006
3020.0,4.0,54.99707419,76.22699155,65.61203287,-25.453530684999997,-0.214,2.0,0.109
3021.0,265.0,21.72442611,21.95846697,21.84144654,14.615845100000001,-0.529,2.0,0.004
3022.0,21.0,40.85294147,44.89874406,42.9178663375,67.90597428000001,-0.076,4.0,0.016
3023.0,9.0,13.61202722,19.74551299,16.678770105,62.282030275,-0.632,2.0,0.124
3024,9,6.07812265,6.07812265,6.07812265,53.91592881,0.0,1,NaN
3025.0,265.0,39.29632364,81.63240922,54.687676128999996,32.351337899,-0.927,10.0,0.049
3026.0,12.0,19.43231309,35.21013251,23.006900931666664,55.19241804999999,-0.02,6.0,0.066
3027.0,150.0,34.32223857,52.40503687,43.064166165,50.76716360500001,-0.458,14.0,0.02
3028.0,12.0,23.15419747,23.02137942,22.863993768000004,55.82425310599999,1.218,5.0,-0.001
3029.0,9.0,26.66865128,29.48724449,28.001126529999997,52.987785869999996,0.292,4.0,0.017
3030.0,18.0,40.45654034,53.58045157,46.73828878571428,-46.396904455714285,-0.615,7.0,0.027
3031.0,150.0,37.29449046,45.11258975,40.416818388,54.425035623999996,-0.411,5.0,0.025
3032.0,23.0,18.92586961,32.20179103,24.191040349444442,14.798324918333334,-0.413,18.0,0.02
3033.0,23.0,19.87413371,36.60996951,27.937165786666665,17.608235546,-0.453,15.0,0.027
3034.0,9.0,29.07647151,33.21600423,31.105315060000002,63.143199942,1.036,5.0,0.018
3035.0,20.0,18.98644074,37.88905909,26.39870558588235,-15.074794369411764,0.089,17.0,0.027
3036.0,18.0,4.780914437,4.36166456,4.33785331075,-34.9146357575,-0.283,4.0,-0.015
3037.0,23.0,15.26220049,28.88535553,20.998104502222223,7.030100677055555,-0.06,18.0,0.024
3038.0,23.0,19.73746424,34.05812269,25.919674336666663,2.2179592194666666,0.174,15.0,0.024
3039.0,20.0,18.32775317,36.54516185,25.629224810588237,-28.066565024117647,0.368,17.0,0.027
3040,23,42.29651252,42.29651252,42.29651252,-0.641136089,0.0,1,NaN
3041,23,39.70066073,39.70066073,39.70066073,30.89075915,0.0,1,NaN
3042.0,154.0,17.88895614,29.10570071,23.56018220133333,-28.50120387733334,-0.353,15.0,0.022
3043.0,154.0,23.2838314,38.30149536,29.796425581666668,-20.035528162055556,-0.034,18.0,0.018
3044.0,156.0,19.74584294,24.38523843,21.624590982,-81.363139138,0.44,5.0,0.028
3045.0,156.0,21.1179896,23.28847635,22.1879993375,0.6031557174999982,0.051,4.0,0.016
3046.0,44.0,22.27643238,30.15064552,27.186960220666666,50.00904306133334,-0.376,15.0,0.013
3047.0,44.0,17.37301713,18.92362443,17.72928387,35.82182358166667,-0.597,6.0,0.009
3048,44,21.3851141,21.3851141,21.3851141,22.75111298,0.0,1,NaN
3049.0,44.0,11.71517484,17.08857002,22.516491497222223,25.309587862222223,-0.865,18.0,0.014
3050.0,43.0,18.04155667,34.42006108,25.01344936388889,26.770328115555557,-0.245,18.0,0.024
3051.0,43.0,3.813850357,3.919183588,3.8665169725000004,22.5,0.297,2.0,0.009
3052,46,6.444926698,6.444926698,6.444926698,14.44643313,0.0,1,NaN
3053.0,43.0,15.08502771,30.54746988,22.645839578181818,39.08197346,0.169,11.0,0.043
3054.0,43.0,21.41612035,32.19812448,25.565074423888888,31.871097693888892,0.274,18.0,0.015
3055.0,46.0,21.9846189,56.09148058,28.717842442222224,15.933650043166669,-1.372,18.0,0.035
3056.0,164.0,21.73490885,32.88524357,26.81486431538461,21.769071053846154,-1.455,13.0,0.021
3057.0,164.0,21.1612661,74.7157814,34.53807189199999,47.29008992800001,-1.479,15.0,0.056
3058.0,53.0,17.15898942,16.50502175,16.416577695,-36.101395677499994,-0.744,4.0,-0.006
3059.0,52.0,40.69040533,44.51279451,42.456837145,35.196919075000004,-0.38,4.0,0.015
3060.0,167.0,25.21570152,50.97205219,32.24861383,-10.371794685000001,-0.246,11.0,0.043
3061.0,53.0,18.54107038,23.82307756,22.170189085,-11.959435534583335,-0.331,12.0,0.014
3062.0,52.0,40.54516791,47.28531553,43.647258255,-84.92195336,0.159,4.0,0.026
3063.0,46.0,4.603066923,4.098780306,4.3509236145,69.53252559,0.278,2.0,-0.039
3064.0,167.0,19.32919484,38.26494529,27.225277528823533,-31.14892739235294,-0.2,17.0,0.027
3065.0,46.0,5.839939839,5.376796813,5.211602883333334,33.52959774333333,0.889,3.0,-0.018
3066,168,48.07000174,48.07000174,48.07000174,-77.98413783,0.0,1,NaN
3067.0,168.0,15.42645332,47.57722826,25.5185772125,54.4243564825,1.113,8.0,0.094
3068.0,65.0,39.34458577,31.26397868,28.844866861666667,39.032854591111104,-0.871,18.0,-0.009
3069.0,59.0,22.54213,22.9546108,22.94029018666667,-84.55896424999999,0.973,3.0,0.004
3070,59,57.44062335,57.44062335,57.44062335,-82.80647702,0.0,1,NaN
3071.0,174.0,25.93113364,42.68833556,33.71584415230769,-62.75373247923077,0.026,13.0,0.026
3072.0,174.0,31.7936882,36.92382381,34.45748176833333,-66.92562063999999,0.081,6.0,0.017
3073.0,65.0,21.83765253,38.6288934,25.880000490000004,18.536494101000002,-0.175,5.0,0.076
3074.0,446.0,46.65260338,46.54863283,46.600618105,-48.285162,-0.073,2.0,-0.001
3075.0,74.0,22.52856441,47.11248897,27.099355528181817,17.442918127272726,-0.643,11.0,0.045
3076.0,176.0,32.7795196,50.92997311,41.88649141,-80.61128689866665,-0.304,15.0,0.02
3077.0,446.0,18.02800933,16.59008417,17.227472095,-61.116624577500005,0.116,4.0,-0.014
3078.0,473.0,29.12061219,29.70465335,30.918631714999997,-27.24608972888889,0.249,18.0,0.001
3079.0,176.0,24.36154411,39.30178043,28.223021887999998,15.499285822000001,0.983,5.0,0.064
3080.0,74.0,17.9590397,26.65745087,20.921394472777777,-61.246397574444444,0.123,18.0,0.015
3081.0,74.0,22.44692921,32.02391526,24.964667398461536,37.124705680769225,-0.833,13.0,0.018
3082.0,74.0,20.53197637,33.57404796,25.691579150000003,-66.91481917444445,-0.025,18.0,0.018
3083,83,18.64477689,18.64477689,18.64477689,-80.9995509,0.0,1,NaN
3084,83,6.231102331,6.231102331,6.231102331,-68.42031489,0.0,1,NaN
3085.0,87.0,21.93801853,27.88277442,23.138933466,-84.46724388999999,0.261,5.0,0.032
3086.0,87.0,21.97239783,26.41390656,23.566630695999997,-84.349362778,-0.323,5.0,0.025
3087,90,4.418071998,4.418071998,4.418071998,-57.9331784,0.0,1,NaN
3088.0,90.0,30.12109845,39.81487544,33.607886247500005,-73.88224446250001,0.25,4.0,0.047
3089,91,43.64612118,43.64612118,43.64612118,50.35181301,0.0,1,NaN
3090.0,90.0,14.66772294,27.13261606,22.707688714285716,49.795870115714294,-0.664,7.0,0.059
3091,91,48.95809774,48.95809774,48.95809774,56.57686316,0.0,1,NaN
3092.0,90.0,4.894994432,5.327693425,5.1113439285,77.855341445,0.115,2.0,0.028
3093,91,21.00452715,21.00452715,21.00452715,67.53527409,0.0,1,NaN
3094.0,90.0,23.73413883,32.07887829,28.561523231999995,20.665810974,-0.381,10.0,0.02
3095.0,90.0,21.77956817,22.39135383,22.422674663333336,11.584979373333333,0.375,3.0,0.006
3096.0,91.0,20.99099328,35.81796235,26.990678053750003,59.113062745625,-0.864,16.0,0.022
3097,90,5.148879227,5.148879227,5.148879227,58.14739504,0.0,1,NaN
3098.0,90.0,16.9497166,23.98967691,20.469696755,43.6373709,-0.458,2.0,0.116
3099.0,94.0,16.39413802,41.27562237,31.413533911111106,-41.235279895000005,0.249,18.0,0.034
3100.0,91.0,26.17982368,49.95566078,32.64109148,62.3740906725,0.728,4.0,0.108
3101,91,32.93558415,32.93558415,32.93558415,56.69417809,0.0,1,NaN
3102.0,182.0,40.3343978,75.91424359,50.56979869846154,26.207007344615384,-0.086,13.0,0.032
3103.0,90.0,25.08028854,32.27559069,28.23245998333334,14.234670155833335,0.416,12.0,0.014
3104.0,90.0,27.47670986,43.8527048,35.034820691250005,7.995647346625,0.237,16.0,0.019
3105.0,91.0,18.32923098,35.2972605,25.2927392,18.701449075555555,-0.099,18.0,0.024
3106,94,4.907725736,4.907725736,4.907725736,-39.26523483,0.0,1,NaN
3107.0,91.0,15.20195983,17.43650498,16.20520854,64.89220597,0.152,3.0,0.03
3108.0,91.0,42.16722198,52.08394835,45.790487936,20.899969234,-0.11,5.0,0.028
3109.0,182.0,26.16024655,43.20269497,33.906218951111114,29.07547478277778,-0.058,18.0,0.019
3110,91,4.208834246,4.208834246,4.208834246,0.0,0.0,1,NaN
3111.0,91.0,22.35094844,50.12024473,41.83260055,45.1154583075,1.775,4.0,0.135
3112.0,92.0,27.01793072,29.39365078,28.382073433333332,-30.890772966666663,1.3,3.0,0.019
3113,91,12.25228473,12.25228473,12.25228473,54.38662601,0.0,1,NaN
3114.0,92.0,21.40336821,23.89689499,22.625549397500002,-16.7509344825,1.578,4.0,0.018
3115.0,455.0,39.07956321,78.36733473,60.924281973999996,-17.82510778,-4.597,5.0,0.093
3116.0,455.0,24.77559321,38.32330982,31.264742174444443,-8.615467188888891,-1.634,18.0,0.016
3117.0,99.0,21.3037325,35.48423503,28.279771975000003,-18.824941453111112,-0.258,18.0,0.019
3118.0,206.0,28.66152242,57.80960726,40.06524884647059,-10.574796703352941,-1.165,17.0,0.028
3119.0,99.0,21.90185941,41.49657182,30.44737666333333,18.111903446722224,-0.364,18.0,0.024
3120.0,206.0,25.98448857,35.72621552,29.72525835125,-4.889958740125,-2.104,8.0,0.027
3121.0,476.0,18.05229115,16.02192366,26.31996123388889,-69.12516537222221,0.404,18.0,-0.004
3122.0,467.0,42.88704299,43.55150135,43.219272169999996,-85.09276880499999,-1.472,2.0,0.005
3123,460,50.78607843,50.78607843,50.78607843,-16.23070796,0.0,1,NaN
3124.0,233.0,50.73031884,55.72307528,53.046515750000005,-11.067489672999999,-0.048,3.0,0.021
3125.0,466.0,38.07513305,39.95150634,39.0779954,36.61406271333333,0.505,3.0,0.011
3126,466,4.318667338,4.318667338,4.318667338,-45.0,0.0,1,NaN
3127.0,4.0,6.199798384,16.7352047,9.885449162333334,-2.5331839693333333,0.038,3.0,0.221
3128.0,4.0,6.004160578,7.416721909,6.7104412435,1.2019884909999998,-0.189,2.0,0.07
3129.0,460.0,18.18504425,32.1041737,23.594573579285715,7.520554409428572,-0.191,14.0,0.027
3130.0,233.0,61.9054854,73.5047843,66.82176333999999,15.063875753999998,-0.553,5.0,0.023
3131.0,9.0,27.00582858,40.14110571,28.746781051428574,48.06372939571429,-0.493,7.0,0.038
3132.0,18.0,23.96161418,36.86974659,29.106272702857144,72.44065574071429,1.608,14.0,0.021
3133.0,18.0,24.19146489,31.48742311,26.7780541475,-63.948784377500004,1.84,16.0,0.011
3134.0,9.0,26.35595046,23.07157637,24.755822172000002,44.756937111999996,0.9,5.0,-0.018
3135.0,20.0,17.52733602,17.67520581,17.431193796666665,-73.86498163333333,0.184,3.0,0.002
3136.0,345.0,26.32651353,59.5370783,36.05033761375,42.31375029125,-1.941,8.0,0.068
3137.0,28.0,20.22252907,25.39794221,22.550506488000003,-80.38707217,1.351,10.0,0.015
3138.0,20.0,17.21557808,29.46092282,21.69103101235294,-58.69480806823529,-0.194,17.0,0.021
3139.0,20.0,41.86369455,50.58115428,46.865228583333334,-57.356366836666666,-0.591,3.0,0.042
3140.0,28.0,19.97018222,31.64430361,24.309839018666665,-5.010194346000002,1.247,15.0,0.02
3141.0,20.0,37.80977508,40.89545655,39.352615815,-42.24194952,-0.191,2.0,0.026
3142.0,20.0,17.52474418,30.06957049,22.359496885333332,-41.42520153866667,-0.089,15.0,0.024
3143.0,345.0,20.79441519,26.95786559,22.998568842,44.83955722,1.217,5.0,0.035
3144.0,453.0,16.01486644,23.78214283,18.926626461999998,48.91817030599999,-0.3,5.0,0.053
3145.0,18.0,18.8689788,32.87616621,24.480209660588233,-37.68499446941177,-0.327,17.0,0.022
3146.0,28.0,15.90139657,31.13309929,22.13765696529412,-58.52622287176471,0.679,17.0,0.026
3147.0,20.0,19.22768289,28.10121436,22.693988575,-26.923134571,-0.156,10.0,0.025
3148,453,26.02599035,26.02599035,26.02599035,45.0817369,0.0,1,NaN
3149.0,28.0,20.22152845,22.89378813,20.81003605,-81.707787,-0.769,5.0,0.017
3150.0,18.0,13.56466623,24.77499668,21.050992880000003,-53.534534378749996,-0.639,8.0,0.05
3151.0,33.0,20.83097665,20.9452745,21.135667433636364,-65.39551236363637,-0.426,11.0,0.0
3152.0,33.0,47.78771046,50.93204185,49.40566568333333,-66.28116303666667,0.093,3.0,0.014
3153.0,43.0,18.12868896,24.72041717,21.693224240000003,-55.62057345714285,-0.383,14.0,0.015
3154.0,43.0,16.82822538,34.8806468,19.57904074666667,-31.430464887333333,-0.499,15.0,0.032
3155,38,38.59767152,38.59767152,38.59767152,71.4953702,0.0,1,NaN
3156.0,161.0,17.88803163,31.40912272,24.440536850588234,60.02183556529412,-1.795,17.0,0.022
3157.0,43.0,32.4333764,57.32327449,44.878325445,-27.35975329,-1.94,2.0,0.19
3158.0,161.0,31.4198927,18.14472396,28.794833349999998,60.0579823675,0.766,4.0,-0.092
3159.0,38.0,23.17663811,24.01786332,23.597250715,77.240556135,0.265,2.0,0.012
3160.0,45.0,28.7752316,45.95593179,36.31103342428572,32.43209884357143,-0.763,14.0,0.022
3161.0,43.0,19.10597124,32.39617696,24.65980802352941,46.11867984882353,-0.548,17.0,0.021
3162.0,44.0,12.06312848,37.35330657,25.99361976470588,13.175344653529411,-0.423,17.0,0.044
3163.0,43.0,24.4701023,44.25178643,32.87167080352941,36.191155656470585,-0.113,17.0,0.023
3164.0,45.0,27.20199272,45.88711122,35.66860481357143,36.62787047857143,0.164,14.0,0.025
3165.0,44.0,4.574174999,5.266244709,4.920209854,9.720017412,0.641,2.0,0.047
3166.0,43.0,26.12727009,33.2548998,29.6759633,36.29642431,0.138,7.0,0.023
3167.0,43.0,24.3967405,39.19201966,30.839187104615384,36.615153242307684,-0.043,13.0,0.024
3168.0,46.0,30.20215158,47.77976841,40.52685128777778,9.910383223333334,-1.829,9.0,0.034
3169.0,43.0,24.81437987,36.32538342,30.626859251428574,7.753983341428577,0.29,14.0,0.018
3170.0,164.0,5.678512065,4.477016007,4.833886018666667,59.52516906333333,-0.904,3.0,-0.053
3171.0,164.0,47.48798337,48.83322201,48.288645116666665,55.32285369666667,-0.189,3.0,0.006
3172.0,163.0,22.33037073,26.60531495,24.337111563333334,60.18416332,-0.104,3.0,0.039
3173.0,46.0,4.208834246,4.898979486,4.721238087666667,0.0,-0.608,3.0,0.034
3174.0,163.0,4.318667338,4.346129984,4.376338035,27.563787573333332,0.152,3.0,0.001
3175.0,50.0,32.63824204,34.59682976,33.6175359,19.333016020000002,-2.109,2.0,0.019
3176.0,354.0,41.0305643,43.0211842,40.42301799,18.987466056666666,0.434,3.0,0.011
3177.0,50.0,32.85596735,33.42437456,32.93841860333333,69.67548644333333,0.255,3.0,0.004
3178,53,19.2736867,19.2736867,19.2736867,33.98954805,0.0,1,NaN
3179.0,50.0,34.95746849,31.46246392,35.20626173,65.20648534,1.331,4.0,-0.018
3180.0,50.0,26.89090876,24.47256136,26.295297066,59.96101032400001,1.101,5.0,-0.013
3181.0,53.0,23.81623275,26.17655852,24.824897535,23.681129352499998,-0.24,4.0,0.016
3182.0,354.0,36.45031069,32.72510754,26.229891581764704,27.395288608823527,-0.105,17.0,-0.004
3183.0,49.0,10.34505003,37.20866125,24.56308901,19.74132842738462,0.799,13.0,0.066
3184.0,46.0,16.57096872,23.39865733,20.37763484470588,20.85380591,-0.338,17.0,0.014
3185,49,5.571304994,5.571304994,5.571304994,5.045528619,0.0,1,NaN
3186,65,15.30899524,15.30899524,15.30899524,25.30126027,0.0,1,NaN
3187.0,52.0,19.75237348,21.62165296,20.550923073333333,-77.90860946,0.298,3.0,0.02
3188.0,46.0,17.28540659,15.07520889,17.380820952,19.617726418,-0.073,15.0,-0.006
3189.0,52.0,17.76563274,26.02202024,20.5645350675,-43.82898759,-0.885,4.0,0.064
3190.0,65.0,20.29471131,38.99201059,29.64336095,30.760585855,-2.012,2.0,0.218
3191.0,407.0,29.92430894,46.05451119,35.69141604666667,32.02760510666667,1.231,3.0,0.096
3192.0,168.0,49.57804564,49.77359415,49.675819895000004,-83.41120774999999,0.023,2.0,0.001
3193.0,65.0,42.14121994,45.79782127,44.116125833333335,30.93550633,0.895,3.0,0.018
3194,168,41.54106559,41.54106559,41.54106559,-81.58195576,0.0,1,NaN
3195.0,60.0,31.67673306,54.29964865,42.988190855,51.856072065,3.514,2.0,0.18
3196,62,14.8198137,14.8198137,14.8198137,85.77551632,0.0,1,NaN
3197.0,75.0,20.19454566,24.38249738,21.618180489999997,30.343023198571426,-0.669,7.0,0.018
3198.0,62.0,25.78978768,28.1558344,30.070615590833338,-21.444214449166665,1.296,12.0,0.005
3199.0,59.0,53.22558185,56.17100016,54.698291005,-0.21306088000000045,0.402,2.0,0.018
3200.0,60.0,18.33234401,34.80495024,29.667685402,38.004672096,0.346,5.0,0.085
3201.0,65.0,43.03100698,52.27907286,47.29109570199999,22.462327895999998,-0.592,5.0,0.026
3202.0,407.0,4.318667338,4.894994432,4.606830885,-17.791561772,0.638,2.0,0.042
3203.0,59.0,16.8653115,33.87786717,21.264888611428574,51.24720673999999,0.18,7.0,0.066
3204.0,75.0,20.02272683,28.98749728,24.751006944285713,-19.10864444735714,0.28,14.0,0.018
3205.0,172.0,21.57146886,23.52391998,22.492705336666663,-83.13845936,0.107,3.0,0.019
3206.0,172.0,20.19443864,28.59495184,24.914374411538464,-72.3582012276923,0.762,13.0,0.018
3207,60,19.01274472,19.01274472,19.01274472,75.31276404,0.0,1,NaN
3208,60,8.136422681,8.136422681,8.136422681,33.53564287,0.0,1,NaN
3209.0,74.0,22.11387377,22.48123709,22.39246407666667,29.731505470000002,0.033,3.0,0.004
3210.0,74.0,18.39484702,28.78617618,23.769237616470583,-70.74130541411765,0.088,17.0,0.018
3211,79,27.44002553,27.44002553,27.44002553,-78.20201987,0.0,1,NaN
3212.0,79.0,30.17418023,66.45318651,53.666368553333335,-32.12616167666666,1.086,3.0,0.175
3213.0,75.0,48.09217882,51.75572299,49.95306419,-79.36344307666667,0.185,3.0,0.016
3214.0,83.0,17.02738585,33.82038724,23.97453012,-82.624761495,0.171,4.0,0.114
3215.0,75.0,22.76660701,23.21814343,23.001540076666668,-29.45546789333333,0.091,3.0,0.004
3216,83,4.894994432,4.894994432,4.894994432,-80.58312354,0.0,1,NaN
3217.0,86.0,20.45265362,21.45245614,21.001341819999997,-29.979395616666668,-0.721,3.0,0.011
3218.0,87.0,22.53862806,37.8388876,29.681723150909093,-68.34739136909091,-0.086,11.0,0.031
3219.0,86.0,20.36873398,20.93837328,20.506886706666666,-56.911887930000006,0.009,3.0,0.006
