CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1153.0,23.0,23.89904216690044,24.43932230790771,-0.547,2.0,0.015
1154,6.0,13.781911354605748,NaN,NaN,1,NaN
1155.0,52.0,20.966401737924823,22.30555868775169,-0.423,2.0,0.04
1156.0,52.0,22.098564855228584,22.782346762565474,-0.018,2.0,0.02
1157,6.0,17.166167783022715,NaN,NaN,1,NaN
1158,6.0,26.29412038852516,NaN,NaN,1,NaN
1159.0,52.0,22.41669022981947,23.48992180571234,-0.136,2.0,0.03
1160.0,16.0,15.056815814600142,20.67998955300937,0.077,2.0,0.186
1161,6.0,13.62448322726036,NaN,NaN,1,NaN
1162.0,52.0,20.62746733659917,22.899040408419864,0.425,3.0,0.045
1163.0,16.0,34.045464762143304,29.128947200133666,-0.447,9.0,-0.005
1164.0,28.0,26.20237586188274,25.527520834683553,0.364,2.0,-0.018
1165.0,28.0,24.224248018547527,26.55842325029378,0.457,6.0,0.027
1166.0,52.0,21.057773503182155,24.25902334335418,1.239,4.0,0.039
1167.0,6.0,24.761157167201524,29.071268591433444,-0.556,11.0,-0.03
1168.0,6.0,12.869974794196144,12.546974501591988,-0.331,2.0,-0.017
1169.0,6.0,23.07667736474914,25.03711169594946,-1.631,4.0,0.026
1170.0,28.0,18.735984844510583,20.378155323190324,-0.664,6.0,0.022
1171.0,6.0,20.43996869710817,20.560579136305645,-0.411,2.0,0.004
1172.0,52.0,26.18030171230208,27.239012462873667,0.57,4.0,0.018
1173,28.0,35.023818580816325,NaN,NaN,1,NaN
1174.0,6.0,19.99735363082717,23.739689993040766,-1.565,7.0,0.029
1175.0,6.0,26.11575089139909,27.55137971100553,-0.668,2.0,0.035
1176.0,6.0,27.37153153130837,28.24346721467048,-0.768,2.0,0.021
1177.0,6.0,20.21869631755902,26.467274988550116,-1.101,14.0,0.024
1178.0,22.0,11.341616113727016,21.50639938287478,-0.081,19.0,0.038
1179.0,65.0,16.61966595416992,23.335994157230157,0.563,16.0,0.028
1180.0,22.0,17.120425226548946,21.637408921264644,-0.453,27.0,0.01
1181,6.0,12.544493940279231,NaN,NaN,1,NaN
1182.0,65.0,11.71978810491322,20.24334723200544,1.199,13.0,0.053
1183,6.0,11.41773631505529,NaN,NaN,1,NaN
1184,6.0,29.419656771871107,NaN,NaN,1,NaN
1185.0,6.0,15.65102500772068,24.639257957511568,0.031,9.0,0.051
1186.0,6.0,25.53921371773407,29.32642975117001,0.357,13.0,0.019
1187,14.0,12.56266865882095,NaN,NaN,1,NaN
1188.0,14.0,12.783292008886836,18.95699328003072,0.037,9.0,0.051
1189.0,14.0,22.03968062715973,28.324541805939887,0.454,2.0,0.15
1190,14.0,21.587522160343028,NaN,NaN,1,NaN
1191,6.0,23.31869173143982,NaN,NaN,1,NaN
1192.0,60.0,21.999011114498323,24.714831398889544,1.212,3.0,0.056
1193.0,60.0,24.100827408630263,27.890915267121976,1.715,8.0,0.024
1194.0,68.0,28.555929057972048,35.55815676997897,-1.151,3.0,0.114
1195,68.0,45.13396507371671,NaN,NaN,1,NaN
1196.0,4.0,12.714945350058516,16.042621373749057,-0.283,2.0,0.14
1197,4.0,37.47049899617439,NaN,NaN,1,NaN
1198.0,12.0,20.727620735158112,25.401162027844602,0.674,11.0,0.02
1199.0,12.0,23.019584817203896,22.475747118268465,1.161,14.0,0.009
1200.0,23.0,24.614777520248385,28.13075959522873,0.514,7.0,0.023
