"Cell ID","Region num birth","Region num death","Cell birth time","Cell death time","Cell age","Old pole age","Error frame","stat0","Long axis (L) birth","Long axis (L) death","Short axis birth","Short axis death","Area birth","Area death","Region score birth","Region score death","X position birth","Y position birth","Fluor1 sum","Fluor1 mean","Fluor2 sum","Fluor2 mean","Num of neighbors","Region gray val","Focus1(1) long axis birth","Focus1(1) short axis birth","Focus1(1) score birth","Focus1(1) intensity birth","Focus1(2) long axis birth","Focus1(2) short axis birth","Focus1(2) score birth","Focus1(2) intensity birth","Focus1(3) long axis birth","Focus1(3) short axis birth","Focus1(3) score birth","Focus1(3) intensity birth","Focus1(4) long axis birth","Focus1(4) short axis birth","Focus1(4) score birth","Focus1(4) intensity birth","Focus1(5) long axis birth","Focus1(5) short axis birth","Focus1(5) score birth","Focus1(5) intensity birth","Focus1(1) long axis pole align","Focus1(1) long axis norm pole align","Focus1(1) long axis normalized","Focus1(2) long axis normalized","Focus1(3) long axis normalized","Focus1(4) long axis normalized","Focus1(5) long axis normalized","Focus1(1) short axis normalized","Focus1(2) short axis normalized","Focus1(3) short axis normalized","Focus1(4) short axis normalized","Focus1(5) short axis normalized","Focus1(1) gaussianFitWidth","Focus1(2) gaussianFitWidth","Focus1(3) gaussianFitWidth","Mother ID","Daughter1 ID","Daughter2 ID","dL max","dL min","L death / L birth","Fluor1 sum death","Fluor1 mean death","Fluor2 sum death","Fluor2 mean death","Focus1(1) long axis death","Focus1(1) short axis death","Focus1(1) score death","Focus1(1) intensity death","Focus1(2) long axis death","Focus1(2) short axis death","Focus1(2) score death","Focus1(2) intensity death","Focus1(2) long axis death","Focus1(3) short axis death","Focus1(3) score death","Focus1(3) intensity death","Focus1(4) long axis death","Focus1(4) short axis death","Focus1(4) score death","Focus1(4) intensity death","Focus1(5) long axis death","Focus1(5) short axis death","Focus1(5) score death","Focus1(5) intensity death","Focus1(1) gaussian fit width death","Focus1(2) gaussian fit width death","Focus1(3) gaussian fit width death","Long axis/Short axis birth","Long axis/Short axis death","Neck width","Maximum width","Cell dist to edge","Generation","Generation0","Progenitor","Focus2(1) long axis birth","Focus2(1) short axis birth","Focus2(1) score birth","Focus2(1) intensity birth","Focus2(2) long axis birth","Focus2(2) short axis birth","Focus2(2) score birth","Focus2(2) intensity birth","Focus2(3) long axis birth","Focus2(3) short axis birth","Focus2(3) score birth","Focus2(3) intensity birth","Focus2(4) long axis birth","Focus2(4) short axis birth","Focus2(4) score birth","Focus2(4) intensity birth","Focus2(5) long axis birth","Focus2(5) short axis birth","Focus2(5) score birth","Focus2(5) intensity birth","Focus3(1) long axis birth","Focus3(1) short axis birth","Focus3(1) score birth","Focus3(1) intensity birth","Focus3(2) long axis birth","Focus3(2) short axis birth","Focus3(2) score birth","Focus3(2) intensity birth","Focus3(3) long axis birth","Focus3(3) short axis birth","Focus3(3) score birth","Focus3(3) intensity birth","Focus3(4) long axis birth","Focus3(4) short axis birth","Focus3(4) score birth","Focus3(4) intensity birth","Focus3(5) long axis birth","Focus3(5) short axis birth","Focus3(5) score birth","Focus3(5) intensity birth","Focus2(1) long axis normalized","Focus2(2) long axis normalized","Focus2(3) long axis normalized","Focus2(4) long axis normalized","Focus2(5) long axis normalized","Focus2(1) short axis normalized","Focus2(2) short axis normalized","Focus2(3) short axis normalized","Focus2(4) short axis normalized","Focus2(5) short axis normalized","Focus3(1) long axis normalized","Focus3(2) long axis normalized","Focus3(3) long axis normalized","Focus3(4) long axis normalized","Focus3(5) long axis normalized","Focus3(1) short axis normalized","Focus3(2) short axis normalized","Focus3(3) short axis normalized","Focus3(4) short axis normalized","Focus3(5) short axis normalized","Long axis length","Short axis length","Growth Rate"
29,14,1,36,40,4,NaN,NaN,1,28,36,6.65175171474195,7.2483907386826,187,261,35.3829326406902,47.7675112272084,160.245989304813,79.5401069518717,NaN,NaN,NaN,NaN,NaN,125.770053475936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,4,0,1.28571428571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.20941748892175,4.96661966743573,6.29070405992752,7.61795391041702,1,3,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,10,0.0628286070702265
30,6,5,36,40,4,3,39,1,27,68,6.99556625440648,6.94526960504045,189,472,31.4949920093158,49.3249154909827,98,132.830687830688,NaN,NaN,NaN,NaN,NaN,132.851851851852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,NaN,NaN,46,-9,2.51851851851852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.85958748986085,9.79083662218811,6.99556625440648,8.1162320511296,1,3,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,11,0.230917709792944
31,8,9,36,40,4,2,NaN,1,26,36,6.47980640624315,6.62992638978617,170,239,18.1163048520975,48.5269035778058,90.1058823529412,155.582352941176,NaN,NaN,NaN,NaN,NaN,137.311764705882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,NaN,NaN,4,1,1.38461538461538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.01246555374703,5.42992453965407,6.47980640624315,7.48975187719695,1,3,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,10,0.0813556001086569
32,3,2,37,40,3,3,NaN,1,42,51,6.367413282176,6.35302516069527,268,324,44.9070851938659,49.1130039853589,147.376865671642,91.9589552238806,NaN,NaN,NaN,NaN,NaN,151.223880597015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,NaN,NaN,6,1,1.21428571428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.59608511945795,8.02767165405317,6.33434823486641,7.2604259771991,1,4,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,10,0.0647186714803191
33,6,6,37,40,3,2,NaN,1,75,89,7.3010781654625,7.61354278456442,548,678,49.2288487226522,48.7678451711561,109.275547445255,135.908759124088,NaN,NaN,NaN,NaN,NaN,159.439781021898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,NaN,NaN,7,2,1.18666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2724554237462,11.6896959166549,6.87625815367331,8.82569951616703,6.40312433242798,4,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76,23,0.0570494187319432
34,5,5,37,37,0,NaN,NaN,0,1,1,0,0,0,0,-49.9995261656411,-49.9995261656411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,0,0,NaN,0,NaN,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
35,12,11,38,40,2,2,NaN,1,24,27,6.5873477891771,6.62218599275147,158,179,-33.0391222054327,33.2668786431022,85.4177215189873,175.936708860759,NaN,NaN,NaN,NaN,NaN,145.778481012658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,NaN,NaN,3,0,1.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.64334794033975,4.07720351399881,6.5873477891771,7.78578789208571,1,3,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,10,0.0588915178281917
36,14,13,38,40,2,NaN,NaN,1,28,31,6.63227615950933,6.60368730855015,185,206,39.4928560284889,46.0427474779301,69.2162162162162,193.778378378378,NaN,NaN,NaN,NaN,NaN,135.756756756757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,NaN,NaN,2,1,1.10714285714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.22177836486102,4.69434704454626,6.63227615950933,7.66264577734182,1,3,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,11,0.0508913471549712
37,5,5,39,39,0,NaN,NaN,0,1,1,0,0,0,0,-49.9995261656411,-49.9995261656411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,0,0,NaN,0,NaN,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
38,6,6,39,39,0,NaN,NaN,0,1,1,0,0,0,0,-49.9995261656411,-49.9995261656411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,0,0,NaN,0,NaN,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
39,8,8,39,39,0,NaN,NaN,0,1,1,0,0,0,0,-49.9995261656411,-49.9995261656411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,0,0,NaN,0,NaN,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
40,13,15,39,40,1,4,NaN,1,31,31,6.48180587093029,6.57829584830371,201,204,30.6328318668372,19.2843730558031,66.5970149253731,203.820895522388,NaN,NaN,NaN,NaN,NaN,136.796019900498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN,NaN,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.78261777925644,4.7124666805604,6.48180587093029,7.69242421957036,1,4,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33,11,0
41,16,12,39,40,1,2,NaN,1,35,31,6.07256307599008,5.98704455083518,213,185,47.9256723090538,28.783443023467,89.2582159624413,182.366197183099,NaN,NaN,NaN,NaN,NaN,165.887323943662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN,NaN,-4,-4,0.885714285714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.76362889310846,5.17784688869161,5.13978359404791,7.08443088369677,6.40312433242798,4,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,11,-0.121360857004267
42,8,8,40,40,0,2,NaN,1,81,81,6.77175321413326,6.77175321413326,549,549,44.4624938088371,44.4624938088371,105.56102003643,166.559198542805,NaN,NaN,NaN,NaN,NaN,150.668488160291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9614518483848,11.9614518483848,5.4749556270981,8.43733782059765,1,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82,22,NaN
43,10,10,40,40,0,NaN,NaN,1,39,39,7.07513718285828,7.07513718285828,276,276,47.8828520508399,47.8828520508399,112.586956521739,175.224637681159,NaN,NaN,NaN,NaN,NaN,136.438405797101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.51226060951717,5.51226060951717,6.62680829294125,8.46396923065186,1,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,14,NaN
