Channel_kt2440,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07Watershed,ExecutionTime_08IdentifySecondaryObjects,ExecutionTime_09TrackObjects,ExecutionTime_10MeasureObjectSizeShape,ExecutionTime_11MeasureObjectNeighbors,ExecutionTime_12SaveImages,FileName_kt2440,Frame_kt2440,Group_Index,Group_Number,Height_kt2440,ImageNumber,ImageSet_ImageSet,MD5Digest_kt2440,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07Watershed,ModuleError_08IdentifySecondaryObjects,ModuleError_09TrackObjects,ModuleError_10MeasureObjectSizeShape,ModuleError_11MeasureObjectNeighbors,ModuleError_12SaveImages,PathName_kt2440,ProcessingStatus,Scaling_kt2440,Series_kt2440,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_kt2440,Width_kt2440
-1,76.0,76.0,79.0,0.0,0.0,0.390625,0.0,0.15625,0.015625,1.09375,1.171875,1.296875,0.484375,0.65625,0.140625,kt2440_T023.tif,0,24,1,861,24,b'eLu2g37oG03IQz0hGxgZ65VkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL7wpvQ=',c000963893a6d1135669332b0bdb7d76,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T023.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.253419578186367e-08,3.2534196e-08,-13.507227773754362,0.0009356659287641929,0,4,1,15,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T023.tif,912
-1,76.0,76.0,79.0,0.0,0.0,0.46875,0.0,0.1875,0.0,1.046875,1.0,1.21875,0.609375,0.6875,0.203125,kt2440_T024.tif,0,25,1,861,25,b'eLu2g37oG03IQz0hGxiZ6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL89pvU=',171f193500e63455f8111d39ea6a0607,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T024.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.253419578186367e-08,3.2534196e-08,-13.518254263603852,0.0009464497628584155,0,1,1,14,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T024.tif,912
-1,79.0,79.0,82.0,0.0,0.0,0.5625,0.0,0.15625,0.015625,1.125,1.0625,1.234375,0.59375,0.765625,0.234375,kt2440_T025.tif,0,26,1,861,26,b'eLu2g37oG03IQz0hGxiZ6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL+KpvY=',1584931084656d7295f3ef85c669f6d6,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T025.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.705677187326728e-08,3.7056772e-08,-13.515546238132714,0.0009872288340047617,1,2,5,13,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T025.tif,912
-1,82.0,82.0,85.0,0.0,0.0,0.515625,0.0,0.375,0.03125,1.296875,1.03125,1.140625,0.46875,0.828125,0.234375,kt2440_T026.tif,0,27,1,861,27,b'eLu2g37oG03IQz0hGxiZ6ZVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL/Xpvc=',b0c44d4ee6ebb32962f424ebebc2bebd,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T026.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.517024833451943,0.0010028870226248478,3,0,3,15,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T026.tif,912
-1,85.0,85.0,88.0,0.0,0.0,0.546875,0.0,0.28125,0.015625,1.09375,1.3125,1.59375,0.515625,0.875,0.15625,kt2440_T027.tif,0,28,1,861,28,b'eLu2g37oG03IQz0hGxiZ65VkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMAkpvg=',38d61aa3effec7031b9291fbc64da441,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T027.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.6940832615073305e-08,3.6940833e-08,-13.511829388685708,0.0010072196298798238,3,0,1,20,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T027.tif,912
-1,85.0,85.0,88.0,0.0,0.0,0.328125,0.0,0.265625,0.015625,0.96875,1.4375,1.390625,0.640625,0.96875,0.203125,kt2440_T028.tif,0,29,1,861,29,b'eLu2g37oG03IQz0hGxhZ6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMBxpvk=',6d63d41fcc59d70546698a1d35152e98,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T028.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.7236929983919254e-08,3.723693e-08,-13.51410777420223,0.0010190938568222293,0,6,2,19,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T028.tif,912
-1,84.0,84.0,88.0,0.0,0.0,0.390625,0.0,0.203125,0.0,0.953125,0.84375,1.265625,0.546875,0.9375,0.171875,kt2440_T029.tif,0,30,1,861,30,b'eLu2g37oG03IQz0hGxhZ6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMC+pvo=',34fde7559b532b34e5a16e020ce24826,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T029.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.566965744994377e-08,3.5669657e-08,-13.52300145754357,0.0010372605829383316,3,3,1,20,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T029.tif,912
-1,90.0,90.0,94.0,0.0,0.0,0.421875,0.0,0.234375,0.015625,1.1875,1.09375,1.09375,0.703125,0.671875,0.203125,kt2440_T030.tif,0,31,1,861,31,b'eLu2g37oG03IQz0hGxgb6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL5XpvI=',cbe50659b329bf1bd7b622ed25c91faa,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T030.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.676352022807805e-08,3.676352e-08,-13.522175396394825,0.0010533095053358362,1,2,3,23,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T030.tif,912
-1,89.0,89.0,93.0,0.0,0.0,0.25,0.0,0.15625,0.015625,1.03125,0.875,1.359375,0.4375,0.703125,0.1875,kt2440_T031.tif,0,32,1,861,32,b'eLu2g37oG03IQz0hGxgb6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL6kpvM=',6eb24f6138dc2ecfd6861d1f98a8a286,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T031.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,4.636758532683416e-08,4.6367585e-08,-13.522618263561021,0.0010544073294536983,2,4,1,22,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T031.tif,912
-1,89.0,89.0,92.0,0.0,0.0,0.34375,0.0,0.171875,0.015625,1.0,1.21875,1.1875,0.5625,0.609375,0.125,kt2440_T032.tif,0,33,1,861,33,b'eLu2g37oG03IQz0hGxgb6ZVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL7xpvQ=',127668c92ae53a3861caa435fdecf1b4,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T032.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.313515861691485e-08,3.313516e-08,-13.531244046314214,0.0010568337693496691,2,3,2,24,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T032.tif,912
-1,88.0,88.0,91.0,0.0,0.0,0.3125,0.0,0.375,0.0,0.90625,1.046875,1.234375,0.515625,0.765625,0.15625,kt2440_T033.tif,0,34,1,861,34,b'eLu2g37oG03IQz0hGxgb65VkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL8+pvU=',d366b0acd2b29dd101e38d3e96627fe0,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T033.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.830595574072504e-08,3.8305956e-08,-13.520013259415304,0.001071461239606449,5,2,2,25,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T033.tif,912
-1,95.0,95.0,98.0,0.0,0.0,0.3125,0.0,0.140625,0.0,0.890625,1.0625,1.21875,0.484375,0.859375,0.15625,kt2440_T034.tif,0,35,1,861,35,b'eLu2g37oG03IQz0hGxib6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL+LpvY=',758ff72409d4ecd5422aec0ce3c38b6a,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T034.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.711986096277542e-08,3.711986e-08,-13.52281801255911,0.001112011998909721,0,3,6,27,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T034.tif,912
-1,99.0,99.0,102.0,0.0,0.0,0.40625,0.0,0.171875,0.015625,0.984375,0.890625,1.125,0.59375,0.65625,0.109375,kt2440_T035.tif,0,36,1,861,36,b'eLu2g37oG03IQz0hGxib6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL/Ypvc=',0acdb8084e91868108e72e979fb1b89e,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T035.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.529428515691386,0.0011323483971601587,1,3,5,27,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T035.tif,912
-1,93.0,93.0,96.0,0.0,0.0,0.484375,0.0,0.171875,0.015625,1.234375,1.203125,1.609375,0.78125,0.765625,0.15625,kt2440_T036.tif,0,37,1,861,37,b'eLu2g37oG03IQz0hGxib6ZVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMAlpvg=',100d9e55a97f7b818f56ef7fb742b0aa,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T036.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.780515811513396e-08,3.7805158e-08,-13.528856731314216,0.0011342612227209184,4,6,0,24,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T036.tif,912
-1,95.0,95.0,98.0,0.0,0.0,0.265625,0.0,0.171875,0.015625,1.203125,1.140625,1.453125,0.53125,0.921875,0.1875,kt2440_T037.tif,0,38,1,861,38,b'eLu2g37oG03IQz0hGxib65VkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMBypvk=',3bdc0e0256d5a0c56db6e302896054c6,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T037.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,4.636758532683416e-08,4.6367585e-08,-13.528957670285347,0.0011568996321256351,1,2,2,26,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T037.tif,912
-1,96.0,96.0,99.0,0.0,0.0,0.390625,0.0,0.171875,0.0,1.015625,1.375,1.125,0.703125,0.640625,0.234375,kt2440_T038.tif,0,39,1,861,39,b'eLu2g37oG03IQz0hGxhb6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMC/pvo=',33174814b5f58bace8b2aacf6ad8cd54,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T038.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.6940832615073305e-08,3.6940833e-08,-13.525962870959827,0.0011563366271000182,3,1,0,28,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T038.tif,912
-1,96.0,96.0,100.0,0.0,0.0,0.265625,0.0,0.109375,0.0,1.265625,1.15625,1.40625,0.609375,0.6875,0.1875,kt2440_T039.tif,0,40,1,861,40,b'eLu2g37oG03IQz0hGxhb6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMEMpvs=',0a5f70b18b74b2b171afa0bd2ff71ad6,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T039.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.830595574072504e-08,3.8305956e-08,-13.524566686374161,0.0011775894502893116,3,3,2,29,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T039.tif,912
-1,100.0,100.0,104.0,0.0,0.0,0.34375,0.0,0.234375,0.015625,0.953125,1.109375,1.515625,0.625,0.625,0.140625,kt2440_T040.tif,0,41,1,861,41,b'eLu2g37oG03IQz0hG5gY6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL6lpvM=',0788892bc8e7b5511a8e6dbc21f894c7,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T040.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.944895965446449e-08,3.944896e-08,-13.532777075588552,0.001191726230008308,2,2,4,32,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T040.tif,912
-1,98.0,98.0,102.0,0.0,0.0,0.328125,0.0,0.265625,0.03125,1.171875,0.84375,1.125,0.46875,0.875,0.203125,kt2440_T041.tif,0,42,1,861,42,b'eLu2g37oG03IQz0hG5gY6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL7ypvQ=',5dbde71762a7bb625cb7a97458910a61,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T041.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.525743683602427,0.0012017983055968415,3,2,2,31,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T041.tif,912
-1,100.0,100.0,104.0,0.0,0.0,0.359375,0.0,0.21875,0.015625,1.0,1.09375,1.046875,0.625,0.78125,0.15625,kt2440_T042.tif,0,43,1,861,43,b'eLu2g37oG03IQz0hG5gY6ZVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL8/pvU=',17822bcdbcb70fd405a047266d43ebc5,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T042.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.405764559261115e-08,3.4057646e-08,-13.529915613076053,0.0012131593826686937,2,1,3,31,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T042.tif,912
-1,97.0,97.0,101.0,0.0,0.0,0.421875,0.0,0.15625,0.0,0.84375,0.84375,0.90625,0.59375,0.8125,0.15625,kt2440_T043.tif,0,44,1,861,44,b'eLu2g37oG03IQz0hG5gY65VkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL+MpvY=',6598cd44ab8efa6df68a7163a941f7d5,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T043.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.405764559261115e-08,3.4057646e-08,-13.531589620106857,0.0012155279722854938,4,1,0,32,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T043.tif,912
-1,98.0,98.0,102.0,0.0,0.0,0.28125,0.0,0.1875,0.0,0.890625,1.171875,1.015625,0.421875,0.609375,0.125,kt2440_T044.tif,0,45,1,861,45,b'eLu2g37oG03IQz0hG5iY6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL/Zpvc=',900c668c1327371f5b406d85ced0ae66,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T044.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.523359538170215,0.001231928643305668,0,2,0,32,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T044.tif,912
-1,103.0,103.0,107.0,0.0,0.0,0.453125,0.0,0.125,0.015625,0.828125,0.859375,1.015625,0.578125,0.65625,0.21875,kt2440_T045.tif,0,46,1,861,46,b'eLu2g37oG03IQz0hG5iY6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMAmpvg=',6c60e9dbb0505b17977f3e8dd36dbad1,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T045.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,4.636758532683416e-08,4.6367585e-08,-13.524951181554037,0.0012667095575531722,0,2,4,31,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T045.tif,912
-1,100.0,100.0,103.0,0.0,0.0,0.328125,0.0,0.15625,0.015625,0.90625,1.015625,1.515625,0.640625,0.78125,0.140625,kt2440_T046.tif,0,47,1,861,47,b'eLu2g37oG03IQz0hG5iY6ZVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMBzpvk=',8eddd5fad88979f73ab7705ebedea2ba,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T046.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.520931406116835,0.0012592169510889765,4,2,1,33,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T046.tif,912
