Cell_lable,NumberOfDivision
1239,8
1240,NaN
1241,NaN
1242,NaN
1243,NaN
1244,NaN
1245,NaN
1246,NaN
1247,NaN
1248,1
1249,NaN
1250,NaN
1251,NaN
1252,3
1253,NaN
1254,NaN
1255,NaN
1256,NaN
1257,NaN
1258,NaN
1259,NaN
1260,NaN
1261,NaN
1262,NaN
1263,2
1264,NaN
1265,NaN
1266,NaN
1267,NaN
1268,6
1269,NaN
1270,1
1271,NaN
1272,NaN
1273,NaN
1274,3
1275,NaN
1276,NaN
1277,NaN
1278,5
1279,NaN
1280,NaN
1281,NaN
1282,NaN
1283,7
1284,NaN
1285,NaN
1286,NaN
1287,1
1288,NaN
1289,NaN
1290,NaN
1291,NaN
1292,NaN
1293,NaN
1294,NaN
1295,1
1296,NaN
1297,NaN
1298,NaN
1299,NaN
1300,3
1301,NaN
1302,4
1303,NaN
1304,NaN
1305,4
1306,NaN
1307,NaN
1308,NaN
1309,NaN
1310,NaN
1311,NaN
1312,NaN
1313,NaN
1314,NaN
1315,NaN
1316,1
1317,NaN
1318,NaN
1319,NaN
1320,3
1321,NaN
1322,NaN
1323,NaN
1324,NaN
1325,NaN
1326,NaN
1327,NaN
1328,4
1329,NaN
1330,NaN
1331,NaN
1332,NaN
1333,NaN
1334,NaN
1335,NaN
1336,NaN
1337,NaN
1338,NaN
1339,1
1340,NaN
1341,NaN
1342,NaN
1343,NaN
1344,NaN
1345,NaN
1346,NaN
1347,NaN
1348,NaN
1349,NaN
1350,2
1351,NaN
1352,NaN
1353,NaN
1354,NaN
1355,NaN
1356,NaN
1357,1
1358,NaN
1359,3
1360,8
1361,NaN
1362,4
1363,NaN
1364,NaN
1365,NaN
1366,NaN
1367,NaN
1368,NaN
1369,NaN
1370,1
1371,NaN
1372,NaN
1373,NaN
1374,NaN
1375,NaN
1376,1
1377,NaN
1378,NaN
1379,NaN
1380,NaN
1381,1
1382,9
1383,NaN
1384,4
1385,NaN
1386,NaN
1387,NaN
1388,1
1389,7
1390,NaN
1391,NaN
1392,1
1393,NaN
1394,NaN
1395,1
1396,NaN
1397,NaN
1398,NaN
1399,2
1400,NaN
1401,3
1402,2
1403,NaN
1404,NaN
1405,1
1406,NaN
1407,NaN
1408,2
1409,NaN
1410,NaN
1411,NaN
1412,NaN
1413,NaN
1414,NaN
1415,NaN
1416,NaN
1417,NaN
1418,NaN
1419,NaN
1420,NaN
1421,1
1422,2
1423,NaN
1424,NaN
1425,NaN
1426,1
1427,NaN
1428,NaN
1429,4
1430,2
1431,3
1432,NaN
1433,NaN
1434,8
1435,3
1436,NaN
1437,NaN
1438,NaN
1439,3
1440,NaN
1441,7
1442,NaN
1443,4
1444,NaN
1445,NaN
1446,1
1447,NaN
1448,NaN
1449,NaN
1450,NaN
1451,NaN
1452,NaN
1453,NaN
1454,5
1455,NaN
1456,1
1457,NaN
1458,NaN
1459,NaN
1460,NaN
1461,3
1462,NaN
1463,1
1464,8
1465,NaN
1466,NaN
1467,NaN
1468,7
1469,NaN
1470,7
1471,1
1472,NaN
1473,NaN
1474,3
1475,5
1476,NaN
1477,NaN
1478,NaN
1479,NaN
1480,NaN
1481,NaN
1482,NaN
1483,NaN
1484,NaN
1485,NaN
1486,NaN
1487,NaN
1488,NaN
1489,4
1490,NaN
1491,NaN
1492,NaN
1493,NaN
1494,NaN
1495,1
1496,1
1497,NaN
1498,2
1499,NaN
1500,1
1501,NaN
1502,NaN
1503,NaN
1504,NaN
1505,NaN
1506,1
1507,4
1508,1
1509,NaN
1510,4
1511,NaN
1512,NaN
1513,NaN
1514,3
1515,NaN
1516,5
1517,NaN
1518,NaN
1519,1
1520,NaN
1521,NaN
1522,4
1523,NaN
1524,NaN
1525,NaN
1526,1
1527,NaN
1528,NaN
1529,NaN
1530,NaN
1531,2
1532,NaN
1533,8
1534,NaN
1535,2
1536,NaN
1537,NaN
1538,NaN
1539,NaN
1540,NaN
1541,NaN
1542,NaN
1543,NaN
1544,NaN
1545,NaN
1546,NaN
1547,NaN
1548,NaN
1549,NaN
1550,NaN
1551,NaN
1552,NaN
1553,NaN
1554,NaN
1555,NaN
1556,1
1557,1
1558,NaN
1559,NaN
1560,NaN
1561,1
1562,NaN
1563,3
1564,NaN
1565,8
1566,6
1567,NaN
1568,NaN
1569,1
1570,NaN
1571,NaN
1572,NaN
1573,NaN
1574,NaN
1575,NaN
1576,NaN
1577,NaN
1578,1
1579,NaN
1580,NaN
1581,NaN
1582,NaN
1583,NaN
1584,NaN
1585,NaN
1586,NaN
1587,NaN
1588,NaN
1589,NaN
1590,NaN
1591,NaN
1592,NaN
1593,NaN
1594,3
1595,NaN
1596,3
1597,NaN
1598,NaN
1599,NaN
1600,NaN
1601,3
1602,NaN
1603,1
1604,2
1605,1
1606,5
1607,NaN
1608,NaN
1609,1
1610,1
1611,NaN
1612,NaN
1613,NaN
1614,NaN
1615,NaN
1616,NaN
1617,NaN
1618,NaN
1619,NaN
1620,NaN
1621,NaN
1622,NaN
1623,NaN
1624,NaN
1625,NaN
1626,3
1627,NaN
1628,NaN
1629,NaN
1630,NaN
1631,NaN
1632,NaN
1633,1
1634,NaN
1635,1
1636,NaN
1637,1
1638,NaN
1639,NaN
1640,NaN
1641,NaN
1642,1
1643,NaN
1644,NaN
1645,NaN
1646,NaN
1647,NaN
1648,NaN
1649,NaN
1650,1
1651,NaN
1652,NaN
1653,NaN
1654,NaN
1655,NaN
1656,NaN
1657,NaN
1658,NaN
1659,NaN
1660,NaN
1661,NaN
1662,NaN
1663,NaN
1664,7
1665,NaN
1666,2
1667,NaN
1668,NaN
1669,1
1670,NaN
1671,NaN
1672,NaN
1673,1
1674,1
1675,1
1676,NaN
1677,NaN
1678,NaN
1679,1
1680,NaN
1681,NaN
1682,NaN
1683,NaN
1684,NaN
1685,NaN
1686,NaN
1687,NaN
1688,NaN
1689,4
1690,NaN
1691,NaN
1692,1
1693,NaN
1694,NaN
1695,NaN
1696,NaN
1697,7
1698,2
1699,NaN
1700,NaN
1701,NaN
1702,NaN
1703,NaN
1704,NaN
1705,NaN
1706,NaN
1707,NaN
1708,NaN
1709,NaN
1710,7
1711,1
1712,1
1713,NaN
1714,NaN
1715,NaN
1716,NaN
1717,NaN
1718,NaN
1719,NaN
1720,5
1721,NaN
1722,NaN
1723,5
1724,NaN
1725,NaN
1726,NaN
1727,NaN
1728,1
1729,NaN
1730,NaN
1731,NaN
1732,NaN
1733,NaN
1734,NaN
1735,NaN
1736,NaN
1737,NaN
1738,NaN
1739,NaN
1740,NaN
1741,1
1742,NaN
1743,1
1744,1
1745,NaN
1746,NaN
1747,NaN
1748,NaN
1749,NaN
1750,1
1751,NaN
1752,NaN
1753,2
1754,NaN
1755,NaN
1756,NaN
1757,NaN
1758,NaN
1759,NaN
1760,NaN
1761,NaN
1762,NaN
1763,NaN
1764,NaN
1765,NaN
1766,1
1767,NaN
1768,NaN
1769,NaN
1770,2
1771,NaN
1772,4
1773,NaN
1774,NaN
1775,NaN
1776,22
1777,1
1778,NaN
1779,NaN
1780,NaN
1781,2
1782,NaN
1783,NaN
1784,NaN
1785,1
1786,6
1787,NaN
1788,5
1789,NaN
1790,NaN
1791,NaN
1792,NaN
1793,NaN
1794,3
1795,NaN
1796,NaN
1797,NaN
1798,NaN
1799,NaN
1800,NaN
1801,NaN
1802,NaN
1803,2
1804,1
1805,3
1806,NaN
1807,1
1808,NaN
1809,NaN
1810,NaN
1811,6
1812,NaN
1813,1
1814,NaN
1815,NaN
1816,NaN
1817,NaN
1818,1
1819,NaN
1820,NaN
1821,NaN
1822,NaN
1823,NaN
1824,NaN
1825,4
1826,NaN
1827,NaN
1828,NaN
1829,NaN
1830,NaN
1831,2
1832,NaN
1833,1
1834,NaN
1835,NaN
1836,3
1837,NaN
1838,NaN
1839,NaN
1840,3
1841,NaN
1842,NaN
1843,NaN
1844,NaN
1845,NaN
1846,NaN
1847,NaN
1848,NaN
1849,NaN
1850,3
1851,NaN
1852,NaN
1853,NaN
1854,NaN
1855,2
1856,NaN
1857,NaN
1858,1
1859,3
1860,1
1861,NaN
1862,NaN
1863,NaN
1864,NaN
1865,NaN
1866,NaN
1867,2
1868,NaN
1869,NaN
1870,3
1871,NaN
1872,NaN
1873,1
1874,NaN
1875,2
1876,7
1877,4
1878,1
1879,NaN
1880,NaN
1881,NaN
1882,4
1883,NaN
1884,NaN
1885,NaN
1886,1
1887,NaN
1888,NaN
1889,NaN
1890,NaN
1891,NaN
1892,NaN
1893,3
1894,NaN
1895,NaN
1896,NaN
1897,1
1898,NaN
1899,NaN
1900,NaN
1901,NaN
1902,1
1903,NaN
1904,1
1905,NaN
1906,NaN
1907,NaN
1908,NaN
1909,NaN
1910,NaN
1911,NaN
1912,2
1913,NaN
1914,NaN
1915,NaN
1916,1
1917,NaN
1918,NaN
1919,NaN
1920,1
1921,4
1922,NaN
1923,NaN
1924,1
1925,NaN
1926,6
1927,NaN
1928,NaN
1929,NaN
1930,NaN
1931,NaN
1932,NaN
1933,NaN
1934,1
1935,NaN
1936,NaN
1937,NaN
1938,NaN
1939,NaN
1940,NaN
1941,NaN
1942,2
1943,1
1944,NaN
1945,NaN
1946,1
1947,NaN
1948,NaN
1949,NaN
1950,NaN
1951,NaN
1952,NaN
1953,NaN
1954,NaN
1955,5
1956,NaN
1957,NaN
1958,3
1959,NaN
1960,NaN
1961,NaN
1962,NaN
1963,NaN
1964,NaN
1965,NaN
1966,NaN
1967,NaN
1968,NaN
1969,6
1970,1
1971,2
1972,NaN
1973,1
1974,1
1975,NaN
1976,NaN
1977,NaN
1978,1
1979,5
1980,11
1981,NaN
1982,NaN
1983,NaN
1984,NaN
1985,1
1986,NaN
1987,NaN
1988,NaN
1989,NaN
1990,NaN
1991,NaN
1992,NaN
1993,NaN
1994,1
1995,NaN
1996,NaN
1997,2
1998,NaN
1999,NaN
2000,NaN
2001,NaN
2002,NaN
2003,1
2004,NaN
2005,NaN
2006,NaN
2007,NaN
2008,NaN
2009,NaN
2010,2
2011,NaN
2012,NaN
2013,NaN
2014,NaN
2015,NaN
2016,1
2017,NaN
2018,NaN
2019,NaN
2020,NaN
2021,NaN
2022,NaN
2023,1
2024,3
2025,1
2026,1
2027,NaN
2028,NaN
2029,1
2030,NaN
2031,3
2032,7
2033,NaN
2034,6
2035,NaN
2036,NaN
2037,2
2038,NaN
2039,NaN
2040,NaN
2041,NaN
2042,NaN
2043,NaN
2044,NaN
2045,NaN
2046,NaN
2047,NaN
2048,NaN
2049,NaN
2050,NaN
2051,NaN
2052,NaN
2053,1
2054,NaN
2055,NaN
2056,1
2057,NaN
2058,3
2059,NaN
2060,NaN
2061,NaN
2062,NaN
2063,NaN
2064,NaN
2065,NaN
2066,NaN
2067,NaN
2068,NaN
2069,NaN
2070,NaN
2071,NaN
2072,NaN
2073,1
2074,3
2075,NaN
2076,NaN
2077,NaN
2078,NaN
2079,NaN
2080,NaN
2081,NaN
2082,NaN
2083,NaN
2084,NaN
2085,NaN
2086,1
2087,4
2088,NaN
2089,1
2090,NaN
2091,NaN
2092,NaN
2093,NaN
2094,NaN
2095,NaN
2096,3
2097,NaN
2098,NaN
2099,3
2100,NaN
2101,NaN
2102,NaN
2103,NaN
2104,3
2105,NaN
2106,NaN
2107,1
2108,1
2109,NaN
2110,NaN
2111,NaN
2112,NaN
2113,NaN
2114,6
2115,NaN
2116,1
2117,NaN
2118,NaN
2119,NaN
2120,1
2121,1
2122,NaN
2123,NaN
2124,NaN
2125,1
2126,NaN
2127,NaN
2128,NaN
2129,NaN
2130,NaN
2131,NaN
2132,NaN
2133,3
2134,NaN
2135,NaN
2136,NaN
2137,NaN
2138,NaN
2139,NaN
2140,NaN
2141,NaN
2142,NaN
2143,NaN
2144,NaN
2145,NaN
2146,1
2147,NaN
2148,NaN
2149,NaN
2150,1
2151,NaN
2152,1
2153,NaN
2154,1
2155,NaN
2156,NaN
2157,NaN
2158,1
2159,1
2160,NaN
2161,NaN
2162,NaN
2163,NaN
2164,NaN
2165,1
2166,NaN
2167,NaN
2168,NaN
2169,NaN
2170,NaN
2171,NaN
2172,NaN
2173,NaN
2174,NaN
2175,NaN
2176,NaN
2177,NaN
2178,NaN
2179,NaN
2180,NaN
2181,NaN
2182,NaN
2183,NaN
2184,NaN
2185,7
2186,1
2187,NaN
2188,2
2189,NaN
2190,2
2191,NaN
2192,2
2193,NaN
2194,NaN
2195,4
2196,NaN
2197,NaN
2198,NaN
2199,NaN
2200,NaN
2201,NaN
2202,NaN
2203,NaN
2204,NaN
2205,1
2206,2
2207,1
2208,1
2209,4
2210,NaN
2211,NaN
2212,7
2213,NaN
2214,NaN
2215,NaN
2216,NaN
2217,NaN
2218,NaN
2219,NaN
2220,NaN
2221,NaN
2222,NaN
2223,NaN
2224,2
2225,NaN
2226,NaN
2227,NaN
2228,NaN
2229,NaN
2230,NaN
2231,NaN
2232,NaN
2233,NaN
2234,1
2235,2
2236,NaN
2237,NaN
2238,1
2239,NaN
2240,NaN
2241,NaN
2242,2
2243,NaN
2244,NaN
2245,NaN
2246,NaN
2247,1
2248,NaN
2249,NaN
2250,1
2251,NaN
2252,NaN
2253,NaN
2254,1
2255,NaN
2256,NaN
2257,NaN
2258,NaN
2259,1
2260,NaN
2261,NaN
2262,NaN
2263,NaN
2264,NaN
2265,NaN
2266,NaN
2267,NaN
2268,NaN
2269,NaN
2270,3
2271,NaN
2272,1
2273,NaN
2274,NaN
2275,NaN
2276,1
2277,NaN
2278,6
2279,NaN
2280,NaN
2281,NaN
2282,NaN
2283,NaN
2284,2
2285,NaN
2286,NaN
2287,NaN
2288,3
2289,NaN
2290,NaN
2291,NaN
2292,NaN
2293,NaN
2294,NaN
2295,NaN
2296,NaN
2297,NaN
2298,5
2299,1
2300,NaN
2301,NaN
2302,NaN
2303,NaN
2304,NaN
2305,NaN
2306,NaN
2307,NaN
2308,2
2309,NaN
