CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
3504.0,313.0,28.02591773519449,31.90547739492763,0.929,13.0,0.009
3505.0,45.0,29.408838711489675,19.26211253247443,-2.825,2.0,-0.39
3506.0,167.0,21.712107319018436,21.846705871046385,-0.064,2.0,0.004
3507,53.0,3.919183588453085,NaN,NaN,1,NaN
3508.0,52.0,17.378345107186984,22.69095517550061,-1.363,14.0,0.026
3509.0,53.0,13.989095891798456,24.213747812590583,-2.51,6.0,0.104
3510,52.0,12.005715096381811,NaN,NaN,1,NaN
3511.0,52.0,21.540571030133812,21.96950576280067,0.5,3.0,-0.277
3512.0,488.0,22.347679062900124,26.990892073738188,0.043,13.0,0.017
3513,45.0,63.36106461035224,NaN,NaN,1,NaN
3514.0,52.0,21.32666250751201,22.768236565717928,-1.22,6.0,0.011
3515.0,168.0,24.61522145748979,26.198719151567463,-0.269,3.0,0.024
3516.0,168.0,26.918328718534585,27.626128336024507,0.053,2.0,0.017
3517.0,168.0,22.65979622499522,26.73943886618399,-0.029,8.0,0.025
3518,59.0,7.858886029514017,NaN,NaN,1,NaN
3519.0,168.0,21.35083051152129,22.474141739507242,0.809,3.0,0.03
3520.0,59.0,17.169319699888774,21.31066719161445,0.308,16.0,0.033
3521.0,75.0,22.835136933427798,31.90012945677804,-1.837,7.0,0.076
3522.0,77.0,30.667101605400997,37.52335380076445,0.963,13.0,0.02
3523.0,70.0,29.31996659860649,26.12120116199246,0.192,16.0,0.006
3524.0,75.0,24.22879165106703,30.831217061025164,-0.315,16.0,0.021
3525.0,75.0,22.546876585673036,26.04546637588449,0.393,13.0,0.014
3526.0,446.0,17.618080415214553,17.277201877604277,-0.128,2.0,-0.013
3527,446.0,70.22263383667183,NaN,NaN,1,NaN
3528.0,77.0,25.419026114077376,27.464465453923836,-1.333,4.0,0.021
3529.0,70.0,26.034647209655223,29.128395671384403,0.408,16.0,-0.019
3530.0,75.0,21.31461911228696,25.018248595088025,-0.57,16.0,0.01
3531.0,75.0,23.40670744732296,26.49845655831998,-0.005,16.0,0.009
3532.0,77.0,22.47646196328375,34.583260873440416,1.52,3.0,0.21
3533.0,75.0,21.68520739758575,27.53302596114065,-0.028,16.0,0.015
3534.0,77.0,21.533281563711057,22.570945474483388,-0.171,2.0,0.031
3535,74.0,4.418071998329191,NaN,NaN,1,NaN
3536.0,74.0,15.308583312817648,29.17671767279002,-0.116,16.0,0.039
3537.0,87.0,36.07586582063264,37.05464712603301,0.04,2.0,0.018
3538.0,75.0,23.4507756091566,29.824700476627658,-0.14,15.0,0.022
3539.0,75.0,25.173319754769658,25.08109776384311,-0.014,2.0,-0.002
3540.0,77.0,20.188211136817632,23.664830635550256,1.497,3.0,0.082
3541,77.0,20.65120891305741,NaN,NaN,1,NaN
3542.0,88.0,29.06291506678144,29.33590135544998,0.178,2.0,0.006
3543.0,88.0,29.02278879132745,29.75405896655638,0.079,2.0,0.016
3544,87.0,24.08229046329272,NaN,NaN,1,NaN
3545.0,87.0,24.59176738076829,25.374568626819432,0.074,2.0,0.021
3546.0,87.0,24.55638027248476,32.21522007126677,-0.489,14.0,0.024
3547.0,91.0,45.87770700169156,43.55510617443487,-0.794,2.0,-0.036
3548,91.0,4.610834905547121,NaN,NaN,1,NaN
3549,90.0,4.271760045262084,NaN,NaN,1,NaN
3550.0,91.0,14.27637863903561,17.672011170564005,-0.671,2.0,0.13
3551.0,90.0,18.125130499185275,22.03475007792817,-0.721,2.0,0.12
3552.0,91.0,43.75985842462863,46.95965093846985,-0.224,4.0,0.018
3553.0,184.0,20.6045162407914,26.344279371074197,-0.905,16.0,0.02
3554.0,96.0,24.46314019585969,25.65194378069459,-1.223,3.0,0.023
3555.0,184.0,21.612649234537127,26.238339491424103,-0.809,16.0,0.019
3556.0,96.0,22.449697936652424,31.170381636799554,-3.061,4.0,0.145
3557.0,99.0,20.260136284464632,26.077081346510624,-0.297,16.0,0.021
3558.0,99.0,18.809943714547316,24.2258769823763,0.081,16.0,0.021
3559.0,308.0,31.174178291121397,25.15890639974974,-1.019,10.0,-0.021
3560.0,308.0,24.3983187935781,25.40780191743223,-0.146,2.0,0.027
3561.0,491.0,21.092592352514547,21.16298685867242,-0.187,2.0,0.002
3562.0,102.0,25.48879667882081,31.886003237955126,-0.398,9.0,0.029
3563.0,102.0,29.459616922249268,30.47799105427074,-0.07,2.0,0.022
3564.0,264.0,30.400665460948677,30.45778123676111,0.313,2.0,0.001
3565.0,264.0,35.97098212969102,20.083108761185816,-2.746,2.0,-0.716
3566.0,440.0,38.44569736342554,26.674869067850466,0.214,15.0,-0.007
3567.0,493.0,21.78654541035484,43.61867325303061,1.6,6.0,0.095
3568,486.0,21.333130647409167,NaN,NaN,1,NaN
3569.0,486.0,20.600452731535395,21.547336666538115,0.902,9.0,0.018
3570.0,460.0,21.51395973734197,36.775794104392716,0.993,2.0,0.294
3571.0,460.0,22.18537684742788,26.984535256554114,-0.154,12.0,0.022
3572,3.0,10.807825225348772,NaN,NaN,1,NaN
3573,440.0,4.098780306383839,NaN,NaN,1,NaN
3574,8.0,23.524550378068025,NaN,NaN,1,NaN
3575.0,3.0,38.10698151489956,21.152482065786245,-1.057,6.0,-0.076
3576,14.0,5.258554520990449,NaN,NaN,1,NaN
3577,8.0,4.09878030638384,NaN,NaN,1,NaN
3578.0,3.0,9.80402664460661,22.396433901439913,-0.482,15.0,0.06
3579,3.0,35.59710428587267,NaN,NaN,1,NaN
3580.0,14.0,14.577628144786994,25.250895585792115,1.298,9.0,0.051
3581.0,17.0,45.36411672785168,42.98900268742956,-1.809,4.0,-0.004
3582,3.0,35.14031120314459,NaN,NaN,1,NaN
3583,7.0,18.51936093965976,NaN,NaN,1,NaN
3584.0,7.0,43.225448668602496,44.756743330320546,0.404,2.0,0.023
3585.0,495.0,24.04216732133311,33.08810128709515,-0.313,7.0,0.033
3586,17.0,32.48976693578457,NaN,NaN,1,NaN
3587.0,1.0,18.504448689103658,23.701999090304078,-0.027,14.0,0.032
3588,4.0,16.05313360448938,NaN,NaN,1,NaN
3589.0,14.0,34.217345407467235,28.686372252881508,-0.462,2.0,-0.13
3590.0,3.0,46.21597420374024,50.324970104325175,0.767,4.0,0.024
3591,3.0,4.346129984141888,NaN,NaN,1,NaN
3592.0,4.0,41.69263748555344,41.43688976839278,-0.774,3.0,0.003
3593.0,1.0,17.136267361576333,21.043505066486375,-0.102,15.0,0.018
3594.0,12.0,21.7596688639025,25.768434466309515,-0.15,6.0,0.034
3595.0,14.0,20.35225378777104,19.65490225085162,0.666,2.0,-0.024
3596,422.0,24.44639148424623,NaN,NaN,1,NaN
3597.0,12.0,36.73280358432863,41.370691567338305,0.165,6.0,0.016
3598.0,422.0,34.08481656589174,21.98579214444397,1.44,4.0,-0.097
3599.0,20.0,19.5962634252412,26.227824901610727,-0.314,15.0,0.024
3600.0,28.0,22.535304577503144,27.04121905935124,0.984,15.0,0.02
3601.0,28.0,21.19536643931009,26.304360310774943,0.282,15.0,0.019
3602.0,20.0,20.010921032845623,24.020485250076405,-0.13,12.0,0.022
3603.0,28.0,26.0783898790518,24.212935027983875,-0.071,15.0,0.007
3604,26.0,19.716156961528245,NaN,NaN,1,NaN
3605.0,28.0,12.435570760346575,24.25572378266377,-0.167,15.0,0.041
3606.0,26.0,21.21157911801457,25.766216662375626,0.144,12.0,0.022
3607.0,401.0,27.818471794165752,28.53505291621353,0.564,2.0,0.017
3608.0,401.0,28.447367054739424,33.34910194823146,-0.238,12.0,0.018
3609.0,497.0,21.27202213512077,21.976662268235685,0.179,6.0,0.008
3610.0,28.0,22.17403154293842,29.46342681130733,0.062,15.0,0.025
3611.0,154.0,48.02537591319799,36.07222776123981,-3.866,2.0,-0.23
3612.0,154.0,22.762108844903445,28.635987456785823,0.435,15.0,0.02
3613.0,28.0,21.519456208076083,25.620474420641457,-0.603,12.0,0.021
3614,154.0,24.179985585519187,NaN,NaN,1,NaN
3615.0,32.0,23.92580977139273,29.64883882925706,-0.182,13.0,0.024
3616.0,32.0,28.865163872491685,34.50608286974693,0.029,12.0,0.02
3617,32.0,28.88963969216561,NaN,NaN,1,NaN
3618.0,32.0,31.551780302348888,50.43702972775345,-1.296,2.0,0.262
3619,157.0,39.35964586606762,NaN,NaN,1,NaN
3620.0,41.0,27.574729622166195,34.88078473290527,-0.212,14.0,0.02
3621,43.0,42.456756463284826,NaN,NaN,1,NaN
3622.0,157.0,41.02613223686472,35.50143711822287,0.142,15.0,-0.007
3623,161.0,29.285140103971045,NaN,NaN,1,NaN
3624.0,41.0,27.279037750477222,29.21104062964068,-1.479,3.0,0.022
3625,161.0,49.09370799165252,NaN,NaN,1,NaN
3626.0,43.0,21.229548984452933,28.048589802252277,-0.627,15.0,0.024
3627,161.0,35.90311810041627,NaN,NaN,1,NaN
3628.0,47.0,27.040363796814677,50.5402126144253,-3.232,4.0,0.164
3629.0,45.0,29.257101016555826,31.267422492957515,-2.86,4.0,0.018
3630.0,164.0,26.76840740415988,36.02850667870575,2.083,3.0,0.097
3631,47.0,15.056318018133943,NaN,NaN,1,NaN
3632.0,50.0,20.18681124275968,37.13676543334417,-1.033,10.0,0.052
3633.0,45.0,27.178885829937943,35.0033136366126,-0.684,12.0,0.024
3634.0,164.0,24.295863446078545,32.242125874098356,-0.789,12.0,0.027
3635.0,47.0,19.771658247558427,23.65099747131912,-0.993,12.0,0.014
3636,50.0,11.361990999388672,NaN,NaN,1,NaN
3637.0,47.0,17.540802077928895,20.055536549991107,-1.432,6.0,0.025
3638,45.0,6.330855499127769,NaN,NaN,1,NaN
3639.0,45.0,14.069500510027234,27.716055163381068,-3.531,2.0,0.359
3640.0,52.0,20.433613216635145,24.28276766331561,-0.592,13.0,0.018
3641.0,45.0,63.57501822490963,63.41325624352529,0.437,2.0,-0.002
3642,45.0,4.3616645597524775,NaN,NaN,1,NaN
3643.0,167.0,33.65933944155536,42.166278590791904,0.105,13.0,-0.011
3644.0,52.0,31.545035519455386,38.491749430620324,-0.505,6.0,0.073
3645.0,168.0,23.730000163603748,24.60863283494931,-0.235,2.0,0.024
3646.0,168.0,27.103822742044656,28.6344459984257,1.242,2.0,0.036
3647.0,168.0,23.07968328136009,29.754363250780848,-0.295,15.0,0.021
3648.0,168.0,22.11652999344044,26.438658325696146,2.785,2.0,0.11
3649.0,167.0,33.342194630265645,40.01323599918743,-0.382,7.0,0.031
3650,60.0,19.07619306816612,NaN,NaN,1,NaN
3651,59.0,47.75640610147632,NaN,NaN,1,NaN
3652.0,59.0,32.289712745272546,28.46769569054484,-1.298,3.0,-0.043
3653,60.0,15.484474103793495,NaN,NaN,1,NaN
3654.0,60.0,23.41270640914348,21.28754245444932,0.212,6.0,-0.028
3655.0,175.0,16.50797744610762,20.04187888495267,-0.529,12.0,0.022
3656.0,175.0,16.683941667354198,22.366435729884344,-0.435,15.0,0.023
3657,446.0,50.27923164741989,NaN,NaN,1,NaN
3658.0,446.0,30.51105233691225,43.03600245408153,-2.541,5.0,0.067
3659.0,75.0,18.1483139537082,19.485315180237006,-1.451,6.0,0.016
3660.0,83.0,38.92748077463163,40.50754725667909,-1.085,2.0,0.026
3661.0,82.0,19.77289984525969,23.409234733372507,0.501,2.0,0.104
3662.0,83.0,37.12013352645349,28.86419415109209,-2.075,5.0,-0.071
3663.0,82.0,23.495009605193847,21.476955727405425,0.571,3.0,-0.074
3664,75.0,20.42485040587912,NaN,NaN,1,NaN
3665.0,82.0,16.571123973948588,19.899119780095074,-0.47,15.0,0.018
3666.0,83.0,39.62016230222103,41.735879905636224,-1.372,2.0,0.034
3667,83.0,23.52105920933977,NaN,NaN,1,NaN
3668.0,82.0,20.65855348179638,23.49826967793494,-0.441,15.0,0.011
3669.0,77.0,4.318667337728677,13.176004864028892,-1.46,2.0,0.543
3670.0,77.0,12.54468231236891,34.56495521853978,0.876,9.0,0.095
3671.0,75.0,22.95677480485935,22.748846281951163,-1.164,2.0,-0.006
3672.0,75.0,25.00795575231333,24.805199687566606,-0.988,2.0,-0.005
3673,87.0,7.862672809235184,NaN,NaN,1,NaN
3674.0,87.0,24.09129523166772,24.7771716024875,-0.55,2.0,0.018
3675,90.0,81.50447198577758,NaN,NaN,1,NaN
3676.0,87.0,23.966390981207613,31.506175455110785,-0.451,15.0,0.025
3677,180.0,17.029169394807475,NaN,NaN,1,NaN
3678.0,180.0,17.158399867847415,23.057017307430442,2.061,4.0,-0.144
3679.0,87.0,21.54720431622604,28.604130091485803,-0.003,14.0,0.028
3680.0,90.0,18.15297489474457,19.70907520533419,2.362,2.0,0.053
3681,91.0,5.1916092756594585,NaN,NaN,1,NaN
3682.0,91.0,14.010682504305972,14.04030035044928,-2.407,2.0,0.001
3683.0,90.0,14.305072950745728,22.422413158307634,-0.377,6.0,0.072
3684,91.0,5.865300866195303,NaN,NaN,1,NaN
3685.0,91.0,37.14406063642913,46.91554591519466,-2.465,3.0,0.081
3686.0,501.0,26.543305567786824,37.40969032884833,2.556,2.0,0.199
3687.0,181.0,14.256612247755134,19.966134606803248,-0.556,6.0,0.067
3688,90.0,5.9825936213138124,NaN,NaN,1,NaN
3689.0,181.0,33.02087968048777,27.387891130885567,0.524,11.0,-0.005
3690,184.0,27.276741856448467,NaN,NaN,1,NaN
3691.0,502.0,26.56362427225713,27.925182863365198,-1.379,14.0,0.015
3692.0,184.0,46.16021835403954,51.31478112152116,-3.221,4.0,0.032
3693.0,387.0,31.105838312424638,30.331130190710866,-0.76,2.0,-0.017
3694.0,387.0,20.358325567608585,26.820086639525677,-0.563,15.0,0.006
3695,503.0,21.8898878807402,NaN,NaN,1,NaN
3696.0,233.0,26.18279315801474,30.563802476940236,-0.391,11.0,0.02
3697,508.0,29.54495469324817,NaN,NaN,1,NaN
3698,372.0,19.89551963633537,NaN,NaN,1,NaN
3699.0,433.0,49.65908358970691,50.289410055355305,0.003,2.0,0.008
3700.0,265.0,22.01955762041525,26.089236015137978,-0.383,11.0,0.021
3701.0,372.0,22.21370273201964,33.793516411727225,4.687,2.0,0.238
3702,509.0,30.355616611621333,NaN,NaN,1,NaN
3703.0,201.0,38.75121013766142,42.283008925684996,-0.274,4.0,0.029
3704,21.0,22.63764160750413,NaN,NaN,1,NaN
3705,9.0,70.0557113814098,NaN,NaN,1,NaN
3706.0,201.0,23.107959518638346,26.33208553426207,-0.334,9.0,0.018
3707,466.0,42.92734514053505,NaN,NaN,1,NaN
3708,8.0,32.99715391728197,NaN,NaN,1,NaN
3709.0,9.0,23.457289002243865,25.232017553513444,0.261,4.0,0.021
3710.0,3.0,20.183006851205658,26.066758494980952,-0.344,14.0,0.024
3711.0,233.0,27.019983698082537,31.9799151181233,-0.539,11.0,0.019
3712.0,265.0,24.30416898928088,29.900494865159736,-0.549,14.0,0.025
3713.0,343.0,24.178668793580847,26.671521674411615,-0.146,9.0,0.02
3714.0,3.0,22.067067959232663,27.606481076287984,-0.683,14.0,0.023
3715.0,9.0,25.912910950566943,28.679492762156023,0.571,2.0,0.065
3716,466.0,20.932049602372903,NaN,NaN,1,NaN
3717,8.0,25.05661701717838,NaN,NaN,1,NaN
3718,3.0,37.51566326151502,NaN,NaN,1,NaN
3719.0,3.0,20.142296584366925,31.334666073809597,-0.603,10.0,0.049
3720,21.0,23.28625267233403,NaN,NaN,1,NaN
