TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
35,30,-0.622248489351518,2,215.374251497006,95.20958083832336,,,True,54.48512651797915,8.389949177631255,26
35,45,-0.3831822403274813,2,236.99053627760253,91.25236593059935,,,True,49.37996155038997,9.452832648169744,41
35,40,-0.3771052806205595,2,242.26285714285717,96.61142857142858,0.635,0.061,False,27.71162370587708,8.435064892882377,31
35,46,-0.17568933123223116,2,219.3680981595092,105.26993865030674,0.718,-0.252,False,26.723315193721174,8.198642054757144,41
35,47,-0.5893225726510848,2,177.85245901639345,110.09289617486338,0.704,0.147,False,29.28257330187684,8.264133244452374,42
35,32,-0.17968015703428225,2,211.67582417582415,113.47802197802196,1.328,0.51,False,58.15808726552357,8.830045054406026,27
35,33,-0.4816281575459327,2,175.00311526479751,119.5140186915888,1.132,-0.142,False,52.7040183247482,9.480738308439223,26
35,48,-0.23712086289132214,2,155.09202453987731,120.25766871165644,0.617,-0.414,False,27.42560953212788,7.751516474696527,42
35,34,-0.337470397818049,2,179.81420765027323,127.44262295081968,0.672,0.243,False,29.06393129595016,8.255144076923896,27
35,36,-2.8253089084398777,2,155.68686868686868,132.64646464646464,0.719,0.182,False,30.687768903335648,8.574410015642185,20
36,49,-2.5551355499265838,3,34.85,35.445454545454545,0.335,0.073,False,34.68287609508095,8.631841303317554,43
36,50,-2.436925780614751,3,39.2258064516129,48.15483870967742,,,True,50.56734177677342,8.34668251477637,10
36,51,-3.0414172800497825,3,109.74096385542168,70.88468158347676,1.879,-0.087,False,155.79011251963,44.93977128966507,43
36,44,-0.20151893068450122,3,181.86742424242425,62.98484848484848,0.401,-0.09,False,40.6229931913379,9.405170213647434,28
36,52,-2.5251407536366144,3,77.70660146699267,81.05134474327629,0.332,0.557,False,67.24848026285184,8.325728385596507,10
36,53,-0.3302890876135911,3,173.0309523809524,73.88095238095238,0.63,0.098,False,62.19674332160872,10.265484736497436,16
36,37,-0.5845148291282208,2,211.2691131498471,88.95107033639144,,,True,53.53217722022458,8.775596090569955,35
36,54,-0.4544013160921912,2,227.36764705882356,87.37254901960785,0.168,0.063,False,32.31231446508966,8.41576719296932,30
36,55,-0.2737739042757471,3,135.33018867924528,90.15566037735849,0.339,-0.204,False,31.024529857928936,8.958355429437738,16
36,56,-0.22189504751463116,2,246.34254143646407,87.66850828729282,0.247,-0.111,False,26.99756865323189,8.837617289747621,45
