ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
17,2,149,175,131,56,106,49,118.1744966442953,52.10738255033557,1.6340653496151767,157,0.9603125750646015,13.773623058786647,1,0.8514285714285714,0.6119706291033591,26.275829918832976,24.08318915758459,4.0,2.001259797356942,2.0,6.0,7.329014241239286,-89.80874624928425,55.31370849898476,0.9490445859872612,118.1744966442953,52.10738255033557,0,19.127688943414345,26.78765163117008,3,1.0,10.169491525423728,33.75890754786113,1,2,14.091598008811253,9.156957299513387,nan,58.64077663855843,1.0,17,0.24030374112653752,16.0,2,9.156703049989247,0.06823664286226006
17,3,140,182,105,57,79,50,91.40714285714286,53.15,1.905511837218309,157,0.9723732958970417,13.351162356249091,1,0.7692307692307693,0.5247933812155232,28.223302000239773,25.179356624028344,3.0,1.8028110237363957,2.0,5.766772936668548,6.588202173334622,-88.57746839996764,57.89949493661167,0.89171974522293,91.40714285714286,53.15,0,114.78342935839252,12.184105116319074,1,1.0,11.290322580645162,26.78765163117008,2,3,14.150744723746767,17.64565148134888,nan,67.12947082039392,1.0,17,0.2107977993988264,16.0,2,-17.610650737163198,1.1108540925266865
18,1,324,648,116,48,62,36,86.33641975308642,43.32098765432099,3.6171198732120624,445,0.989774176882045,20.310825007719227,1,0.5,0.2764630521111216,61.76384852186296,53.600373133029585,4.0,1.90571765637365,2.0,9.743551866438526,8.810192190203695,85.0527342628415,121.35533905932738,0.7280898876404495,86.33641975308642,43.32098765432099,0,58.42014822642644,11.136096773358041,3,0.0,0.0,32.131072494216575,2,1,23.194396548870618,1.1255688846193188,nan,53.24250187893146,1.0,18,0.43563686397781487,17.0,1,0.463403880070544,1.0257495590828896
18,2,155,182,130,57,104,50,116.88387096774194,53.28387096774193,1.6864577241003886,164,0.9656718870490143,14.048207338801282,1,0.8516483516483516,0.5929588306362275,27.809273904360243,25.079872407968907,4.0,1.9768252248966403,2.0,6.0,7.223873431008593,-88.06396504658451,57.31370849898475,0.9451219512195121,116.88387096774194,53.28387096774193,0,19.83596490048619,27.958059305716706,3,1.0,9.67741935483871,32.131072494216575,1,2,12.484558676934984,1.746379006192569,nan,60.387155644751,1.0,18,0.20674195602753437,17.0,2,-1.2906256765533612,1.176488417406361
18,3,148,189,103,58,76,51,88.9391891891892,54.148648648648646,1.9291888428386403,165,0.9743800914186624,13.727325035155395,1,0.783068783068783,0.5183525727468875,29.55607718586509,26.076809620810597,3.0,1.8258241246475784,2.0,5.812180597587197,6.6473869706857585,88.39839426435586,59.89949493661166,0.896969696969697,88.9391891891892,54.148648648648646,0,101.74388687308733,11.136096773358041,1,1.0,10.9375,27.958059305716706,2,3,16.325465687318538,2.6623475412901523,nan,69.79181836168407,1.0,18,0.2339166118686667,17.0,3,-2.4679536679536653,0.998648648648647
19,1,329,780,121,51,61,38,89.24924012158054,45.41641337386018,4.355060498939969,485,0.9935610174310132,20.466944330257718,1,0.4217948717948718,0.2296179353291193,70.48870939182761,59.682493245507096,3.605551275463989,1.789142467449,2.0,8.83817757796415,7.986250899289486,84.59621915322609,134.18376618407356,0.6783505154639176,89.24924012158054,45.41641337386018,0,100.59016708013195,11.638104945245535,2,0.0,0.0,27.825541806366928,3,1,19.606499797930134,3.588221209070114,nan,56.83072308800158,1.0,19,0.34499824624032577,18.0,1,2.912820368494124,2.095425719539193
19,2,154,240,99,59,69,51,83.01948051948052,55.246753246753244,2.341404509971228,189,0.9817359716935526,14.002817212590296,1,0.6416666666666667,0.42709407782437736,34.16819036750619,29.427877939124322,3.0,1.7257478845110816,2.0,6.44980619863884,6.500446078877669,83.95995262947999,67.31370849898477,0.8148148148148148,83.01948051948052,55.246753246753244,0,58.51388611805683,11.638104945245535,1,1.0,4.166666666666667,32.07393580290393,3,2,22.05441840111118,6.0206963420025135,nan,75.81251470368657,1.0,19,0.29090735859786393,18.0,3,-5.919708669708669,1.098104598104598
19,3,145,196,129,59,101,52,115.0896551724138,55.737931034482756,2.0631808747480074,163,0.9808821781866103,13.58748446131949,1,0.7397959183673469,0.4846884789595279,31.87423194359995,27.16615541441225,3.605551275463989,1.7735720342644636,2.0,6.0,6.202806819560709,-87.61322646773134,61.31370849898476,0.8895705521472392,115.0896551724138,55.737931034482756,0,20.895946801811224,27.825541806366928,1,1.0,4.545454545454546,32.07393580290393,2,3,10.184735384375653,3.0400034755534358,nan,63.42715912030443,1.0,19,0.16057372781047818,18.0,2,-1.7942157953281423,2.4540600667408228
20,1,159,372,91,53,60,41,74.58490566037736,47.314465408805034,2.5554566591039016,197,0.9852971554406292,14.228319915326999,1,0.4274193548387097,0.3913194913470615,35.82568626851121,31.32091952673165,3.1622776601683795,1.6729131394297319,1.4142135623730951,6.072799414896232,6.120796793897409,74.28855438105923,71.45584412271572,0.8071065989847716,74.58490566037736,47.314465408805034,0,55.88227291309465,12.443827165943395,3,1.0,9.75609756097561,32.66254930323089,2,1,31.946066801057796,14.78665975524525,nan,71.61738284324683,1.0,20,0.44606582274836865,19.0,1,-14.664334461203183,1.898052034944854
20,2,151,198,124,54,91,48,107.13245033112582,50.05298013245033,2.7427812876327016,176,0.9890693556446544,13.86575534383214,1,0.7626262626262627,0.36459341636499987,37.517828533344364,32.0624390837628,3.0,1.5988213805576093,1.4142135623730951,4.9963058731565715,5.532042902903562,88.20463848211817,72.14213562373095,0.8579545454545454,107.13245033112582,50.05298013245033,0,110.0934275695687,11.251604966496126,4,1.0,11.538461538461538,27.67205293181493,3,2,7.361486333811557,18.474494815979348,nan,75.30521790398092,1.0,20,0.09775532876351191,19.0,1,17.883210209545283,4.636566758590149
20,3,139,288,98,62,66,53,80.67625899280576,58.16546762589928,2.8361735674339834,188,0.9852599369439525,13.303394180365686,1,0.4826388888888889,0.3525877299902862,36.011112532615066,31.400636936215164,2.8284271247461903,1.5243711633782668,1.4142135623730951,6.409541958417222,6.1602012237015416,80.57092640301906,70.38477631085023,0.7393617021276596,80.67625899280576,58.16546762589928,0,102.26069382792343,12.443827165943395,1,1.0,2.5641025641025643,27.67205293181493,2,3,24.34326567557716,3.7429374493979823,nan,79.55545215308456,1.0,20,0.30599116737762533,19.0,2,-2.3432215266747676,2.9187143791460386
20,4,135,174,129,62,100,56,113.92592592592592,59.022222222222226,2.362935528136761,154,0.9854972322502906,13.110581167104948,1,0.7758620689655172,0.4232024056909107,32.83055449113741,28.160255680657446,3.0,1.6373616656516166,1.4142135623730951,5.0,5.571066042730761,-89.37215562879345,63.31370849898475,0.8766233766233766,113.92592592592592,59.022222222222226,0,51.38298355147868,11.251604966496126,2,1.0,4.411764705882353,33.2607032337223,3,4,9.134870380669755,3.4843700097714043,nan,66.91152913007583,1.0,20,0.13652162040582858,19.0,3,-1.1637292464878755,3.28429118773947
21,1,176,462,91,53,58,39,73.375,46.71590909090909,2.7709359951187715,229,0.9862011687150493,14.96964127403822,1,0.38095238095238093,0.360888884391982,38.9631081811969,33.83784863137726,3.0,1.6959158695967722,1.4142135623730951,6.52819584881324,6.450395787781176,73.00155555491847,78.28427124746189,0.7685589519650655,73.375,46.71590909090909,0,68.98886612386487,10.85433098870327,3,1.0,10.112359550561798,36.183727956276236,2,1,33.281740399528104,1.3498671685415273,nan,72.96725001178835,1.0,21,0.4561188806505825,20.0,1,-1.209905660377359,-0.598556317895941
21,2,187,266,129,54,91,47,109.43850267379679,49.663101604278076,2.8305060189881406,227,0.9888460181898702,15.430353037616328,1,0.7030075187969925,0.3532937196711857,42.03955715038991,37.05401462729781,3.0,1.725099472403491,2.0,5.85858689276241,6.261432145178704,87.66379403265952,81.55634918610406,0.8237885462555066,109.43850267379679,49.663101604278076,0,95.91545142827243,9.789631813975026,4,1.0,10.344827586206897,33.84432056133134,3,2,8.660692802914488,2.3387780300550145,nan,77.64399593403593,1.0,21,0.11154362547584953,20.0,2,2.3060523426709665,-0.3898785281722539
21,3,182,468,96,63,60,50,76.42857142857143,57.13186813186813,2.9778988167892844,269,0.9826817976015252,15.222667215103916,1,0.3888888888888889,0.3358072458211262,41.21035957402403,35.90264614203248,3.0,1.6507615954850006,1.4142135623730951,8.212727535489122,7.6363235150417506,76.84994039357366,82.52691193458118,0.6765799256505576,76.42857142857143,57.13186813186813,0,93.5901939156582,10.85433098870327,1,1.0,6.25,33.84432056133134,2,3,28.567542807147074,4.371633282585857,nan,83.92708543567042,1.0,21,0.34038526012015413,20.0,3,-4.247687564234326,-1.0335994940311508
21,4,161,198,130,62,97,56,112.57142857142857,58.93788819875776,2.5136818128083576,177,0.9879524909322568,14.317526556719258,1,0.8131313131313131,0.39782282503081456,37.06725000027404,32.14031735997639,3.0,1.706880477549494,2.0,5.0,5.736433966419135,89.75070524192509,71.31370849898475,0.9096045197740112,112.57142857142857,58.93788819875776,0,68.47493978934274,9.789631813975026,2,1.0,7.894736842105263,36.187951460824465,3,4,7.795649509949572,1.3571202271184513,nan,68.26864935719429,1.0,21,0.11419076813957871,20.0,4,-1.3544973544973544,-0.08433402346446428
22,1,175,462,90,55,57,41,72.49714285714286,48.42857142857143,2.804071773202242,229,0.9864263145413379,14.927053303604616,1,0.3787878787878788,0.35662425247339613,39.361413166013406,33.83784863137726,3.0,1.6745002413436336,1.4142135623730951,6.640783086353597,6.463322146251397,71.85032575945831,78.52691193458118,0.7641921397379913,72.49714285714286,48.42857142857143,0,70.31088144943942,10.782432185642023,3,1.0,3.2967032967032965,38.61350052985799,2,1,33.63532132710289,1.924537722704421,nan,74.89178773449277,1.0,22,0.4491189534204635,21.0,1,-0.8778571428571382,1.712662337662337
22,2,191,273,131,56,92,49,110.98429319371728,51.54973821989529,2.8919428187366343,220,0.9904568474263584,15.594510349620345,1,0.6996336996336996,0.3457883031161927,43.41148212602002,38.2099463490856,3.0,1.7209459639395845,2.0,5.6140457539662485,5.983109214521775,86.8192948653879,83.31370849898475,0.8681818181818182,110.98429319371728,51.54973821989529,0,90.9754597600085,9.484028379208281,4,1.0,4.545454545454546,36.42409444231503,3,2,8.16320568444143,2.4390297355431367,nan,80.08302566957906,1.0,22,0.10193428153080343,21.0,2,1.5457905199204873,1.8866366156172134
22,3,195,518,95,65,58,51,75.2974358974359,58.84102564102564,3.1560186701734225,298,0.983593793307199,15.756957549709801,1,0.3764478764478765,0.3168549062940272,43.80448075390425,37.36308338453881,3.1622776601683795,1.6562693278464085,1.4142135623730951,8.246211251235321,7.902217816534207,75.82363749123674,87.94112549695427,0.6543624161073825,75.2974358974359,58.84102564102564,0,93.50544274925288,10.782432185642023,1,1.0,3.9215686274509802,36.42409444231503,2,3,29.749783445888006,2.049557752518026,nan,85.97664318818845,1.0,22,0.34602169080701045,21.0,3,-1.1311355311355271,1.7091575091575066
22,4,172,204,131,64,97,58,113.04069767441861,60.80813953488372,2.543266507547483,186,0.9876285170073053,14.798554040663838,1,0.8431372549019608,0.3931951280105197,38.103401964149896,33.06055050963308,3.0,1.735011793396506,2.0,5.0,5.975059618916159,89.21202457105974,74.14213562373095,0.9247311827956989,113.04069767441861,60.80813953488372,0,74.49373796534947,9.484028379208281,2,1.0,3.75,37.794488310298014,3,4,8.859082261056887,1.9282254928565843,nan,70.19687485005088,1.0,22,0.12620337130365095,21.0,4,0.4692691029900402,1.8702513361259605
23,1,198,608,91,57,53,41,71.18181818181819,49.77272727272727,3.208972238199199,280,0.9884219553278325,15.877702285203682,1,0.3256578947368421,0.3116262546918065,45.22755916145725,38.897300677553446,3.0,1.6567663461503115,1.4142135623730951,7.273238618387272,6.862384306919533,70.49875590161734,89.35533905932739,0.7071428571428572,71.18181818181819,49.77272727272727,0,77.23573369450605,10.032323868116109,4,1.0,3.8461538461538463,43.51825678611322,2,1,34.59855223449425,1.8806472117056585,nan,76.77243494619843,1.0,23,0.4506637344346401,22.0,1,-1.3153246753246748,1.3441558441558428
23,2,213,430,136,61,93,51,114.47887323943662,54.15492957746479,3.42872293236242,291,0.9914200140709032,16.46815177937675,1,0.49534883720930234,0.29165377889282856,49.49757546229611,42.579337712087536,3.0,1.6712702908588202,2.0,6.697875667817256,6.470065063711485,83.99720171786555,95.79898987322333,0.7319587628865979,114.47887323943662,54.15492957746479,0,84.64440035432226,9.032535329318051,3,1.0,4.8076923076923075,42.444857085768675,4,2,9.92888448490212,4.358797047981777,nan,84.44182271756084,1.0,23,0.11758254577369837,22.0,2,3.4945800457193457,2.6051913575695025
23,3,188,304,134,68,96,60,114.82446808510639,63.180851063829785,2.8729377797628195,234,0.9890955610595598,15.471555655790098,1,0.618421052631579,0.3480757596088826,42.355976187454864,37.21558813185679,3.0,1.7147842861353042,2.0,5.984752198984411,6.237982931149641,85.19615613658914,82.38477631085024,0.8034188034188035,114.82446808510639,63.180851063829785,0,83.15760032714809,9.032535329318051,2,1.0,5.617977528089888,42.562716042690134,4,3,11.55864184123652,2.9684334046157765,nan,73.16530825466666,1.0,23,0.15797981470951136,22.0,4,1.7837704106877794,2.3727115289460627
23,4,219,714,95,67,53,50,72.40182648401826,59.730593607305934,3.520215764094896,353,0.9856949772406917,16.698486766680407,1,0.3067226890756303,0.2840734963463571,49.88976189351585,42.44997055358225,3.0,1.6589236970610275,1.4142135623730951,8.872580442355554,8.408373143462745,73.58485647099047,98.42640687119285,0.6203966005665722,72.40182648401826,59.730593607305934,0,89.43656421181267,10.032323868116109,1,1.0,4.310344827586207,42.444857085768675,2,4,32.70043757709897,3.0291723360853773,nan,89.00581552427383,1.0,23,0.367396640146293,22.0,3,-2.8956094134176453,0.8895679662802962
