CellNumber,GrowthRate,BirthLength,LifeHistory,AverageVelocity
938,0.0241555198625457,23.67340502775,7,0.15393104691214
939,0.00489349347389771,46.6047823019634,4,-0.212308854248382
940,-0.0239067023749241,17.7227236121957,2,0.173109967637629
941,-0.120567507384724,17.8214103506596,5,0.712474065358265
942,0.0287912225312003,15.3638664761321,7,0.0713415055790089
943,0.0915775848220276,25.4883856574582,3,0.437162610837731
944,-0.148480081630574,17.3727926324326,2,-1.020395424355
945,-0.0101074842669809,27.455556359446,7,-0.393457874603265
946,0.00993351449753696,15.6798043792448,7,0.144922383271359
947,0.00561776727676073,18.7242354674708,6,0.771417289321151
948,0.0115929135773607,20.4019913430299,7,-0.956185392314101
949,0.038375208519343,15.7423205894852,4,-0.354909463962779
950,0.00530903702908535,27.8035051827794,7,-1.36082974705376
951,0.105567408868615,11.9049398062448,4,-0.23571974698397
952,0.0272258105039765,16.809471199077,7,-0.231515538140516
953,0.00731836254886641,26.1172003095832,7,-0.837001602213539
954,-0.0483496618319866,27.1758179180189,6,-0.362940846516368
955,0.0216489899674918,18.1713735966971,3,0.0805168731986644
956,-0.140871795154253,40.3484146112887,6,-0.921692410398533
957,-0.0783089829791543,34.3311018005711,6,-0.456320368754228
958,0.0115067080320223,27.5791205402173,2,0.227053634368228
959,0.00966584277802182,29.9625608427122,6,-0.0149092048567354
960,0.00649633842244235,23.8865406979488,6,-0.0890539310954637
961,0.0909049076774267,10.2144132162106,6,-1.36603848179359
962,0.0547256063565576,28.4823750051966,5,0.071165125028862
963,0.121953769244964,18.6753496292169,2,0.932092160179877
964,0.000976843901680624,53.2865317137801,2,0.0292308102482934
965,-0.147545002214025,59.374807541793,4,0.17835311621918
966,0.00926668315873365,41.3187501881665,3,-0.511427933885171
967,-0.00911044523381251,30.6157128212618,6,-1.05358012547651
968,0.0182878669253319,25.0702897262189,6,-0.686033259263746
969,-0.0348566344369395,29.4702892427082,6,-0.99900362721402
970,0.0432772705845113,26.1190770113933,4,-1.39454942765387
971,-0.0267411135528191,31.3112470473481,4,-1.83063211327089
972,-0.000138516930581349,39.5828540435116,2,-0.723293252804297
973,0.09304032242291,20.1806340416301,4,-0.220655664514728
974,0.0226897299915737,19.1906344580827,6,0.182764711459432
975,0.019806563861566,20.6524851409156,6,-0.0686239359231233
976,0.236107165333169,11.5742207321713,3,-0.0712565980131533
977,0.0308835888340909,18.3587846139687,6,-0.135255667724815
978,0.0307761480146752,21.2039881799064,3,-0.816130809683917
979,0.0210217224108561,25.1751744840938,2,-0.735029957109324
980,0.0327163252924239,17.6889035431447,6,-0.0975389163076746
981,0.0255899020197929,20.1505696435893,6,-0.475360845059741
982,0.133116979191261,18.0972416791384,3,-0.328708270639784
983,-0.0199027078925403,20.7146447989254,3,0.0446235030723427
984,-0.0596933465552971,22.6811792118467,6,-0.0865248183172045
985,-0.00190709119495465,29.0180664249289,6,0.211280545425325
986,0.0289574754080192,16.9055950807502,6,0.331358114444634
987,0.0171062859071668,27.8447181134636,6,-0.497432032636476
988,0.00940807617771212,27.1998696256559,6,-0.58490426957375
989,0.0163755156185776,17.1041482414836,3,0.0405784017464283
990,0.00744983918306562,31.1268275802968,6,-0.918451577527069
991,0.0511155506896696,13.8943856040254,6,-0.0984566955162968
992,0.173316136063706,14.6688108009069,3,0.162281102806282
993,0.0938708028917439,34.1574053287546,2,1.31041853705809
994,-0.0105181875966803,29.338233928053,5,-0.722001157647158
995,0.0310345047655617,23.775437036081,5,-0.450839458879606
996,-0.0163088954622026,23.8235620615774,5,0.419466281865463
997,-0.0369314795283723,27.1931159268466,4,1.17613920940371
998,0.00188219625471688,23.2845648931431,5,-0.419309376674543
999,0.0295898663224133,20.259726708467,5,-0.847654434882967
1000,0.00718607113464559,28.9309123944812,5,-0.4754488900592
1001,-0.00443456933483605,23.2261660022712,5,0.690627316891414
1002,0.00582307969747067,19.1844712287807,5,0.150578626949543
1003,-0.0153811355009297,50.9363058468123,2,0.453804132453077
1004,0.021063961023271,17.6564406756442,5,-0.41629320659008
1005,0.000247258353706966,28.7084783603099,5,-0.330309947885386
1006,0.015578694286904,21.8309361795718,5,-0.209508099897615
1007,-0.012522775652085,21.9167261725509,5,-0.764478372307318
1008,0.0338162303617595,18.1607410011019,5,-0.552421117398793
1009,0.0225842659200968,20.8617476702151,5,-0.433756334729954
1010,0.0167795810523461,21.7918679763895,5,-0.923566165476503
1011,0.0111939501299581,21.4996823019744,5,-0.344389996182539
1012,-0.0279127861274825,29.3144018912667,4,-1.96840292297739
1013,0.00652154013609962,18.2792852428246,5,0.0162281713651282
1014,0.00480393739342307,15.1314328224404,2,-0.255006878017828
1015,-0.034091368080245,23.9673015179117,2,0.301429807484889
1016,-0.011390190642498,24.3177632751346,5,-0.551177645261896
1017,-0.0217110812237149,41.6874022992051,5,-0.446532423363715
1018,-0.154173240008839,18.1324445926761,5,0.612399612659495
1019,-0.0275680130457703,23.4544024464926,2,-0.936022924540377
1020,-0.0562084397519576,22.4199419351862,5,-0.0176875555015613
1021,0.102872977760956,18.7706915219603,5,-0.591377106248334
1022,0.0298050205272177,14.9410352195177,3,-0.540756610541798
1023,-0.0215230426985721,29.9211100930711,2,0.306852178763468
1024,0.0317909057687101,18.2062390223323,5,-1.62003642585062
1025,0.0050459356417529,21.5986115945019,5,-1.37689750296227
1026,-0.0552269101174895,39.9304416881376,5,0.143647739087722
1027,0.0330645239112245,22.5648804512855,5,0.0804553712752446
1028,-0.0384431682630061,18.3858209190384,2,-0.972470007397495
1029,0.0572123997278896,21.3918435925967,2,0.278697059125231
1030,0.0185880179155661,19.7757050193438,5,0.112693015374771
1031,0.0229839930014949,18.1428621321994,5,-0.339188222879511
1032,0.0146414741352257,22.1207571569491,4,0.223351236550457
1033,-0.000790871626475997,19.5497455440421,5,-0.446435252890084
1034,0.0922129684239152,23.0655890691021,3,-0.215755533704181
1035,0.0191503576611999,20.7037975500439,5,-0.230802614822884
1036,-0.00212524329628151,24.1805374882885,5,-0.391271203386214
1037,0.0123126373749042,25.3643314697396,5,-0.179147476655119
1038,0.00522733354741529,19.4132620440063,5,0.233162878163224
1039,0.040467661839923,25.0016950733506,4,-2.26654333953979
1040,-0.106116394451469,42.3442028805463,4,-1.56877909510301
1041,0.0273060214846867,27.5681830314783,4,-1.87393066158702
1042,0.0255111177869512,29.4158164079789,3,2.06163756248897
1043,0.0280534629756325,28.4719523284273,4,-0.678501026653871
1044,0.02045903105953,15.5461010072758,4,-0.560351490701853
1045,0.000965544682422899,23.3364542968955,4,-0.288133061442845
1046,0.0279826911201693,18.4511513103485,4,-0.197499009304219
1047,0.0148987096924172,16.2678007041401,4,-0.497001398618314
1048,-0.0102389753427902,24.3117393713948,3,-0.529086368937492
1049,0.0481454792595806,17.3428986529653,4,-1.62502385068719
1050,-0.00357683481525132,23.8776456585437,4,-0.800070396793406
1051,0.0290448949346946,16.7147403860943,4,-0.472704757758455
1052,0.00137774153875429,18.5444110617123,4,-0.61883328212853
1053,0.01037554126426,19.4766377707905,4,-0.75977846981372
1054,-0.0167875115040178,29.8811617683363,4,-1.18565118560978
1055,0.0235443787894349,23.0021091672113,4,-0.867440412590933
1056,0.186615952990082,24.0958226059039,2,-0.309032901602573
1057,0.113111093772496,25.6560913363381,4,-0.412585236300894
1058,0.0232425280761956,36.2109531759347,2,-1.49207332613382
1059,-0.0486777085363891,31.0453970241548,4,0.154813070436518
1060,-0.0160253624472981,46.1631947671189,4,-0.479162748636289
1061,0.0113480071985409,25.6454927104461,4,-0.32312056123169
1062,0.0447777008683161,19.6426178236946,4,-0.48240156614069
1063,0.0114861097627261,16.9553299475137,4,-0.633840269011974
1064,0.0288665180364975,18.1661149371624,4,-1.77466998917823
1065,-0.0176507367506136,40.8157993930331,4,-0.0888129632993847
1066,-0.0253294972567037,19.8253625792189,4,-1.40805088745589
1067,0.0002121730610809,23.5409125799727,4,-1.5715626119727
1068,0.00683287188453185,22.1018760061981,4,-1.00754791999488
1069,0.0460012851041367,14.4138980565687,2,-2.90628157304063
1070,-0.108165909691706,35.5561210831471,4,-1.49445047487033
1071,0.00947264562714537,23.6562106406964,4,-0.908458845318156
1072,0.213166804863595,7.58318641537734,4,-0.648412087446616
1073,-0.00439335214166274,22.9061309339179,4,-0.527683537829641
1074,0.0221368753790675,28.4336475428248,3,-0.825659128566991
1075,0.231573523921704,14.6974903102978,3,-0.544239259573753
1076,-0.0533246410258311,28.1288328293975,3,-1.16259584335666
1077,-0.0252470693258465,19.1875002382407,3,-0.0838236742784172
1078,0.00926120978112207,24.792347594472,3,-2.09767258041898
1079,0.0177041106136291,20.515524414364,3,-0.593785387753984
1080,-0.0406644016358516,17.4810526863881,3,-0.49048090805104
1081,0.0209979487947063,17.2342528524859,3,-0.398405493036358
1082,0.0244075225856167,18.8341009021606,3,1.11038999382168
1083,0.00254084601550986,19.9992164712944,3,0.416812795518631
1084,-0.00347961091683205,22.3920597430641,3,0.570125783779784
1085,0.00663230968094099,22.5856792320877,3,-0.040357480996565
1086,0.0181085641345077,39.2413179881645,3,0.236859855475176
1087,-0.173823684514757,25.7335248408987,2,0.139533334410828
1088,0.0235112564144692,23.552129550407,3,-0.261398937176586
1089,0.0179563698122845,41.038820427676,3,-0.906021893479773
1090,-0.143018994041183,16.3858380865638,3,-0.112941516388989
1091,0.018362046014214,32.85368506666,3,0.0786048680665267
1092,0.00764299053267534,18.7728522506764,3,-0.164741886504253
1093,0.0139178390808323,27.950962451415,3,-0.373671299846289
1094,-0.0131459019714099,22.1115589217518,3,0.0587822585692063
1095,0.0088056882039086,37.9116687307902,3,1.43813411586628
1096,0.00973822867686912,16.4779236298611,3,-0.344376755426759
1097,-0.145084924577306,30.1608539219808,3,0.79008288983717
1098,0.0349255211724732,36.3735547753237,3,-1.14476491636431
1099,-0.13477323332802,25.8121246668534,2,0.0616800007151331
1100,-0.00288524287895658,18.7215008930809,3,-0.655289414760394
1101,0.00284744905614668,38.061391799987,2,0.0190460749291788
1102,-0.0612856221950939,15.5471661966342,3,-0.379087427712471
1103,0.0193568819126417,19.6443648193857,3,-0.0970392655409442
1104,0.155333170162209,13.3319811750835,3,-1.49638523224586
1105,0.0209527243355742,20.9924776335269,3,-0.946224261938432
1106,0.0217114613549805,22.0108050411579,3,-0.576707646797634
1107,-0.00726463317847248,22.7558588649654,3,-0.355537430683095
1108,0.00336799680184955,45.3999548859423,3,-0.214880668012559
1109,-0.0201171137450638,26.7645656366703,3,-0.147719498301032
1110,0.0328798817248669,17.1605484426655,3,-0.692215857283221
1111,0.0033682916087891,18.4120646349177,3,-0.047738682601726
1112,0.00885475657140983,27.887388911261,3,-0.362824416835767
1113,0.00633592397376188,28.6753102013709,3,1.56769464477817
1114,0.0209797080908253,32.8555366351046,3,-0.599620077634755
1115,0.000206372920622015,37.9026743987871,2,-0.446754406087431
1116,-0.14252760325872,22.9780736981116,3,-1.25389909317086
1117,-0.0969503685363833,25.0903891953494,3,-0.144179091151298
1118,0.00797138223688846,29.0217895594235,2,-0.663244374078355
1119,0.107758962317116,25.6858671683339,3,0.212908101318539
1120,-0.00170681541222499,23.2392334742302,3,0.436780607645384
1121,0.00129182614230178,41.8488700137861,3,0.748434867690548
1122,0.0201589536797839,21.7662039581832,3,0.272595977561726
1123,0.00254748631675156,32.1670058159452,3,-1.30685367359345
1124,-0.166072168806468,20.3412822856135,3,0.0692223235126777
1125,0.0203846235005942,26.1224806465222,3,-0.354199310385108
1126,0.0143880540426545,20.4890212791919,3,0.407642093706121
1127,-0.161774471203288,33.2164357979517,2,-0.74791310399354
1128,0.0235311467238405,20.2891178087894,3,-1.14404556490655
1129,0.0317510818289053,29.7313594155514,3,-1.11099848542209
1130,0.00725932260009938,16.1325021011704,3,-0.478450192795183
1131,0.00530657123740378,30.0192725420177,3,-1.37750433380071
1132,0.00941312928269008,23.8790565203994,2,0.534492707075212
1133,0.0253612669272818,15.2475601000989,3,0.0501337223302395
1134,0.0825721225916169,17.6456040465709,3,-0.346237382520851
1135,-0.00690737848717917,36.0631207123422,3,0.836512673583835
1136,-0.0111489003838859,22.1935511448509,3,-0.515196209164009
1137,0.0173120215599936,31.3040614784935,3,-0.64378626889393
1138,0.00798422604429246,31.7603884588685,3,0.562036870391416
1139,0.0190639069850038,27.0241226004092,3,-0.943461289389992
1140,-0.0595559473207928,37.2478799238476,3,0.107859153704062
1141,0.243668326910895,23.9266615462557,2,1.86909720163753
1142,-0.00124599692136007,37.7320319774719,2,-0.0235926860949955
1143,0.00537099755054671,15.8312753268289,2,-0.0379086018181548
1144,-0.0304667193553971,20.3166902053356,2,-0.748929806263732
1145,0.0608068417573286,21.8119711319457,2,1.61240307389085
1146,0.0604886835859122,15.4530066559641,2,0.420822267476979
1147,-0.0129868084616892,22.817153838133,2,0.335835364716104
1148,-0.00449099965621865,18.903934456474,2,0.116578394509588
1149,-0.0420689476955743,20.7202160663385,2,0.208582984336488
1150,-0.0421729691210899,16.9872210361724,2,-0.116281078314993
1151,-0.160958334372808,15.2294925471792,2,0.539976268750252
1152,0.0247093914957037,50.6168094023331,2,-0.970967472666568
1153,0.0320680586631858,25.3203322603281,2,-0.129036605085124
1154,0.210391976891673,25.1244731316749,2,0.204423838886479
1155,0.00597426742113161,18.8082955576192,2,0.0145765590923853
1156,-0.0482469846078263,15.553549342959,2,-0.215258423597826
1157,0.173917793113376,29.1834663810942,2,1.33636743836053
1158,3.91360688363207e-05,38.7478562303631,2,0.408762939189368
1159,-0.00515065783950893,18.5838880704618,2,-0.243575568663346
1160,0.00945199699915422,20.4721101870026,2,0.083297989722117
1161,0.239763002327512,16.0952347234267,2,0.139543968438375
1162,-0.0225248958515919,27.112983461669,2,-0.0374793766694287
1163,0.0639374165715824,17.343582652461,2,-0.846284755570859
1164,0.0200463109141473,21.4447459369024,2,0.147866071132701
1165,0.287182810900518,16.9829023049908,2,0.184729972541068
1166,-0.0119718830889028,26.5074976212862,2,0.0635508020944447
1167,0.010364585013977,21.8388695386904,2,0.603624303666606
1168,0.189818736224267,22.2967057154385,2,-1.0693147643889
1169,-0.0731601305330538,19.9184453635181,2,0.0459481022483791
1170,0.0162660184675052,23.8024332409004,2,0.239089101253815
1171,0.0626538278973678,16.0658840459719,2,-0.00961731580605374
1172,-0.0267463593957554,22.1651619771547,2,0.896228544716981
1173,-0.0369433029173762,16.6034205099851,2,-0.0406579008527312
1174,-0.037743777323289,18.1407496292624,2,-0.0847820576002884
1175,0.0513079882549031,26.289739957654,2,-0.0939527319476004
1176,-0.00610569992938196,24.4723175439452,2,0.0419328952014363
1177,0.0130303357549022,20.2777740490343,2,-0.158450173409544
1178,-0.0275718328052477,14.2052871413742,2,0.161355654869908
1179,-0.00928604632342189,22.9489210692009,2,-0.203665470926164
1180,-0.0152273660926703,17.9492675908684,2,-0.794247655061668
1181,0.00935097731288659,19.1608395518994,2,-1.25559811762556
1182,1.47435029709264e-05,18.6736869160034,2,-0.22287445173553
1183,0.00491164440831016,22.3919676406952,2,0.214068310764333
1184,-0.0115716791519079,19.8429641140388,2,0.0358769675560021
1185,-0.0505548422683793,22.4537756792164,2,-0.712440300835055
1186,0.0263260288636592,16.6641474085056,2,-0.660029690226944
1187,0.0302842831853785,17.2118685597497,2,-0.457091593009864
1188,0.00540985205264051,21.1795977657304,2,0.141990097262351
1189,0.0192825700176003,19.125793393666,2,0.138319196028078
1190,0.0247026899308014,19.4251176661867,2,-0.297797212383595
1191,-0.00242211749718442,15.929901667031,2,-0.207797495085401
1192,-0.0253914412736367,25.4683868147128,2,0.262160527922712
