TimeStep,Cell_lable,Orientation,Center_X,Center_Y
16,62,90,257.5,229.5
16,65,50.1944313049316,218.25407409668,255.704925537109
16,67,74.3577575683594,258.445831298828,327.235168457031
16,69,78.3106307983398,280.632293701172,296.97265625
16,70,90,261,276
16,71,79.9920196533203,221.615798950195,177.156051635742
16,75,75.9637603759766,300.852966308594,227.411773681641
16,76,26.5650501251221,264,159.000015258789
16,77,55.0079803466797,227.654342651367,266.791931152344
16,78,75.9637603759766,270.676513671875,319.205902099609
16,79,90,244.5,187
16,80,25.2011222839355,289.553802490234,196.760620117188
16,81,7.59464359283447,257.008728027344,199.934509277344
16,82,66.8014068603516,201.836212158203,288.784545898438
17,22,40.7636032104492,288.642883300781,360.554229736328
17,41,42.1844367980957,272.403228759766,357.365386962891
17,42,23.1985893249512,227.318969726563,139.922424316406
17,46,60.0183601379395,206.528823852539,143.483337402344
17,49,77.6609115600586,296.231597900391,312.058746337891
17,51,60.9453964233398,193.660385131836,151.188690185547
17,54,17.2414588928223,243.936553955078,161.204452514648
17,55,61.3895416259766,194.812072753906,248.738830566406
17,58,26.5650501251221,277.100036621094,170.800003051758
17,65,59.7435646057129,213.235748291016,254.404174804688
17,67,0,261,348
17,69,75.9637603759766,281.794097900391,314.676452636719
17,71,81.2538375854492,219.661849975586,173.552001953125
17,75,68.7494964599609,300.162200927734,223.631362915039
17,76,21.8014106750488,259.431060791016,151.672424316406
17,77,64.2900466918945,223.862487792969,265.71435546875
17,78,77.0053787231445,269.587066650391,325.710632324219
17,79,11.3099327087402,241.115417480469,187.423080444336
17,80,21.8014068603516,287.965515136719,188.086212158203
17,81,10.7842979431152,254.494552612305,195.403717041016
17,82,59.9314193725586,196.783203125,286.125518798828
17,83,14.036244392395,266.500030517578,204.500015258789
17,84,77.47119140625,254.470611572266,323.61767578125
17,85,90,226,190
17,86,90,269.5,230
17,87,60.2551155090332,285.376922607422,229.784606933594
17,88,90,304.5,258
17,89,9.46232223510742,288.418914794922,258.486480712891
17,90,90,247,272
17,91,90,233.5,275.5
17,92,90,218,284.5
17,93,82.8749847412109,239.500015258789,318.000030517578
17,94,0,231,333
18,22,35.9421119689941,287.213226318359,365.292083740234
18,41,30.9637565612793,282.588226318359,346.852935791016
18,42,18.4349460601807,223.850006103516,132.450012207031
18,46,56.309928894043,201.346145629883,134.769226074219
18,49,75.579231262207,295.089599609375,310.348388671875
18,51,57.0947570800781,190.103652954102,144.93293762207
18,54,12.3390874862671,244.460891723633,153.178955078125
18,55,68.4985656738281,192.231338500977,244.817962646484
18,58,21.8014106750488,281.672393798828,158.568969726563
18,65,72.0308609008789,213.361221313477,251.572082519531
18,69,71.5650482177734,280,310.500030517578
18,71,83.9909896850586,221.065765380859,166.124664306641
18,75,71.5650482177734,299.700042724609,219.099975585938
18,76,14.036244392395,260.088256835938,141.647064208984
18,77,72.0720825195313,223.512924194336,263.539947509766
18,78,66.8014068603516,268.120697021484,317.448303222656
18,79,23.6293792724609,241.711486816406,180.873779296875
18,80,23.9624900817871,288.149505615234,183.288665771484
18,81,26.5650501251221,254.70002746582,187.100006103516
18,82,59.7435646057129,194.002578735352,283.790161132813
18,83,26.5650501251221,267.100006103516,193.800018310547
18,87,74.7448806762695,286.915374755859,229.023071289063
18,89,18.4349460601807,289.850006103516,264.950012207031
18,93,90,237.5,314.5
18,95,40.6012992858887,261.541198730469,375.035308837891
18,96,90,227.5,230
18,97,78.1113433837891,271.017272949219,226.206924438477
18,98,71.5650482177734,256.200012207031,226.600021362305
18,99,74.7448806762695,240.984619140625,227.276931762695
18,100,90,276,251.5
18,101,11.3099327087402,307.134613037109,261.326904296875
18,102,90,273.5,276.5
18,103,77.47119140625,219.605865478516,300.976470947266
19,22,30.9637565612793,275.573516845703,384.044128417969
19,41,41.6335411071777,277.720642089844,356.751708984375
19,42,14.036244392395,220.32356262207,125.70588684082
19,46,55.4914779663086,194.35807800293,127.566314697266
19,49,80.5376739501953,294.405426025391,310.932434082031
19,51,57.5288047790527,185.497039794922,142.138229370117
19,54,11.3099327087402,242.365386962891,145.673095703125
19,55,71.9958419799805,190.713409423828,242.618148803711
19,58,21.8014068603516,283.637939453125,149.655166625977
19,65,74.8759918212891,211.329803466797,250.870300292969
19,69,74.0546035766602,280.792449951172,322.773559570313
19,71,80.1341857910156,222.124771118164,160.217422485352
19,75,66.8014068603516,300.758636474609,218.603454589844
19,76,12.5288076400757,258.976470947266,134.605880737305
19,77,74.9816360473633,225.557998657227,261.716186523438
19,79,24.7751426696777,242.373153686523,176.441452026367
19,80,23.7494945526123,288.804321289063,177.353897094727
19,81,26.5650501251221,255.600021362305,182.300018310547
19,82,55.0079803466797,182.963088989258,271.375854492188
19,83,28.07248878479,267.344268798828,189.416976928711
19,87,67.6198654174805,288.575439453125,227.968933105469
19,89,24.4439544677734,299.811676025391,259.914398193359
19,95,35.2175903320313,254.353317260742,390.249450683594
19,96,63.4349517822266,223.900039672852,222.800033569336
19,97,69.1455383300781,276.310913085938,237.191116333008
19,98,69.1455383300781,259.854461669922,234.055465698242
19,99,69.6768646240234,240.402328491211,223.036224365234
19,101,24.4439544677734,314.897247314453,263.726013183594
19,104,59.0362510681152,201.352935791016,297.588226318359
19,105,40.9143867492676,297.890869140625,354.972076416016
19,106,11.3099327087402,224.615371704102,179.423080444336
19,107,45,203.500030517578,222.000030517578
19,108,90,259,269
19,109,90,245.5,272
19,110,90,252,367
19,111,26.5650501251221,220.400024414063,386.700012207031
19,112,33.6900672912598,233.26921081543,395.846130371094
