ImageNumber,ObjectNumber,Children_IdentifySecondaryObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Watershed
17,38,1,218.0909090909091,289.54545454545456,0,38,38
17,39,1,277.0,287.0,0,39,39
17,40,1,291.0,295.0,0,40,40
17,41,1,293.0,295.0,0,41,41
17,42,1,220.87755102040816,303.1224489795918,0,42,42
17,43,1,292.8333333333333,298.0,0,43,43
17,44,1,298.008064516129,318.61290322580646,0,44,44
17,45,1,222.6341463414634,315.7560975609756,0,45,45
17,46,1,228.0,331.0,0,46,46
17,47,1,228.94052044609666,354.42007434944236,0,47,47
17,48,1,288.5416666666667,361.2361111111111,0,48,48
17,49,1,266.4353448275862,364.44827586206895,0,49,49
17,50,1,241.79432624113474,371.822695035461,0,50,50
18,1,1,197.13145539906102,128.79342723004694,0,1,1
18,2,1,222.73099415204678,130.93567251461988,0,2,2
18,3,1,189.84016393442624,143.66803278688525,0,3,3
18,4,1,259.7432432432432,141.19594594594594,0,4,4
18,5,1,285.0,151.28225806451613,0,5,5
18,6,1,227.0,148.0,0,6,6
18,7,1,228.0,150.0,0,7,7
18,8,1,231.0,150.0,0,8,8
18,9,1,280.0,158.0,0,9,9
18,10,1,293.1166666666667,171.61666666666667,0,10,10
18,11,1,279.8,167.6,0,11,11
18,12,1,218.0,167.0,0,12,12
18,13,1,207.50314465408806,201.67295597484278,0,13,13
18,14,1,287.0,190.0,0,14,14
18,15,1,286.0,194.0,0,15,15
18,16,1,282.0,197.0,0,16,16
18,17,1,301.0090909090909,222.62727272727273,0,17,17
18,18,1,287.0,224.0,0,18,18
18,19,1,288.0,227.5,0,19,19
18,20,1,287.0,231.0,0,20,20
18,21,1,288.75,233.58333333333334,0,21,21
18,22,1,287.5,237.0,0,22,22
18,23,1,183.23628691983123,248.51054852320675,0,23,23
18,24,1,306.0234741784038,263.85915492957747,0,24,24
18,25,1,203.0,254.0,0,25,25
18,26,1,198.46666666666667,256.8,0,26,26
18,27,1,203.0,256.0,0,27,27
18,28,1,292.6,259.6,0,28,28
18,29,1,192.8705501618123,281.94498381877025,0,29,29
18,30,1,290.5,262.5,0,30,30
18,31,1,291.0,265.0,0,31,31
18,32,1,290.0,267.0,0,32,32
18,33,1,288.0,272.0,0,33,33
18,34,1,287.0,275.0,0,34,34
18,35,1,216.0,285.92857142857144,0,35,35
18,36,1,217.4,293.0,0,36,36
18,37,1,221.56989247311827,309.01075268817203,0,37,37
18,38,1,292.0,296.0,0,38,38
18,39,1,216.0,297.0,0,39,39
18,40,1,293.0,302.0,0,40,40
18,41,1,297.50847457627117,318.6271186440678,0,41,41
18,42,1,227.09859154929578,359.1725352112676,0,42,42
18,43,1,286.0,340.0,0,43,43
18,44,1,296.1746031746032,353.015873015873,0,44,44
18,45,1,285.0,343.0,0,45,45
18,46,1,287.0,343.0,0,46,46
18,47,1,283.0,344.0,0,47,47
18,48,1,285.0,346.0,0,48,48
18,49,1,283.0,347.0,0,49,49
18,50,1,279.3333333333333,353.27777777777777,0,50,50
18,51,1,260.01666666666665,377.5388888888889,0,51,51
18,52,1,287.5,366.5,0,52,52
18,53,1,277.7482014388489,378.89208633093523,0,53,53
18,54,1,237.9794520547945,387.97945205479454,0,54,54
19,1,1,185.06870229007635,114.90076335877863,0,1,1
19,2,1,217.89820359281438,124.25748502994011,0,2,2
19,3,1,195.41095890410958,128.986301369863,0,3,3
19,4,1,185.38842975206612,141.0082644628099,0,4,4
19,5,1,234.0,128.0,0,5,5
19,6,1,258.6666666666667,133.85714285714286,0,6,6
19,7,1,286.8014184397163,143.36170212765958,0,7,7
19,8,1,203.33333333333334,141.83333333333334,0,8,8
19,9,1,219.33333333333334,141.0,0,9,9
19,10,1,296.93706293706293,157.62237762237763,0,10,10
19,11,1,284.0,158.0,0,11,11
19,12,1,281.0,162.0,0,12,12
19,13,1,278.0,163.0,0,13,13
19,14,1,292.0,171.0,0,14,14
19,15,1,205.73228346456693,192.3228346456693,0,15,15
19,16,1,287.8333333333333,182.5,0,16,16
19,17,1,286.5,186.5,0,17,17
19,18,1,282.0,194.0,0,18,18
19,19,1,296.125,206.625,0,19,19
19,20,1,298.0,213.42857142857142,0,20,20
19,21,1,203.93023255813952,218.1860465116279,0,21,21
19,22,1,301.55555555555554,219.66666666666666,0,22,22
19,23,1,303.0,218.0,0,23,23
19,24,1,305.34285714285716,229.11428571428573,0,24,24
19,25,1,288.0,228.0,0,25,25
19,26,1,292.0,234.0,0,26,26
19,27,1,292.0,236.0,0,27,27
19,28,1,197.0,238.0,0,28,28
19,29,1,292.0,238.0,0,29,29
19,30,1,179.21212121212122,246.58008658008657,0,30,30
19,31,1,214.0,250.0,0,31,31
19,32,1,305.25,250.5,0,32,32
19,33,1,313.09128630705396,268.79253112033194,0,33,33
19,34,1,303.57142857142856,254.0,0,34,34
19,35,1,194.0,256.5,0,35,35
19,36,1,197.5,255.0,0,36,36
19,37,1,301.5625,259.375,0,37,37
19,38,1,191.0,258.0,0,38,38
19,39,1,181.85882352941175,270.22352941176473,0,39,39
19,40,1,298.0,262.0,0,40,40
19,41,1,299.0,264.5,0,41,41
19,42,1,297.0,266.0,0,42,42
19,43,1,299.0,267.0,0,43,43
19,44,1,297.0,268.6666666666667,0,44,44
19,45,1,296.5,271.5,0,45,45
19,46,1,295.0,274.0,0,46,46
19,47,1,217.6153846153846,286.15384615384613,0,47,47
19,48,1,201.53488372093022,297.4573643410853,0,48,48
19,49,1,275.5,286.0,0,49,49
19,50,1,217.0,292.0,0,50,50
19,51,1,219.0,292.0,0,51,51
19,52,1,218.0,295.0,0,52,52
19,53,1,220.0,300.25,0,53,53
19,54,1,292.5,304.0,0,54,54
19,55,1,294.6,310.0,0,55,55
19,56,1,221.0,310.0,0,56,56
19,57,1,222.20754716981133,318.92452830188677,0,57,57
19,58,1,296.66129032258067,326.3225806451613,0,58,58
19,59,1,300.0,327.0,0,59,59
19,60,1,223.33333333333334,328.6666666666667,0,60,60
19,61,1,222.47635135135135,371.6114864864865,0,61,61
19,62,1,298.6575342465753,354.36986301369865,0,62,62
19,63,1,277.8235294117647,356.94117647058823,0,63,63
19,64,1,273.0,360.0,0,64,64
19,65,1,274.0,362.0,0,65,65
19,66,1,271.2,364.2,0,66,66
19,67,1,274.0,364.0,0,67,67
19,68,1,275.8273381294964,384.8776978417266,0,68,68
19,69,1,253.07291666666666,392.3854166666667,0,69,69
19,70,1,240.0,387.0,0,70,70
19,71,1,231.66923076923078,398.3538461538462,0,71,71
